Time,ncaa_25
2024-10-12,86.0284157907793
2024-10-13,118.65988384935078
2024-10-14,71.19593030961046
2024-10-15,47.46395353974031
2024-10-16,45.980704991623426
2024-10-17,47.46395353974031
2024-10-18,44.49745644350654
2024-10-19,84.54516724266243
2024-10-20,142.39186061922092
2024-10-21,65.26293611714293
2024-10-22,44.49745644350654
2024-10-23,41.53095934727277
2024-10-24,48.94720208785719
2024-10-25,48.94720208785719
2024-10-26,72.67917885772735
2024-10-27,99.37765272383128
2024-10-28,53.39694773220785
2024-10-29,37.08121370292211
2024-10-30,35.59796515480523
2024-10-31,34.11471660668835
2024-11-01,34.11471660668835
2024-11-02,69.71268176149358
2024-11-03,90.47816143512996
2024-11-04,45.980704991623426
2024-11-05,34.11471660668835
2024-11-06,22.24872822175327
2024-11-07,28.181722414220808
2024-11-08,31.148219510454577
2024-11-09,57.846693376558505
2024-11-10,99.37765272383128
2024-11-11,59.32994192467539
2024-11-12,41.53095934727277
2024-11-13,38.564462251039004
2024-11-14,35.59796515480523
2024-11-15,32.631468058571464
2024-11-16,51.913699184090966
2024-11-17,83.06191869454554
2024-11-18,48.94720208785719
2024-11-19,35.59796515480523
2024-11-20,35.59796515480523
2024-11-21,34.11471660668835
2024-11-22,37.08121370292211
2024-11-23,59.32994192467539
2024-11-24,93.44465853136373
2024-11-25,63.77968756902604
2024-11-26,48.94720208785719
2024-11-27,51.913699184090966
2024-11-28,50.430450635974076
2024-11-29,54.88019628032473
2024-11-30,72.67917885772735
2024-12-01,100.86090127194815
2024-12-02,60.81319047279227
2024-12-03,44.49745644350654
2024-12-04,43.01420789538965
2024-12-05,40.04771079915589
2024-12-06,40.04771079915589
2024-12-07,57.846693376558505
2024-12-08,74.16242740584423
2024-12-09,44.49745644350654
2024-12-10,43.01420789538965
2024-12-11,40.04771079915589
2024-12-12,37.08121370292211
2024-12-13,40.04771079915589
2024-12-14,51.913699184090966
2024-12-15,54.88019628032473
2024-12-16,40.04771079915589
2024-12-17,38.564462251039004
2024-12-18,43.01420789538965
2024-12-19,45.980704991623426
2024-12-20,45.980704991623426
2024-12-21,54.88019628032473
2024-12-22,54.88019628032473
2024-12-23,51.913699184090966
2024-12-24,51.913699184090966
2024-12-25,62.296439020909155
2024-12-26,66.7461846652598
2024-12-27,59.32994192467539
2024-12-28,60.81319047279227
2024-12-29,56.363444828441615
2024-12-30,56.363444828441615
2024-12-31,56.363444828441615
2025-01-01,54.88019628032473
2025-01-02,48.94720208785719
2025-01-03,48.94720208785719
2025-01-04,62.296439020909155
2025-01-05,53.39694773220785
2025-01-06,45.980704991623426
2025-01-07,44.49745644350654
2025-01-08,41.53095934727277
2025-01-09,37.08121370292211
2025-01-10,37.08121370292211
2025-01-11,53.39694773220785
2025-01-12,48.94720208785719
2025-01-13,37.08121370292211
2025-01-14,34.11471660668835
2025-01-15,35.59796515480523
2025-01-16,32.631468058571464
2025-01-17,37.08121370292211
2025-01-18,44.49745644350654
2025-01-19,43.01420789538965
2025-01-20,45.980704991623426
2025-01-21,43.01420789538965
2025-01-22,38.564462251039004
2025-01-23,35.59796515480523
2025-01-24,35.59796515480523
2025-01-25,47.46395353974031
2025-01-26,44.49745644350654
2025-01-27,32.631468058571464
2025-01-28,32.631468058571464
2025-01-29,34.11471660668835
2025-01-30,29.664970962337694
2025-01-31,32.631468058571464
2025-02-01,43.01420789538965
2025-02-02,41.53095934727277
2025-02-03,37.08121370292211
2025-02-04,32.631468058571464
2025-02-05,29.664970962337694
2025-02-06,29.664970962337694
2025-02-07,25.215225317987038
2025-02-08,34.11471660668835
2025-02-09,35.59796515480523
2025-02-10,31.148219510454577
2025-02-11,26.698473866103924
2025-02-12,26.698473866103924
2025-02-13,26.698473866103924
2025-02-14,26.698473866103924
2025-02-15,40.04771079915589
2025-02-16,37.08121370292211
2025-02-17,37.08121370292211
2025-02-18,28.181722414220808
2025-02-19,26.698473866103924
2025-02-20,26.698473866103924
2025-02-21,23.731976769870155
2025-02-22,31.148219510454577
2025-02-23,37.08121370292211
2025-02-24,31.148219510454577
2025-02-25,26.698473866103924
2025-02-26,19.282231125519502
2025-02-27,19.282231125519502
2025-02-28,22.24872822175327
2025-03-01,29.664970962337694
2025-03-02,32.631468058571464
2025-03-03,26.698473866103924
2025-03-04,25.215225317987038
2025-03-05,23.731976769870155
2025-03-06,23.731976769870155
2025-03-07,19.282231125519502
2025-03-08,32.631468058571464
2025-03-09,32.631468058571464
2025-03-10,31.148219510454577
2025-03-11,23.731976769870155
2025-03-12,22.24872822175327
2025-03-13,23.731976769870155
2025-03-14,29.664970962337694
2025-03-15,37.08121370292211
2025-03-16,43.01420789538965
2025-03-17,29.664970962337694
2025-03-18,23.731976769870155
2025-03-19,25.215225317987038
2025-03-20,26.698473866103924
2025-03-21,20.765479673636385
2025-03-22,26.698473866103924
2025-03-23,28.181722414220808
2025-03-24,17.798982577402615
2025-03-25,16.315734029285732
2025-03-26,14.832485481168847
2025-03-27,16.315734029285732
2025-03-28,17.798982577402615
2025-03-29,25.215225317987038
2025-03-30,28.181722414220808
2025-03-31,17.798982577402615
2025-04-01,16.315734029285732
2025-04-02,11.865988384935077
2025-04-03,16.315734029285732
2025-04-04,13.349236933051962
2025-04-05,19.282231125519502
2025-04-06,23.731976769870155
2025-04-07,13.349236933051962
2025-04-08,16.315734029285732
2025-04-09,13.349236933051962
2025-04-10,13.349236933051962
2025-04-11,14.832485481168847
2025-04-12,20.765479673636385
2025-04-13,19.282231125519502
2025-04-14,14.832485481168847
2025-04-15,14.434127299674596
2025-04-16,12.035502504719863
2025-04-17,11.730377089107247
2025-04-18,17.74812834146718
2025-04-19,16.70137865179612
2025-04-20,18.053253757079794
2025-04-21,13.082252194390922
2025-04-22,14.739252715287215
2025-04-23,12.34062792033248
2025-04-24,13.387377610003538
2025-04-25,14.434127299674596
2025-04-26,22.414004488543437
2025-04-27,22.10887907293082
2025-04-28,16.396253236183504
2025-04-29,17.443002925854564
2025-04-30,13.692503025616155
2025-05-01,12.035502504719863
2025-05-02,14.739252715287215
2025-05-03,20.45187855203453
2025-05-04,19.710254277976087
2025-05-05,16.09112782057089
2025-05-06,13.692503025616155
2025-05-07,10.073376568210957
2025-05-08,13.082252194390922
2025-05-09,13.387377610003538
2025-05-10,13.082252194390922
2025-05-11,17.74812834146718
2025-05-12,13.387377610003538
2025-05-13,12.035502504719863
2025-05-14,10.683627399436189
2025-05-15,10.374264130828953
2025-05-16,9.76401329960372
2025-05-17,14.035769118180347
2025-05-18,15.866521611856045
2025-05-19,10.984514962054185
2025-05-20,10.984514962054185
2025-05-21,9.76401329960372
2025-05-22,11.594765793279418
2025-05-23,14.035769118180347
2025-05-24,13.425518286955114
2025-05-25,16.476772443081277
2025-05-26,17.697274105531744
2025-05-27,14.64601994940558
2025-05-28,12.815267455729883
2025-05-29,14.64601994940558
2025-05-30,15.866521611856045
2025-05-31,15.866521611856045
2025-06-01,15.866521611856045
2025-06-02,14.64601994940558
2025-06-03,12.815267455729883
2025-06-04,13.425518286955114
2025-06-05,11.594765793279418
2025-06-06,11.594765793279418
2025-06-07,17.08702327430651
2025-06-08,18.307524936756973
2025-06-09,11.594765793279418
2025-06-10,11.594765793279418
2025-06-11,12.20501662450465
2025-06-12,9.76401329960372
2025-06-13,13.425518286955114
2025-06-14,14.035769118180347
2025-06-15,14.64601994940558
2025-06-16,11.594765793279418
2025-06-17,10.984514962054185
2025-06-18,12.20501662450465
2025-06-19,10.984514962054185
2025-06-20,11.594765793279418
2025-06-21,12.815267455729883
2025-06-22,10.984514962054185
2025-06-23,9.76401329960372
2025-06-24,11.594765793279418
2025-06-25,10.984514962054185
2025-06-26,10.984514962054185
2025-06-27,13.425518286955114
2025-06-28,15.256270780630812
2025-06-29,14.035769118180347
2025-06-30,13.425518286955114
2025-07-01,10.984514962054185
2025-07-02,12.20501662450465
2025-07-03,14.64601994940558
2025-07-04,16.476772443081277
2025-07-05,17.697274105531744
2025-07-06,21.358779092883136
2025-07-07,29.29203989881116
2025-07-08,31.122792392486858
2025-07-09,26.240785742685
2025-07-10,25.630534911459765
2025-07-11,28.681789067585928
2025-07-12,26.240785742685
2025-07-13,28.071538236360695
2025-07-14,20.138277430432673
2025-07-15,22.579280755333603
2025-07-16,20.138277430432673
2025-07-17,16.476772443081277
2025-07-18,19.52802659920744
2025-07-19,18.917775767982207
2025-07-20,19.52802659920744
2025-07-21,15.256270780630812
2025-07-22,12.815267455729883
2025-07-23,14.035769118180347
2025-07-24,13.425518286955114
2025-07-25,14.035769118180347
2025-07-26,16.476772443081277
2025-07-27,16.476772443081277
2025-07-28,12.815267455729883
2025-07-29,10.374264130828953
2025-07-30,11.594765793279418
2025-07-31,11.594765793279418
2025-08-01,10.374264130828953
2025-08-02,14.035769118180347
2025-08-03,15.256270780630812
2025-08-04,12.815267455729883
2025-08-05,13.425518286955114
2025-08-06,12.815267455729883
2025-08-07,9.76401329960372
2025-08-08,10.374264130828953
2025-08-09,12.815267455729883
2025-08-10,14.64601994940558
2025-08-11,12.20501662450465
2025-08-12,10.984514962054185
2025-08-13,10.984514962054185
2025-08-14,12.20501662450465
2025-08-15,9.153762468378487
2025-08-16,12.815267455729883
2025-08-17,11.594765793279418
2025-08-18,10.984514962054185
2025-08-19,10.374264130828953
2025-08-20,9.76401329960372
2025-08-21,10.374264130828953
2025-08-22,9.153762468378487
2025-08-23,17.697274105531744
2025-08-24,14.64601994940558
2025-08-25,10.984514962054185
2025-08-26,10.374264130828953
2025-08-27,10.374264130828953
2025-08-28,9.76401329960372
2025-08-29,15.256270780630812
2025-08-30,32.953544886162554
2025-08-31,43.32780901699151
2025-09-01,44.548310679441975
2025-09-02,44.548310679441975
2025-09-03,18.917775767982207
2025-09-04,13.425518286955114
2025-09-05,12.20501662450465
2025-09-06,30.512541561261624
2025-09-07,45.158561510667205
2025-09-08,21.358779092883136
2025-09-09,12.815267455729883
2025-09-10,11.594765793279418
2025-09-11,6.712759143477557
2025-09-12,10.374264130828953
2025-09-13,29.90229073003639
2025-09-14,48.8200664980186
2025-09-15,23.189531586558836
2025-09-16,14.035769118180347
2025-09-17,10.984514962054185
2025-09-18,12.20501662450465
2025-09-19,12.20501662450465
2025-09-20,34.78429737983825
2025-09-21,45.158561510667205
2025-09-22,23.799782417784066
2025-09-23,14.035769118180347
2025-09-24,10.374264130828953
2025-09-25,12.20501662450465
2025-09-26,14.035769118180347
2025-09-27,33.563795717387784
2025-09-28,59.19433062884755
2025-09-29,24.4100332490093
2025-09-30,14.64601994940558
2025-10-01,11.594765793279418
2025-10-02,10.984514962054185
2025-10-03,10.984514962054185
2025-10-04,31.73304322371209
2025-10-05,59.19433062884755
2025-10-06,27.46128740513546
2025-10-07,13.425518286955114
2025-10-08,12.20501662450465
2025-10-09,11.594765793279418
2025-10-10,12.20501662450465
2025-10-11,36.00479904228872
2025-10-12,59.80458146007278
2025-10-13,28.681789067585928
2025-10-14,17.697274105531744
2025-10-15,14.035769118180347
2025-10-16,10.984514962054185
2025-10-17,12.815267455729883
2025-10-18,36.61504987351395
2025-10-19,61.02508312252325
2025-10-20,24.4100332490093
2025-10-21,14.64601994940558
2025-10-22,11.594765793279418
2025-10-23,11.594765793279418
2025-10-24,12.20501662450465
2025-10-25,33.563795717387784
2025-10-26,51.26106982291953
2025-10-27,22.579280755333603
2025-10-28,12.815267455729883
2025-10-29,10.374264130828953
2025-10-30,12.20501662450465
2025-10-31,9.76401329960372
2025-11-01,33.563795717387784
2025-11-02,47.59956483556813
2025-11-03,20.138277430432673
2025-11-04,14.64601994940558
2025-11-05,16.476772443081277
2025-11-06,11.594765793279418
2025-11-07,12.20501662450465
2025-11-08,34.17404654861302
2025-11-09,42.10730735454104
2025-11-10,23.799782417784066
2025-11-11,17.08702327430651
2025-11-12,14.035769118180347
2025-11-13,12.20501662450465
2025-11-14,12.815267455729883
2025-11-15,31.73304322371209
2025-11-16,53.70207314782046
2025-11-17,27.46128740513546
2025-11-18,19.52802659920744
2025-11-19,18.917775767982207
2025-11-20,13.425518286955114
2025-11-21,13.425518286955114
2025-11-22,32.953544886162554
2025-11-23,42.71755818576627
2025-11-24,26.240785742685
2025-11-25,20.748528261657906
2025-11-26,20.748528261657906
2025-11-27,16.476772443081277
2025-11-28,20.748528261657906
2025-11-29,40.886805692090576
2025-11-30,43.93805984821674
2025-12-01,28.071538236360695
2025-12-02,17.697274105531744
2025-12-03,20.138277430432673
2025-12-04,10.984514962054185
2025-12-05,14.035769118180347
2025-12-06,31.73304322371209
2025-12-07,43.93805984821674
2025-12-08,24.4100332490093
2025-12-09,15.866521611856045
2025-12-10,15.256270780630812
2025-12-11,11.232429362239436
2025-12-12,12.109664932125707
2025-12-13,17.659133428580166
2025-12-14,17.08702327430651
2025-12-15,14.66509028788137
2025-12-16,10.259842099974222
2025-12-17,9.24911416075743
2025-12-18,11.098936992908916
2025-12-19,9.687731945700566
2025-12-20,17.22051564363703
2025-12-21,17.08702327430651
2025-12-22,17.792625797910688
2025-12-23,15.237200442155025
2025-12-24,12.109664932125707
2025-12-25,17.08702327430651
2025-12-26,12.815267455729883
2025-12-27,12.815267455729883
2025-12-28,11.537554777852051
2025-12-29,12.243157301456227
2025-12-30,13.387377610003536
2025-12-31,15.9428029657592
2026-01-01,12.243157301456227
2026-01-02,14.53159791855085
2026-01-03,18.36473595218434
2026-01-04,12.815267455729883
2026-01-05,13.387377610003536
2026-01-06,10.526826838635262
2026-01-07,11.804539516513092
2026-01-08,11.537554777852051
2026-01-09,8.677004006483774
2026-01-10,18.421946967611706
2026-01-11,11.480343762424686
2026-01-12,14.150191149035079
2026-01-13,8.810496375814294
2026-01-14,12.014313239746764
2026-01-15,11.747328501085725
2026-01-16,9.611450591797412
2026-01-17,13.082252194390922
2026-01-18,12.815267455729883
2026-01-19,15.485114842340275
2026-01-20,16.286069058323392
2026-01-21,11.747328501085725
2026-01-22,9.611450591797412
2026-01-23,8.810496375814294
2026-01-24,17.88797749028963
2026-01-25,17.08702327430651
2026-01-26,17.35400801296755
2026-01-27,12.281297978407805
2026-01-28,10.41240480778053
2026-01-29,10.946374285102609
2026-01-30,8.276526898492216
2026-01-31,14.417175887696118
2026-02-01,15.752099581001314
2026-02-02,15.752099581001314
2026-02-03,11.213359023763648
2026-02-04,8.276526898492216
2026-02-05,7.742557421170138
2026-02-06,6.94160320518702
2026-02-07,11.213359023763648
2026-02-08,13.616221671713001
2026-02-09,13.082252194390922
2026-02-10,12.548282717068844
2026-02-11,9.611450591797412
2026-02-12,7.208587943848059
2026-02-13,7.475572682509098
2026-02-14,12.281297978407805
2026-02-15,15.218130103679236
2026-02-16,16.286069058323392
2026-02-17,13.88320641037404
2026-02-18,9.344465853136374
2026-02-19,9.344465853136374
2026-02-20,7.475572682509098
2026-02-21,13.34923693305196
2026-02-22,14.417175887696118
2026-02-23,18.688931706272747
2026-02-24,10.67938954644157
2026-02-25,12.815267455729883
2026-02-26,9.611450591797412
2026-02-27,7.208587943848059
2026-02-28,13.616221671713001
2026-03-01,13.34923693305196
2026-03-02,15.485114842340275
2026-03-03,16.019084319662355
2026-03-04,9.878435330458451
2026-03-05,9.611450591797412
2026-03-06,9.878435330458451
2026-03-07,14.684160626357157
2026-03-08,14.150191149035079
2026-03-09,15.218130103679236
2026-03-10,9.611450591797412
2026-03-11,9.611450591797412
2026-03-12,11.747328501085725
2026-03-13,12.815267455729883
2026-03-14,18.421946967611706
2026-03-15,22.693702786188332
2026-03-16,26.69847386610392
2026-03-17,20.55782487690002
2026-03-18,18.421946967611706
2026-03-19,25.096565434137688
2026-03-20,13.082252194390922
2026-03-21,15.485114842340275
2026-03-22,13.88320641037404
2026-03-23,11.213359023763648
2026-03-24,8.009542159831177
2026-03-25,16.553053796984432
2026-03-26,9.878435330458451
2026-03-27,8.276526898492216
2026-03-28,9.878435330458451
2026-03-29,12.281297978407805
2026-03-30,6.67461846652598
2026-03-31,4.271755818576628
2026-04-01,3.737786341254549
2026-04-02,4.271755818576628
2026-04-03,3.737786341254549
2026-04-04,6.1406489892039025
2026-04-05,9.611450591797412
2026-04-06,6.1406489892039025
2026-04-07,9.077481114475333
2026-04-08,5.873664250542863
2026-04-09,3.737786341254549
2026-04-10,4.004771079915589
2026-04-11,5.339694773220785
2026-04-12,4.271755818576628
2026-04-13,4.805725295898706
2026-04-14,4.271755818576628
2026-04-15,3.737786341254549
2026-04-16,4.271755818576628
2026-04-17,4.271755818576628
2026-04-18,4.004771079915589
2026-04-19,3.47080160259351
2026-04-20,5.072710034559745
2026-04-21,3.47080160259351
2026-04-22,4.271755818576628
2026-04-23,3.737786341254549
2026-04-24,3.47080160259351
2026-04-25,7.742557421170138
2026-04-26,6.407633727864941
2026-04-27,7.208587943848059
2026-04-28,4.805725295898706
2026-04-29,2.9368321252714313
2026-04-30,2.9368321252714313
2026-05-01,3.47080160259351
2026-05-02,4.004771079915589
2026-05-03,3.737786341254549
2026-05-04,5.873664250542863
2026-05-05,3.2038168639324707
2026-05-06,4.004771079915589
2026-05-07,3.47080160259351
2026-05-08,4.271755818576628
2026-05-09,4.271755818576628
2026-05-10,4.805725295898706
2026-05-11,6.1406489892039025
2026-05-12,3.737786341254549
2026-05-13,4.805725295898706
2026-05-14,3.47080160259351
2026-05-15,3.737786341254549
2026-05-16,3.2038168639324707
2026-05-17,3.737786341254549
2026-05-18,3.47080160259351
2026-05-19,2.402862647949353
2026-05-20,3.737786341254549
2026-05-21,3.2038168639324707
2026-05-22,4.004771079915589
2026-05-23,5.873664250542863
2026-05-24,7.475572682509098
2026-05-25,11.747328501085725
2026-05-26,5.072710034559745
2026-05-27,3.737786341254549
2026-05-28,3.47080160259351
2026-05-29,3.47080160259351
2026-05-30,5.072710034559745
2026-05-31,5.072710034559745
