Time,staples
2024-09-24,61.139452859526784
2024-09-25,59.41721475080772
2024-09-26,57.694976642088655
2024-09-27,63.72281002260538
2024-09-28,57.694976642088655
2024-09-29,53.389381370291
2024-09-30,57.694976642088655
2024-10-01,58.55609569644819
2024-10-02,63.72281002260538
2024-10-03,64.5839290769649
2024-10-04,57.694976642088655
2024-10-05,56.83385758772912
2024-10-06,56.83385758772912
2024-10-07,59.41721475080772
2024-10-08,58.55609569644819
2024-10-09,63.72281002260538
2024-10-10,55.11161947901006
2024-10-11,56.83385758772912
2024-10-12,62.00057191388632
2024-10-13,53.389381370291
2024-10-14,61.139452859526784
2024-10-15,62.861690968245846
2024-10-16,55.97273853336959
2024-10-17,58.55609569644819
2024-10-18,58.55609569644819
2024-10-19,53.389381370291
2024-10-20,50.806024207212396
2024-10-21,55.11161947901006
2024-10-22,59.41721475080772
2024-10-23,59.41721475080772
2024-10-24,55.97273853336959
2024-10-25,59.41721475080772
2024-10-26,50.806024207212396
2024-10-27,52.528262315931464
2024-10-28,55.97273853336959
2024-10-29,55.97273853336959
2024-10-30,57.694976642088655
2024-10-31,52.528262315931464
2024-11-01,59.41721475080772
2024-11-02,53.389381370291
2024-11-03,53.389381370291
2024-11-04,57.694976642088655
2024-11-05,51.66714326157193
2024-11-06,43.05595271797661
2024-11-07,55.11161947901006
2024-11-08,55.11161947901006
2024-11-09,49.94490515285287
2024-11-10,51.66714326157193
2024-11-11,59.41721475080772
2024-11-12,55.97273853336959
2024-11-13,60.27833380516725
2024-11-14,55.97273853336959
2024-11-15,58.55609569644819
2024-11-16,52.528262315931464
2024-11-17,54.250500424650525
2024-11-18,58.55609569644819
2024-11-19,57.694976642088655
2024-11-20,56.83385758772912
2024-11-21,55.11161947901006
2024-11-22,55.11161947901006
2024-11-23,54.250500424650525
2024-11-24,55.11161947901006
2024-11-25,60.27833380516725
2024-11-26,60.27833380516725
2024-11-27,62.861690968245846
2024-11-28,39.61147650053848
2024-11-29,59.41721475080772
2024-11-30,55.97273853336959
2024-12-01,63.72281002260538
2024-12-02,68.88952434876258
2024-12-03,68.02840529440304
2024-12-04,63.72281002260538
2024-12-05,62.00057191388632
2024-12-06,59.41721475080772
2024-12-07,64.5839290769649
2024-12-08,60.27833380516725
2024-12-09,62.00057191388632
2024-12-10,62.861690968245846
2024-12-11,60.27833380516725
2024-12-12,65.44504813132444
2024-12-13,57.694976642088655
2024-12-14,64.5839290769649
2024-12-15,61.139452859526784
2024-12-16,64.5839290769649
2024-12-17,66.30616718568398
2024-12-18,67.16728624004351
2024-12-19,68.02840529440304
2024-12-20,64.5839290769649
2024-12-21,61.139452859526784
2024-12-22,59.41721475080772
2024-12-23,67.16728624004351
2024-12-24,66.30616718568398
2024-12-25,27.55580973950503
2024-12-26,57.694976642088655
2024-12-27,59.41721475080772
2024-12-28,55.11161947901006
2024-12-29,58.55609569644819
2024-12-30,62.861690968245846
2024-12-31,67.16728624004351
2025-01-01,58.55609569644819
2025-01-02,68.02840529440304
2025-01-03,64.5839290769649
2025-01-04,67.16728624004351
2025-01-05,58.55609569644819
2025-01-06,60.27833380516725
2025-01-07,66.30616718568398
2025-01-08,57.694976642088655
2025-01-09,58.55609569644819
2025-01-10,56.83385758772912
2025-01-11,51.66714326157193
2025-01-12,60.27833380516725
2025-01-13,62.861690968245846
2025-01-14,62.00057191388632
2025-01-15,60.27833380516725
2025-01-16,60.27833380516725
2025-01-17,60.27833380516725
2025-01-18,55.97273853336959
2025-01-19,49.083786098493334
2025-01-20,54.250500424650525
2025-01-21,55.97273853336959
2025-01-22,61.139452859526784
2025-01-23,64.5839290769649
2025-01-24,62.00057191388632
2025-01-25,58.55609569644819
2025-01-26,51.66714326157193
2025-01-27,58.55609569644819
2025-01-28,62.00057191388632
2025-01-29,65.44504813132444
2025-01-30,60.27833380516725
2025-01-31,61.139452859526784
2025-02-01,59.41721475080772
2025-02-02,55.97273853336959
2025-02-03,56.83385758772912
2025-02-04,58.55609569644819
2025-02-05,57.694976642088655
2025-02-06,56.83385758772912
2025-02-07,55.11161947901006
2025-02-08,54.250500424650525
2025-02-09,47.36154798977427
2025-02-10,52.528262315931464
2025-02-11,57.694976642088655
2025-02-12,58.55609569644819
2025-02-13,58.55609569644819
2025-02-14,52.528262315931464
2025-02-15,49.083786098493334
2025-02-16,50.806024207212396
2025-02-17,57.694976642088655
2025-02-18,60.27833380516725
2025-02-19,61.139452859526784
2025-02-20,56.83385758772912
2025-02-21,56.83385758772912
2025-02-22,53.389381370291
2025-02-23,59.41721475080772
2025-02-24,55.97273853336959
2025-02-25,57.694976642088655
2025-02-26,58.55609569644819
2025-02-27,59.41721475080772
2025-02-28,60.27833380516725
2025-03-01,53.389381370291
2025-03-02,56.83385758772912
2025-03-03,55.11161947901006
2025-03-04,62.00057191388632
2025-03-05,55.11161947901006
2025-03-06,61.139452859526784
2025-03-07,57.694976642088655
2025-03-08,57.694976642088655
2025-03-09,56.83385758772912
2025-03-10,55.97273853336959
2025-03-11,57.694976642088655
2025-03-12,60.27833380516725
2025-03-13,55.11161947901006
2025-03-14,56.83385758772912
2025-03-15,53.389381370291
2025-03-16,54.250500424650525
2025-03-17,57.694976642088655
2025-03-18,56.83385758772912
2025-03-19,58.55609569644819
2025-03-20,53.389381370291
2025-03-21,57.694976642088655
2025-03-22,68.88952434876258
2025-03-23,54.250500424650525
2025-03-24,55.97273853336959
2025-03-25,58.55609569644819
2025-03-26,59.41721475080772
2025-03-27,54.250500424650525
2025-03-28,57.694976642088655
2025-03-29,51.66714326157193
2025-03-30,54.250500424650525
2025-03-31,57.694976642088655
2025-04-01,60.27833380516725
2025-04-02,55.97273853336959
2025-04-03,62.00057191388632
2025-04-04,55.11161947901006
2025-04-05,55.97273853336959
2025-04-06,56.83385758772912
2025-04-07,57.694976642088655
2025-04-08,62.00057191388632
2025-04-09,60.27833380516725
2025-04-10,63.72281002260538
2025-04-11,57.694976642088655
2025-04-12,54.250500424650525
2025-04-13,52.528262315931464
2025-04-14,58.55609569644819
2025-04-15,58.55609569644818
2025-04-16,57.707278342865216
2025-04-17,57.707278342865216
2025-04-18,57.707278342865216
2025-04-19,50.498481687798275
2025-04-20,50.06792216061851
2025-04-21,61.10254775719709
2025-04-22,58.55609569644818
2025-04-23,57.707278342865216
2025-04-24,55.16082628211632
2025-04-25,54.312008928533345
2025-04-26,51.76555686778445
2025-04-27,59.404913050031155
2025-04-28,58.55609569644818
2025-04-29,59.404913050031155
2025-04-30,54.74256845571311
2025-05-01,64.49781717152895
2025-05-02,59.404913050031155
2025-05-03,54.312008928533345
2025-05-04,59.404913050031155
2025-05-05,56.85846098928225
2025-05-06,58.55609569644818
2025-05-07,58.55609569644818
2025-05-08,56.85846098928225
2025-05-09,58.55609569644818
2025-05-10,54.74256845571311
2025-05-11,53.04493374854718
2025-05-12,59.404913050031155
2025-05-13,59.404913050031155
2025-05-14,56.85846098928225
2025-05-15,56.046548738028974
2025-05-16,57.71958004364178
2025-05-17,52.70048612680336
2025-05-18,55.21003308522257
2025-05-19,58.55609569644818
2025-05-20,60.22912700206099
2025-05-21,56.046548738028974
2025-05-22,66.0847365717058
2025-05-23,53.53700177960977
2025-05-24,51.863970473996964
2025-05-25,54.37351743241617
2025-05-26,74.44989309976984
2025-05-27,62.7386739604802
2025-05-28,61.902158307673794
2025-05-29,59.39261134925459
2025-05-30,61.06564265486739
2025-05-31,57.71958004364178
2025-06-01,61.902158307673794
2025-06-02,63.5751896132866
2025-06-03,66.0847365717058
2025-06-04,66.0847365717058
2025-06-05,64.411705266093
2025-06-06,61.902158307673794
2025-06-07,58.55609569644818
2025-06-08,59.39261134925459
2025-06-09,63.5751896132866
2025-06-10,61.06564265486739
2025-06-11,66.0847365717058
2025-06-12,64.411705266093
2025-06-13,62.7386739604802
2025-06-14,56.88306439083538
2025-06-15,52.70048612680336
2025-06-16,57.71958004364178
2025-06-17,58.55609569644818
2025-06-18,60.22912700206099
2025-06-19,60.22912700206099
2025-06-20,58.55609569644818
2025-06-21,50.190939168384155
2025-06-22,50.190939168384155
2025-06-23,56.046548738028974
2025-06-24,60.22912700206099
2025-06-25,59.39261134925459
2025-06-26,61.902158307673794
2025-06-27,67.75776787731861
2025-06-28,61.902158307673794
2025-06-29,57.71958004364178
2025-06-30,56.046548738028974
2025-07-01,60.22912700206099
2025-07-02,66.0847365717058
2025-07-03,65.2482209188994
2025-07-04,56.046548738028974
2025-07-05,51.02745482119056
2025-07-06,59.39261134925459
2025-07-07,66.0847365717058
2025-07-08,68.59428353012501
2025-07-09,59.39261134925459
2025-07-10,66.92125222451222
2025-07-11,62.7386739604802
2025-07-12,64.411705266093
2025-07-13,58.55609569644818
2025-07-14,67.75776787731861
2025-07-15,67.75776787731861
2025-07-16,66.0847365717058
2025-07-17,68.59428353012501
2025-07-18,66.92125222451222
2025-07-19,58.55609569644818
2025-07-20,64.411705266093
2025-07-21,70.26731483573782
2025-07-22,67.75776787731861
2025-07-23,67.75776787731861
2025-07-24,64.411705266093
2025-07-25,64.411705266093
2025-07-26,59.39261134925459
2025-07-27,63.5751896132866
2025-07-28,83.65156528064026
2025-07-29,69.43079918293142
2025-07-30,68.59428353012501
2025-07-31,65.2482209188994
2025-08-01,65.2482209188994
2025-08-02,67.75776787731861
2025-08-03,69.43079918293142
2025-08-04,68.59428353012501
2025-08-05,71.94034614135063
2025-08-06,76.12292440538263
2025-08-07,71.10383048854422
2025-08-08,65.2482209188994
2025-08-09,64.411705266093
2025-08-10,72.77686179415703
2025-08-11,67.75776787731861
2025-08-12,75.28640875257624
2025-08-13,76.12292440538263
2025-08-14,72.77686179415703
2025-08-15,71.94034614135063
2025-08-16,64.411705266093
2025-08-17,72.77686179415703
2025-08-18,72.77686179415703
2025-08-19,76.95944005818905
2025-08-20,71.94034614135063
2025-08-21,66.0847365717058
2025-08-22,62.7386739604802
2025-08-23,66.0847365717058
2025-08-24,71.94034614135063
2025-08-25,72.77686179415703
2025-08-26,68.59428353012501
2025-08-27,71.10383048854422
2025-08-28,73.61337744696343
2025-08-29,66.0847365717058
2025-08-30,60.22912700206099
2025-08-31,80.30550266941465
2025-09-01,77.79595571099544
2025-09-02,71.10383048854422
2025-09-03,76.12292440538263
2025-09-04,66.92125222451222
2025-09-05,65.2482209188994
2025-09-06,61.06564265486739
2025-09-07,62.7386739604802
2025-09-08,67.75776787731861
2025-09-09,71.94034614135063
2025-09-10,61.06564265486739
2025-09-11,56.88306439083538
2025-09-12,62.7386739604802
2025-09-13,54.37351743241617
2025-09-14,54.37351743241617
2025-09-15,58.55609569644818
2025-09-16,61.06564265486739
2025-09-17,60.22912700206099
2025-09-18,60.22912700206099
2025-09-19,56.046548738028974
2025-09-20,53.53700177960977
2025-09-21,51.863970473996964
2025-09-22,58.55609569644818
2025-09-23,60.22912700206099
2025-09-24,59.39261134925459
2025-09-25,60.22912700206099
2025-09-26,56.88306439083538
2025-09-27,51.863970473996964
2025-09-28,51.863970473996964
2025-09-29,60.22912700206099
2025-09-30,65.2482209188994
2025-10-01,62.7386739604802
2025-10-02,58.55609569644818
2025-10-03,59.39261134925459
2025-10-04,54.37351743241617
2025-10-05,57.71958004364178
2025-10-06,62.7386739604802
2025-10-07,58.55609569644818
2025-10-08,63.5751896132866
2025-10-09,61.06564265486739
2025-10-10,58.55609569644818
2025-10-11,53.53700177960977
2025-10-12,55.21003308522257
2025-10-13,59.39261134925459
2025-10-14,61.902158307673794
2025-10-15,61.06564265486739
2025-10-16,60.22912700206099
2025-10-17,62.7386739604802
2025-10-18,54.37351743241617
2025-10-19,51.863970473996964
2025-10-20,61.06564265486739
2025-10-21,61.06564265486739
2025-10-22,61.06564265486739
2025-10-23,56.88306439083538
2025-10-24,59.39261134925459
2025-10-25,53.53700177960977
2025-10-26,52.70048612680336
2025-10-27,55.21003308522257
2025-10-28,56.88306439083538
2025-10-29,56.88306439083538
2025-10-30,56.046548738028974
2025-10-31,57.71958004364178
2025-11-01,52.70048612680336
2025-11-02,57.71958004364178
2025-11-03,60.22912700206099
2025-11-04,59.39261134925459
2025-11-05,63.5751896132866
2025-11-06,61.06564265486739
2025-11-07,61.06564265486739
2025-11-08,58.55609569644818
2025-11-09,61.902158307673794
2025-11-10,66.0847365717058
2025-11-11,68.59428353012501
2025-11-12,63.5751896132866
2025-11-13,64.411705266093
2025-11-14,64.411705266093
2025-11-15,58.55609569644818
2025-11-16,61.06564265486739
2025-11-17,65.2482209188994
2025-11-18,58.55609569644818
2025-11-19,67.75776787731861
2025-11-20,72.77686179415703
2025-11-21,73.61337744696343
2025-11-22,72.77686179415703
2025-11-23,63.5751896132866
2025-11-24,66.92125222451222
2025-11-25,64.411705266093
2025-11-26,66.0847365717058
2025-11-27,44.335329598739335
2025-11-28,66.92125222451222
2025-11-29,66.92125222451222
2025-11-30,73.61337744696343
2025-12-01,77.79595571099544
2025-12-02,83.65156528064026
2025-12-03,71.94034614135063
2025-12-04,76.12292440538263
2025-12-05,68.59428353012501
2025-12-06,71.94034614135063
2025-12-07,69.43079918293142
2025-12-08,71.10383048854422
2025-12-09,71.94034614135063
2025-12-10,73.61337744696343
2025-12-11,66.88391896973252
2025-12-12,67.70977792854396
2025-12-13,69.36149584616686
2025-12-14,63.580483134486705
2025-12-15,68.5356368873554
2025-12-16,68.1173790609522
2025-12-17,63.580483134486705
2025-12-18,67.70977792854396
2025-12-19,65.63980218451786
2025-12-20,68.5356368873554
2025-12-21,71.8390727226012
2025-12-22,68.5356368873554
2025-12-23,63.580483134486705
2025-12-24,73.89839177263235
2025-12-25,28.486805731997553
2025-12-26,56.973611463995105
2025-12-27,53.26257449634106
2025-12-28,53.670175628749305
2025-12-29,61.92876521686381
2025-12-30,67.70977792854396
2025-12-31,64.40634209329815
2026-01-01,58.625329381618
2026-01-02,61.10290625805236
2026-01-03,61.10290625805236
2026-01-04,66.05806001092105
2026-01-05,66.05806001092105
2026-01-06,68.5356368873554
2026-01-07,61.10290625805236
2026-01-08,61.92876521686381
2026-01-09,57.391869290398304
2026-01-10,61.95537212605382
2026-01-11,56.24895627233833
2026-01-12,59.50976533160433
2026-01-13,61.14016986123732
2026-01-14,61.95537212605382
2026-01-15,60.32496759642082
2026-01-16,57.06415853715483
2026-01-17,54.61855174270534
2026-01-18,52.17294494825585
2026-01-19,61.14016986123732
2026-01-20,55.433754007521834
2026-01-21,61.95537212605382
2026-01-22,59.50976533160433
2026-01-23,58.69456306678783
2026-01-24,56.24895627233833
2026-01-25,44.836124564907365
2026-01-26,49.72733815380635
2026-01-27,52.988147213072345
2026-01-28,61.95537212605382
2026-01-29,61.95537212605382
2026-01-30,57.87936080197133
2026-01-31,61.95537212605382
2026-02-01,61.14016986123732
2026-02-02,57.06415853715483
2026-02-03,54.61855174270534
2026-02-04,59.50976533160433
2026-02-05,57.06415853715483
2026-02-06,56.24895627233833
2026-02-07,57.06415853715483
2026-02-08,49.72733815380635
2026-02-09,50.54254041862285
2026-02-10,58.69456306678783
2026-02-11,62.770574390870316
2026-02-12,66.84658571495281
2026-02-13,57.06415853715483
2026-02-14,54.61855174270534
2026-02-15,68.47699024458579
2026-02-16,61.95537212605382
2026-02-17,54.61855174270534
2026-02-18,57.87936080197133
2026-02-19,57.87936080197133
2026-02-20,57.06415853715483
2026-02-21,57.06415853715483
2026-02-22,58.69456306678783
2026-02-23,59.50976533160433
2026-02-24,61.95537212605382
2026-02-25,61.95537212605382
2026-02-26,61.95537212605382
2026-02-27,69.2921925094023
2026-02-28,67.6617879797693
2026-03-01,66.0313834501363
2026-03-02,68.47699024458579
2026-03-03,65.21618118531981
2026-03-04,63.585776655686814
2026-03-05,62.770574390870316
2026-03-06,67.6617879797693
2026-03-07,63.585776655686814
2026-03-08,62.770574390870316
2026-03-09,64.4009789205033
2026-03-10,66.84658571495281
2026-03-11,64.4009789205033
2026-03-12,59.50976533160433
2026-03-13,64.4009789205033
2026-03-14,66.0313834501363
2026-03-15,65.21618118531981
2026-03-16,61.95537212605382
2026-03-17,67.6617879797693
2026-03-18,71.73779930385179
2026-03-19,67.6617879797693
2026-03-20,70.10739477421879
2026-03-21,66.84658571495281
2026-03-22,70.9225970390353
2026-03-23,70.9225970390353
2026-03-24,77.44421515756727
2026-03-25,71.73779930385179
2026-03-26,64.4009789205033
2026-03-27,66.84658571495281
2026-03-28,70.10739477421879
2026-03-29,66.0313834501363
2026-03-30,66.84658571495281
2026-03-31,68.47699024458579
2026-04-01,81.52022648164976
2026-04-02,72.5530015686683
2026-04-03,70.9225970390353
2026-04-04,68.47699024458579
2026-04-05,66.0313834501363
2026-04-06,72.5530015686683
2026-04-07,69.2921925094023
2026-04-08,74.99860836311778
2026-04-09,72.5530015686683
2026-04-10,69.2921925094023
2026-04-11,70.10739477421879
2026-04-12,75.81381062793427
2026-04-13,67.6617879797693
2026-04-14,70.9225970390353
2026-04-15,70.10739477421879
2026-04-16,70.9225970390353
2026-04-17,68.47699024458579
2026-04-18,69.2921925094023
2026-04-19,69.2921925094023
2026-04-20,71.73779930385179
2026-04-21,70.9225970390353
2026-04-22,68.47699024458579
2026-04-23,67.6617879797693
2026-04-24,66.84658571495281
2026-04-25,66.84658571495281
2026-04-26,73.36820383348478
2026-04-27,68.47699024458579
2026-04-28,62.770574390870316
2026-04-29,70.9225970390353
2026-04-30,66.84658571495281
2026-05-01,61.95537212605382
2026-05-02,67.6617879797693
2026-05-03,72.5530015686683
2026-05-04,77.44421515756727
2026-05-05,68.47699024458579
2026-05-06,69.2921925094023
2026-05-07,68.47699024458579
2026-05-08,67.6617879797693
2026-05-09,68.47699024458579
2026-05-10,63.585776655686814
2026-05-11,65.21618118531981
2026-05-12,67.6617879797693
2026-05-13,73.36820383348478
2026-05-14,67.6617879797693
2026-05-15,70.9225970390353
2026-05-16,66.0313834501363
2026-05-17,66.84658571495281
2026-05-18,67.6617879797693
2026-05-19,63.585776655686814
2026-05-20,62.770574390870316
2026-05-21,63.585776655686814
2026-05-22,74.99860836311778
2026-05-23,64.4009789205033
2026-05-24,64.4009789205033
2026-05-25,70.10739477421879
2026-05-26,66.84658571495281
2026-05-27,65.21618118531981
2026-05-28,69.2921925094023
2026-05-29,66.84658571495281
2026-05-30,66.0313834501363
2026-05-31,70.10739477421879
