Time,dunkin_donuts
2024-09-22,43.46599273925019
2024-09-23,30.426194917475133
2024-09-24,28.977328492833458
2024-09-25,30.426194917475133
2024-09-26,34.77279419140015
2024-09-27,36.221660616041824
2024-09-28,46.36372558853353
2024-09-29,52.15919128710023
2024-09-30,30.426194917475133
2024-10-01,31.875061342116805
2024-10-02,36.221660616041824
2024-10-03,39.11939346532517
2024-10-04,37.670527040683496
2024-10-05,44.91485916389186
2024-10-06,42.01712631460852
2024-10-07,28.977328492833458
2024-10-08,30.426194917475133
2024-10-09,33.32392776675848
2024-10-10,37.670527040683496
2024-10-11,40.56825988996684
2024-10-12,49.26145843781688
2024-10-13,49.26145843781688
2024-10-14,37.670527040683496
2024-10-15,36.221660616041824
2024-10-16,50.71032486245855
2024-10-17,65.19898910887528
2024-10-18,57.954656985666915
2024-10-19,62.30125625959194
2024-10-20,57.954656985666915
2024-10-21,37.670527040683496
2024-10-22,40.56825988996684
2024-10-23,36.221660616041824
2024-10-24,37.670527040683496
2024-10-25,43.46599273925019
2024-10-26,49.26145843781688
2024-10-27,50.71032486245855
2024-10-28,33.32392776675848
2024-10-29,34.77279419140015
2024-10-30,42.01712631460852
2024-10-31,43.46599273925019
2024-11-01,39.11939346532517
2024-11-02,49.26145843781688
2024-11-03,47.812592013175205
2024-11-04,33.32392776675848
2024-11-05,34.77279419140015
2024-11-06,24.63072921890844
2024-11-07,34.77279419140015
2024-11-08,37.670527040683496
2024-11-09,43.46599273925019
2024-11-10,46.36372558853353
2024-11-11,39.11939346532517
2024-11-12,28.977328492833458
2024-11-13,31.875061342116805
2024-11-14,33.32392776675848
2024-11-15,34.77279419140015
2024-11-16,40.56825988996684
2024-11-17,42.01712631460852
2024-11-18,28.977328492833458
2024-11-19,28.977328492833458
2024-11-20,31.875061342116805
2024-11-21,30.426194917475133
2024-11-22,33.32392776675848
2024-11-23,40.56825988996684
2024-11-24,40.56825988996684
2024-11-25,30.426194917475133
2024-11-26,33.32392776675848
2024-11-27,39.11939346532517
2024-11-28,95.62518402635041
2024-11-29,40.56825988996684
2024-11-30,37.670527040683496
2024-12-01,36.221660616041824
2024-12-02,27.528462068191786
2024-12-03,26.079595643550114
2024-12-04,30.426194917475133
2024-12-05,28.977328492833458
2024-12-06,31.875061342116805
2024-12-07,39.11939346532517
2024-12-08,37.670527040683496
2024-12-09,27.528462068191786
2024-12-10,28.977328492833458
2024-12-11,28.977328492833458
2024-12-12,31.875061342116805
2024-12-13,31.875061342116805
2024-12-14,39.11939346532517
2024-12-15,39.11939346532517
2024-12-16,28.977328492833458
2024-12-17,30.426194917475133
2024-12-18,34.77279419140015
2024-12-19,36.221660616041824
2024-12-20,42.01712631460852
2024-12-21,40.56825988996684
2024-12-22,42.01712631460852
2024-12-23,40.56825988996684
2024-12-24,59.40352341030859
2024-12-25,144.8866424641673
2024-12-26,36.221660616041824
2024-12-27,31.875061342116805
2024-12-28,33.32392776675848
2024-12-29,34.77279419140015
2024-12-30,33.32392776675848
2024-12-31,47.812592013175205
2025-01-01,60.852389834950266
2025-01-02,30.426194917475133
2025-01-03,30.426194917475133
2025-01-04,39.11939346532517
2025-01-05,34.77279419140015
2025-01-06,26.079595643550114
2025-01-07,27.528462068191786
2025-01-08,26.079595643550114
2025-01-09,28.977328492833458
2025-01-10,30.426194917475133
2025-01-11,50.71032486245855
2025-01-12,42.01712631460852
2025-01-13,27.528462068191786
2025-01-14,27.528462068191786
2025-01-15,27.528462068191786
2025-01-16,26.079595643550114
2025-01-17,30.426194917475133
2025-01-18,34.77279419140015
2025-01-19,34.77279419140015
2025-01-20,27.528462068191786
2025-01-21,26.079595643550114
2025-01-22,27.528462068191786
2025-01-23,28.977328492833458
2025-01-24,27.528462068191786
2025-01-25,33.32392776675848
2025-01-26,33.32392776675848
2025-01-27,24.63072921890844
2025-01-28,27.528462068191786
2025-01-29,30.426194917475133
2025-01-30,30.426194917475133
2025-01-31,31.875061342116805
2025-02-01,37.670527040683496
2025-02-02,37.670527040683496
2025-02-03,28.977328492833458
2025-02-04,27.528462068191786
2025-02-05,30.426194917475133
2025-02-06,30.426194917475133
2025-02-07,31.875061342116805
2025-02-08,39.11939346532517
2025-02-09,46.36372558853353
2025-02-10,34.77279419140015
2025-02-11,33.32392776675848
2025-02-12,31.875061342116805
2025-02-13,36.221660616041824
2025-02-14,47.812592013175205
2025-02-15,36.221660616041824
2025-02-16,36.221660616041824
2025-02-17,30.426194917475133
2025-02-18,27.528462068191786
2025-02-19,28.977328492833458
2025-02-20,28.977328492833458
2025-02-21,30.426194917475133
2025-02-22,39.11939346532517
2025-02-23,39.11939346532517
2025-02-24,27.528462068191786
2025-02-25,26.079595643550114
2025-02-26,27.528462068191786
2025-02-27,30.426194917475133
2025-02-28,28.977328492833458
2025-03-01,36.221660616041824
2025-03-02,37.670527040683496
2025-03-03,26.079595643550114
2025-03-04,28.977328492833458
2025-03-05,28.977328492833458
2025-03-06,28.977328492833458
2025-03-07,30.426194917475133
2025-03-08,37.670527040683496
2025-03-09,36.221660616041824
2025-03-10,24.63072921890844
2025-03-11,27.528462068191786
2025-03-12,28.977328492833458
2025-03-13,27.528462068191786
2025-03-14,30.426194917475133
2025-03-15,39.11939346532517
2025-03-16,37.670527040683496
2025-03-17,28.977328492833458
2025-03-18,27.528462068191786
2025-03-19,27.528462068191786
2025-03-20,28.977328492833458
2025-03-21,30.426194917475133
2025-03-22,36.221660616041824
2025-03-23,37.670527040683496
2025-03-24,24.63072921890844
2025-03-25,26.079595643550114
2025-03-26,27.528462068191786
2025-03-27,28.977328492833458
2025-03-28,31.875061342116805
2025-03-29,37.670527040683496
2025-03-30,39.11939346532517
2025-03-31,27.528462068191786
2025-04-01,39.11939346532517
2025-04-02,30.426194917475133
2025-04-03,31.875061342116805
2025-04-04,33.32392776675848
2025-04-05,40.56825988996684
2025-04-06,39.11939346532517
2025-04-07,26.079595643550114
2025-04-08,27.528462068191786
2025-04-09,27.528462068191786
2025-04-10,28.977328492833458
2025-04-11,33.32392776675848
2025-04-12,37.670527040683496
2025-04-13,36.221660616041824
2025-04-14,27.528462068191786
2025-04-15,27.528462068191786
2025-04-16,28.941106832217415
2025-04-17,28.941106832217415
2025-04-18,34.591685888319944
2025-04-19,41.6549097084481
2025-04-20,59.983069980165254
2025-04-21,28.941106832217415
2025-04-22,24.70317254014052
2025-04-23,27.528462068191786
2025-04-24,28.941106832217415
2025-04-25,28.941106832217415
2025-04-26,38.105186968076
2025-04-27,38.105186968076
2025-04-28,27.528462068191786
2025-04-29,27.528462068191786
2025-04-30,29.62931838392221
2025-05-01,31.76639636026868
2025-05-02,30.35375159624305
2025-05-03,40.930476496127255
2025-05-04,40.930476496127255
2025-05-05,28.941106832217415
2025-05-06,35.27989744002474
2025-05-07,31.76639636026868
2025-05-08,31.041963147947843
2025-05-09,31.041963147947843
2025-05-10,38.82962018039683
2025-05-11,47.99370031625541
2025-05-12,28.941106832217415
2025-05-13,27.528462068191786
2025-05-14,28.941106832217415
2025-05-15,28.904885171601375
2025-05-16,34.410577585239736
2025-05-17,41.29269310228768
2025-05-18,39.91626999887809
2025-05-19,28.904885171601375
2025-05-20,30.281308275010964
2025-05-21,30.281308275010964
2025-05-22,30.281308275010964
2025-05-23,33.03415448183014
2025-05-24,38.5398468954685
2025-05-25,41.29269310228768
2025-05-26,45.42196241251645
2025-05-27,28.904885171601375
2025-05-28,31.657731378420554
2025-05-29,33.03415448183014
2025-05-30,34.410577585239736
2025-05-31,38.5398468954685
2025-06-01,41.29269310228768
2025-06-02,28.904885171601375
2025-06-03,31.657731378420554
2025-06-04,31.657731378420554
2025-06-05,34.410577585239736
2025-06-06,79.83253999775619
2025-06-07,45.42196241251645
2025-06-08,41.29269310228768
2025-06-09,28.904885171601375
2025-06-10,30.281308275010964
2025-06-11,30.281308275010964
2025-06-12,31.657731378420554
2025-06-13,33.03415448183014
2025-06-14,37.16342379205891
2025-06-15,38.5398468954685
2025-06-16,27.528462068191786
2025-06-17,27.528462068191786
2025-06-18,28.904885171601375
2025-06-19,31.657731378420554
2025-06-20,31.657731378420554
2025-06-21,35.78700068864932
2025-06-22,34.410577585239736
2025-06-23,26.152038964782196
2025-06-24,28.904885171601375
2025-06-25,34.410577585239736
2025-06-26,37.16342379205891
2025-06-27,38.5398468954685
2025-06-28,41.29269310228768
2025-06-29,39.91626999887809
2025-06-30,30.281308275010964
2025-07-01,31.657731378420554
2025-07-02,30.281308275010964
2025-07-03,35.78700068864932
2025-07-04,52.30407792956439
2025-07-05,38.5398468954685
2025-07-06,38.5398468954685
2025-07-07,31.657731378420554
2025-07-08,30.281308275010964
2025-07-09,31.657731378420554
2025-07-10,31.657731378420554
2025-07-11,33.03415448183014
2025-07-12,37.16342379205891
2025-07-13,38.5398468954685
2025-07-14,28.904885171601375
2025-07-15,30.281308275010964
2025-07-16,31.657731378420554
2025-07-17,31.657731378420554
2025-07-18,34.410577585239736
2025-07-19,38.5398468954685
2025-07-20,37.16342379205891
2025-07-21,30.281308275010964
2025-07-22,30.281308275010964
2025-07-23,31.657731378420554
2025-07-24,33.03415448183014
2025-07-25,35.78700068864932
2025-07-26,38.5398468954685
2025-07-27,35.78700068864932
2025-07-28,28.904885171601375
2025-07-29,28.904885171601375
2025-07-30,30.281308275010964
2025-07-31,37.16342379205891
2025-08-01,41.29269310228768
2025-08-02,44.04553930910686
2025-08-03,42.669116205697264
2025-08-04,31.657731378420554
2025-08-05,30.281308275010964
2025-08-06,31.657731378420554
2025-08-07,33.03415448183014
2025-08-08,35.78700068864932
2025-08-09,37.16342379205891
2025-08-10,38.5398468954685
2025-08-11,28.904885171601375
2025-08-12,30.281308275010964
2025-08-13,30.281308275010964
2025-08-14,31.657731378420554
2025-08-15,33.03415448183014
2025-08-16,39.91626999887809
2025-08-17,38.5398468954685
2025-08-18,28.904885171601375
2025-08-19,30.281308275010964
2025-08-20,37.16342379205891
2025-08-21,38.5398468954685
2025-08-22,37.16342379205891
2025-08-23,42.669116205697264
2025-08-24,41.29269310228768
2025-08-25,30.281308275010964
2025-08-26,30.281308275010964
2025-08-27,31.657731378420554
2025-08-28,30.281308275010964
2025-08-29,33.03415448183014
2025-08-30,38.5398468954685
2025-08-31,42.669116205697264
2025-09-01,42.669116205697264
2025-09-02,27.528462068191786
2025-09-03,27.528462068191786
2025-09-04,27.528462068191786
2025-09-05,30.281308275010964
2025-09-06,41.29269310228768
2025-09-07,38.5398468954685
2025-09-08,30.281308275010964
2025-09-09,28.904885171601375
2025-09-10,27.528462068191786
2025-09-11,30.281308275010964
2025-09-12,35.78700068864932
2025-09-13,38.5398468954685
2025-09-14,35.78700068864932
2025-09-15,26.152038964782196
2025-09-16,26.152038964782196
2025-09-17,27.528462068191786
2025-09-18,28.904885171601375
2025-09-19,30.281308275010964
2025-09-20,37.16342379205891
2025-09-21,34.410577585239736
2025-09-22,26.152038964782196
2025-09-23,26.152038964782196
2025-09-24,27.528462068191786
2025-09-25,28.904885171601375
2025-09-26,31.657731378420554
2025-09-27,37.16342379205891
2025-09-28,37.16342379205891
2025-09-29,42.669116205697264
2025-09-30,28.904885171601375
2025-10-01,30.281308275010964
2025-10-02,30.281308275010964
2025-10-03,33.03415448183014
2025-10-04,38.5398468954685
2025-10-05,37.16342379205891
2025-10-06,26.152038964782196
2025-10-07,26.152038964782196
2025-10-08,28.904885171601375
2025-10-09,30.281308275010964
2025-10-10,34.410577585239736
2025-10-11,39.91626999887809
2025-10-12,42.669116205697264
2025-10-13,30.281308275010964
2025-10-14,28.904885171601375
2025-10-15,34.410577585239736
2025-10-16,35.78700068864932
2025-10-17,37.16342379205891
2025-10-18,44.04553930910686
2025-10-19,42.669116205697264
2025-10-20,28.904885171601375
2025-10-21,28.904885171601375
2025-10-22,30.281308275010964
2025-10-23,37.16342379205891
2025-10-24,34.410577585239736
2025-10-25,42.669116205697264
2025-10-26,39.91626999887809
2025-10-27,28.904885171601375
2025-10-28,28.904885171601375
2025-10-29,28.904885171601375
2025-10-30,34.410577585239736
2025-10-31,39.91626999887809
2025-11-01,39.91626999887809
2025-11-02,35.78700068864932
2025-11-03,27.528462068191786
2025-11-04,28.904885171601375
2025-11-05,42.669116205697264
2025-11-06,41.29269310228768
2025-11-07,41.29269310228768
2025-11-08,45.42196241251645
2025-11-09,42.669116205697264
2025-11-10,31.657731378420554
2025-11-11,44.04553930910686
2025-11-12,31.657731378420554
2025-11-13,34.410577585239736
2025-11-14,34.410577585239736
2025-11-15,42.669116205697264
2025-11-16,39.91626999887809
2025-11-17,28.904885171601375
2025-11-18,30.281308275010964
2025-11-19,31.657731378420554
2025-11-20,33.03415448183014
2025-11-21,34.410577585239736
2025-11-22,41.29269310228768
2025-11-23,38.5398468954685
2025-11-24,30.281308275010964
2025-11-25,33.03415448183014
2025-11-26,37.16342379205891
2025-11-27,94.97319413526166
2025-11-28,38.5398468954685
2025-11-29,34.410577585239736
2025-11-30,34.410577585239736
2025-12-01,26.152038964782196
2025-12-02,26.152038964782196
2025-12-03,27.528462068191786
2025-12-04,28.904885171601375
2025-12-05,30.281308275010964
2025-12-06,35.78700068864932
2025-12-07,37.16342379205891
2025-12-08,27.528462068191786
2025-12-09,27.528462068191786
2025-12-10,27.528462068191786
2025-12-11,28.904885171601375
2025-12-12,31.657731378420554
2025-12-13,35.78700068864932
2025-12-14,35.78700068864932
2025-12-15,27.528462068191786
2025-12-16,27.528462068191786
2025-12-17,30.281308275010964
2025-12-18,33.03415448183014
2025-12-19,34.410577585239736
2025-12-20,37.16342379205891
2025-12-21,39.91626999887809
2025-12-22,34.410577585239736
2025-12-23,37.16342379205891
2025-12-24,53.68050103297398
2025-12-25,137.64231034095894
2025-12-26,35.78700068864932
2025-12-27,31.657731378420554
2025-12-28,31.657731378420554
2025-12-29,41.29269310228768
2025-12-30,31.657731378420554
2025-12-31,38.5398468954685
2026-01-01,52.30407792956439
2026-01-02,46.798385515926036
2026-01-03,35.78700068864932
2026-01-04,31.657731378420554
2026-01-05,26.152038964782196
2026-01-06,23.399192757963018
2026-01-07,27.528462068191786
2026-01-08,27.528462068191786
2026-01-09,27.528462068191786
2026-01-10,33.03415448183014
2026-01-11,31.657731378420554
2026-01-12,27.528462068191786
2026-01-13,26.152038964782196
2026-01-14,24.775615861372607
2026-01-15,27.528462068191786
2026-01-16,33.03415448183014
2026-01-17,35.78700068864932
2026-01-18,33.03415448183014
2026-01-19,28.904885171601375
2026-01-20,26.152038964782196
2026-01-21,24.775615861372607
2026-01-22,26.152038964782196
2026-01-23,26.152038964782196
2026-01-24,31.657731378420554
2026-01-25,35.78700068864932
2026-01-26,31.657731378420554
2026-01-27,26.152038964782196
2026-01-28,27.528462068191786
2026-01-29,34.410577585239736
2026-01-30,33.03415448183014
2026-01-31,41.29269310228768
2026-02-01,38.5398468954685
2026-02-02,27.528462068191786
2026-02-03,28.904885171601375
2026-02-04,27.528462068191786
2026-02-05,30.281308275010964
2026-02-06,31.657731378420554
2026-02-07,34.410577585239736
2026-02-08,35.78700068864932
2026-02-09,52.30407792956439
2026-02-10,35.78700068864932
2026-02-11,33.03415448183014
2026-02-12,33.03415448183014
2026-02-13,39.91626999887809
2026-02-14,44.04553930910686
2026-02-15,33.03415448183014
2026-02-16,28.904885171601375
2026-02-17,24.775615861372607
2026-02-18,23.399192757963018
2026-02-19,27.528462068191786
2026-02-20,31.657731378420554
2026-02-21,37.16342379205891
2026-02-22,39.91626999887809
2026-02-23,34.410577585239736
2026-02-24,30.281308275010964
2026-02-25,27.528462068191786
2026-02-26,30.281308275010964
2026-02-27,33.03415448183014
2026-02-28,35.78700068864932
2026-03-01,35.78700068864932
2026-03-02,26.152038964782196
2026-03-03,26.152038964782196
2026-03-04,30.281308275010964
2026-03-05,33.03415448183014
2026-03-06,34.410577585239736
2026-03-07,39.91626999887809
2026-03-08,37.16342379205891
2026-03-09,27.528462068191786
2026-03-10,28.904885171601375
2026-03-11,27.528462068191786
2026-03-12,28.904885171601375
2026-03-13,31.657731378420554
2026-03-14,39.91626999887809
2026-03-15,35.78700068864932
2026-03-16,26.152038964782196
2026-03-17,28.904885171601375
2026-03-18,28.904885171601375
2026-03-19,28.904885171601375
2026-03-20,35.78700068864932
2026-03-21,38.5398468954685
2026-03-22,41.29269310228768
2026-03-23,26.152038964782196
2026-03-24,26.152038964782196
2026-03-25,26.152038964782196
2026-03-26,28.904885171601375
2026-03-27,30.281308275010964
2026-03-28,34.410577585239736
2026-03-29,37.16342379205891
2026-03-30,26.152038964782196
2026-03-31,27.528462068191786
2026-04-01,38.5398468954685
2026-04-02,28.904885171601375
2026-04-03,31.657731378420554
2026-04-04,38.5398468954685
2026-04-05,55.05692413638357
2026-04-06,26.152038964782196
2026-04-07,26.152038964782196
2026-04-08,26.152038964782196
2026-04-09,27.528462068191786
2026-04-10,28.904885171601375
2026-04-11,33.03415448183014
2026-04-12,34.410577585239736
2026-04-13,23.399192757963018
2026-04-14,23.399192757963018
2026-04-15,26.152038964782196
2026-04-16,27.528462068191786
2026-04-17,28.904885171601375
2026-04-18,34.410577585239736
2026-04-19,34.410577585239736
2026-04-20,26.152038964782196
2026-04-21,35.78700068864932
2026-04-22,27.528462068191786
2026-04-23,27.528462068191786
2026-04-24,27.528462068191786
2026-04-25,33.03415448183014
2026-04-26,34.410577585239736
2026-04-27,26.152038964782196
2026-04-28,26.152038964782196
2026-04-29,28.904885171601375
2026-04-30,30.281308275010964
2026-05-01,31.657731378420554
2026-05-02,37.16342379205891
2026-05-03,37.16342379205891
2026-05-04,28.904885171601375
2026-05-05,28.904885171601375
2026-05-06,33.03415448183014
2026-05-07,31.657731378420554
2026-05-08,31.657731378420554
2026-05-09,35.78700068864932
2026-05-10,38.5398468954685
2026-05-11,26.152038964782196
2026-05-12,26.152038964782196
2026-05-13,27.528462068191786
2026-05-14,30.281308275010964
2026-05-15,33.03415448183014
2026-05-16,38.5398468954685
2026-05-17,35.78700068864932
2026-05-18,27.528462068191786
2026-05-19,44.04553930910686
2026-05-20,28.904885171601375
2026-05-21,34.410577585239736
2026-05-22,46.798385515926036
2026-05-23,38.5398468954685
2026-05-24,39.91626999887809
2026-05-25,38.5398468954685
2026-05-26,27.528462068191786
2026-05-27,30.281308275010964
2026-05-28,30.281308275010964
2026-05-29,31.657731378420554
2026-05-30,35.78700068864932
2026-05-31,37.16342379205891
