Time,meatloaf_singer
2024-12-06,11.551962479894899
2024-12-07,18.081332577226796
2024-12-08,18.081332577226796
2024-12-09,13.560999432920099
2024-12-10,18.583591815483096
2024-12-11,12.054221718151197
2024-12-12,14.063258671176397
2024-12-13,11.551962479894899
2024-12-14,0.0
2024-12-15,19.588110291995697
2024-12-16,11.049703241638598
2024-12-17,17.0768141007142
2024-12-18,13.058740194663798
2024-12-19,0.0
2024-12-20,0.0
2024-12-21,0.0
2024-12-22,0.0
2024-12-23,0.0
2024-12-24,20.5926287685083
2024-12-25,26.117480389327596
2024-12-26,22.099406483277196
2024-12-27,21.094888006764595
2024-12-28,17.5790733389705
2024-12-29,0.0
2024-12-30,17.5790733389705
2024-12-31,0.0
2025-01-01,16.574554862457898
2025-01-02,0.0
2025-01-03,16.072295624201598
2025-01-04,20.5926287685083
2025-01-05,19.085851053739397
2025-01-06,0.0
2025-01-07,0.0
2025-01-08,12.054221718151197
2025-01-09,17.0768141007142
2025-01-10,11.551962479894899
2025-01-11,15.570036385945297
2025-01-12,0.0
2025-01-13,13.058740194663798
2025-01-14,11.049703241638598
2025-01-15,18.583591815483096
2025-01-16,17.5790733389705
2025-01-17,16.072295624201598
2025-01-18,21.597147245020896
2025-01-19,12.556480956407498
2025-01-20,15.067777147688998
2025-01-21,33.149109724915796
2025-01-22,20.5926287685083
2025-01-23,15.067777147688998
2025-01-24,19.588110291995697
2025-01-25,23.606184198046098
2025-01-26,20.090369530251998
2025-01-27,0.0
2025-01-28,23.103924959789797
2025-01-29,12.556480956407498
2025-01-30,21.094888006764595
2025-01-31,16.072295624201598
2025-02-01,30.637813533634294
2025-02-02,19.085851053739397
2025-02-03,13.560999432920099
2025-02-04,13.560999432920099
2025-02-05,0.0
2025-02-06,0.0
2025-02-07,11.049703241638598
2025-02-08,17.5790733389705
2025-02-09,23.606184198046098
2025-02-10,10.547444003382298
2025-02-11,25.112961912814995
2025-02-12,12.054221718151197
2025-02-13,13.058740194663798
2025-02-14,19.085851053739397
2025-02-15,13.058740194663798
2025-02-16,27.121998865840197
2025-02-17,12.556480956407498
2025-02-18,18.081332577226796
2025-02-19,23.103924959789797
2025-02-20,14.063258671176397
2025-02-21,17.0768141007142
2025-02-22,21.094888006764595
2025-02-23,19.085851053739397
2025-02-24,16.574554862457898
2025-02-25,0.0
2025-02-26,13.058740194663798
2025-02-27,16.574554862457898
2025-02-28,13.560999432920099
2025-03-01,0.0
2025-03-02,18.583591815483096
2025-03-03,15.067777147688998
2025-03-04,0.0
2025-03-05,0.0
2025-03-06,11.049703241638598
2025-03-07,12.054221718151197
2025-03-08,19.085851053739397
2025-03-09,39.176220583991395
2025-03-10,15.570036385945297
2025-03-11,12.054221718151197
2025-03-12,12.054221718151197
2025-03-13,21.094888006764595
2025-03-14,0.0
2025-03-15,13.058740194663798
2025-03-16,0.0
2025-03-17,24.108443436302395
2025-03-18,13.560999432920099
2025-03-19,15.067777147688998
2025-03-20,14.063258671176397
2025-03-21,16.574554862457898
2025-03-22,20.090369530251998
2025-03-23,37.16718363096619
2025-03-24,21.094888006764595
2025-03-25,0.0
2025-03-26,17.5790733389705
2025-03-27,0.0
2025-03-28,19.085851053739397
2025-03-29,0.0
2025-03-30,27.121998865840197
2025-03-31,0.0
2025-04-01,10.045184765125999
2025-04-02,21.597147245020896
2025-04-03,14.565517909432698
2025-04-04,18.583591815483096
2025-04-05,18.583591815483096
2025-04-06,22.099406483277196
2025-04-07,15.570036385945297
2025-04-08,0.0
2025-04-09,16.574554862457898
2025-04-10,24.108443436302395
2025-04-11,17.0768141007142
2025-04-12,0.0
2025-04-13,19.085851053739397
2025-04-14,22.099406483277196
2025-04-15,11.997802668792517
2025-04-16,0.0
2025-04-17,15.132950877120578
2025-04-18,0.0
2025-04-19,26.69869387194504
2025-04-20,19.13221843338475
2025-04-21,18.087169030608727
2025-04-22,12.86192201672863
2025-04-23,15.565010551088633
2025-04-24,19.564278107352806
2025-04-25,0.0
2025-04-26,21.041387184096884
2025-04-27,17.655109356640672
2025-04-28,0.0
2025-04-29,12.61079239760048
2025-04-30,15.132950877120578
2025-05-01,0.0
2025-05-02,12.429862342760574
2025-05-03,23.131485989648922
2025-05-04,19.74520816219271
2025-05-05,0.0
2025-05-06,13.474911745536595
2025-05-07,18.087169030608727
2025-05-08,0.0
2025-05-09,19.13221843338475
2025-05-10,15.99707022505669
2025-05-11,19.564278107352806
2025-05-12,0.0
2025-05-13,20.60932751012883
2025-05-14,17.474179301800767
2025-05-15,15.198124606552156
2025-05-16,11.941383619433838
2025-05-17,14.112544277512717
2025-05-18,25.330207677586927
2025-05-19,0.0
2025-05-20,0.0
2025-05-21,17.00742515495122
2025-05-22,16.64556504527141
2025-05-23,24.968347567907113
2025-05-24,25.69206778726674
2025-05-25,19.902306032389728
2025-05-26,20.26416614206954
2025-05-27,15.55998471623197
2025-05-28,14.836264496872342
2025-05-29,0.0
2025-05-30,19.540445922709914
2025-05-31,23.52090712918786
2025-06-01,13.750684167832903
2025-06-02,21.349746471108983
2025-06-03,17.00742515495122
2025-06-04,17.00742515495122
2025-06-05,17.369285264631035
2025-06-06,15.921844825911784
2025-06-07,15.55998471623197
2025-06-08,19.178585813030104
2025-06-09,0.0
2025-06-10,18.093005483990662
2025-06-11,13.38882405815309
2025-06-12,14.112544277512717
2025-06-13,0.0
2025-06-14,17.73114537431085
2025-06-15,21.349746471108983
2025-06-16,14.112544277512717
2025-06-17,14.47440438719253
2025-06-18,0.0
2025-06-19,12.30324372911365
2025-06-20,0.0
2025-06-21,19.178585813030104
2025-06-22,17.73114537431085
2025-06-23,13.38882405815309
2025-06-24,11.579523509754024
2025-06-25,13.026963948473277
2025-06-26,21.349746471108983
2025-06-27,16.64556504527141
2025-06-28,13.38882405815309
2025-06-29,22.797186909828234
2025-06-30,13.026963948473277
2025-07-01,15.55998471623197
2025-07-02,15.55998471623197
2025-07-03,11.941383619433838
2025-07-04,19.540445922709914
2025-07-05,21.349746471108983
2025-07-06,25.69206778726674
2025-07-07,20.98788636142917
2025-07-08,19.902306032389728
2025-07-09,14.836264496872342
2025-07-10,11.579523509754024
2025-07-11,17.00742515495122
2025-07-12,35.10043063894189
2025-07-13,28.225088555025433
2025-07-14,17.73114537431085
2025-07-15,15.921844825911784
2025-07-16,16.64556504527141
2025-07-17,15.55998471623197
2025-07-18,18.093005483990662
2025-07-19,25.69206778726674
2025-07-20,14.836264496872342
2025-07-21,19.540445922709914
2025-07-22,23.52090712918786
2025-07-23,26.415788006626368
2025-07-24,19.902306032389728
2025-07-25,20.98788636142917
2025-07-26,23.882767238867675
2025-07-27,28.586948664705247
2025-07-28,31.481829542143753
2025-07-29,16.283704935591597
2025-07-30,18.093005483990662
2025-07-31,14.836264496872342
2025-08-01,0.0
2025-08-02,18.81672570335029
2025-08-03,25.69206778726674
2025-08-04,15.55998471623197
2025-08-05,18.454865593670476
2025-08-06,16.283704935591597
2025-08-07,0.0
2025-08-08,18.093005483990662
2025-08-09,13.38882405815309
2025-08-10,22.43532680014842
2025-08-11,13.026963948473277
2025-08-12,13.750684167832903
2025-08-13,16.283704935591597
2025-08-14,19.178585813030104
2025-08-15,15.55998471623197
2025-08-16,30.758109322784126
2025-08-17,18.81672570335029
2025-08-18,16.283704935591597
2025-08-19,16.64556504527141
2025-08-20,12.665103838793463
2025-08-21,23.52090712918786
2025-08-22,19.178585813030104
2025-08-23,22.797186909828234
2025-08-24,20.26416614206954
2025-08-25,13.750684167832903
2025-08-26,13.38882405815309
2025-08-27,14.47440438719253
2025-08-28,20.26416614206954
2025-08-29,13.026963948473277
2025-08-30,26.415788006626368
2025-08-31,16.64556504527141
2025-09-01,19.540445922709914
2025-09-02,0.0
2025-09-03,13.026963948473277
2025-09-04,15.55998471623197
2025-09-05,15.55998471623197
2025-09-06,0.0
2025-09-07,23.52090712918786
2025-09-08,21.711606580788796
2025-09-09,0.0
2025-09-10,15.55998471623197
2025-09-11,0.0
2025-09-12,0.0
2025-09-13,16.283704935591597
2025-09-14,20.26416614206954
2025-09-15,11.579523509754024
2025-09-16,14.47440438719253
2025-09-17,0.0
2025-09-18,14.47440438719253
2025-09-19,16.64556504527141
2025-09-20,13.750684167832903
2025-09-21,16.64556504527141
2025-09-22,0.0
2025-09-23,15.921844825911784
2025-09-24,0.0
2025-09-25,15.921844825911784
2025-09-26,18.454865593670476
2025-09-27,26.415788006626368
2025-09-28,17.73114537431085
2025-09-29,23.159047019508048
2025-09-30,16.283704935591597
2025-10-01,0.0
2025-10-02,17.00742515495122
2025-10-03,17.369285264631035
2025-10-04,23.159047019508048
2025-10-05,35.824150858301515
2025-10-06,10.493943180714584
2025-10-07,17.00742515495122
2025-10-08,21.349746471108983
2025-10-09,19.540445922709914
2025-10-10,22.43532680014842
2025-10-11,13.38882405815309
2025-10-12,27.86322844534562
2025-10-13,17.369285264631035
2025-10-14,17.00742515495122
2025-10-15,18.093005483990662
2025-10-16,22.073466690468607
2025-10-17,11.941383619433838
2025-10-18,21.349746471108983
2025-10-19,29.310668884064874
2025-10-20,0.0
2025-10-21,13.38882405815309
2025-10-22,23.52090712918786
2025-10-23,16.64556504527141
2025-10-24,13.750684167832903
2025-10-25,23.159047019508048
2025-10-26,26.415788006626368
2025-10-27,22.43532680014842
2025-10-28,13.750684167832903
2025-10-29,13.026963948473277
2025-10-30,19.902306032389728
2025-10-31,27.501368335665806
2025-11-01,36.186010967981325
2025-11-02,18.093005483990662
2025-11-03,0.0
2025-11-04,15.921844825911784
2025-11-05,0.0
2025-11-06,13.38882405815309
2025-11-07,0.0
2025-11-08,22.073466690468607
2025-11-09,20.98788636142917
2025-11-10,18.454865593670476
2025-11-11,11.21766340007421
2025-11-12,15.55998471623197
2025-11-13,0.0
2025-11-14,11.941383619433838
2025-11-15,18.093005483990662
2025-11-16,18.454865593670476
2025-11-17,12.665103838793463
2025-11-18,13.026963948473277
2025-11-19,13.38882405815309
2025-11-20,21.349746471108983
2025-11-21,18.454865593670476
2025-11-22,17.00742515495122
2025-11-23,15.55998471623197
2025-11-24,0.0
2025-11-25,12.665103838793463
2025-11-26,0.0
2025-11-27,15.55998471623197
2025-11-28,0.0
2025-11-29,23.52090712918786
2025-11-30,0.0
2025-12-01,15.198124606552156
2025-12-02,0.0
2025-12-03,10.855803290394398
2025-12-04,0.0
2025-12-05,0.0
2025-12-06,0.0
2025-12-07,27.139508225985992
2025-12-08,11.579523509754024
2025-12-09,15.921844825911784
2025-12-10,13.38882405815309
2025-12-11,14.351790631020032
2025-12-12,15.62278688402764
2025-12-13,21.982254018193945
2025-12-14,20.71125776518634
2025-12-15,16.350992972515527
2025-12-16,16.350992972515527
2025-12-17,0.0
2025-12-18,28.522651207200155
2025-12-19,0.0
2025-12-20,0.0
2025-12-21,16.350992972515527
2025-12-22,0.0
2025-12-23,11.262522091356832
2025-12-24,15.260926774347826
2025-12-25,22.89139016152174
2025-12-26,16.531923027355436
2025-12-27,17.441059170683232
2025-12-28,17.441059170683232
2025-12-29,13.080794378012424
2025-12-30,13.989930521340218
2025-12-31,19.621191567018634
2026-01-01,23.25325027120155
2026-01-02,20.892187820026244
2026-01-03,13.26172443285233
2026-01-04,15.62278688402764
2026-01-05,13.442654487692236
2026-01-06,15.62278688402764
2026-01-07,13.080794378012424
2026-01-08,15.62278688402764
2026-01-09,18.892985478530747
2026-01-10,15.323728942143497
2026-01-11,12.040072740255605
2026-01-12,10.945520672959642
2026-01-13,0.0
2026-01-14,0.0
2026-01-15,10.945520672959642
2026-01-16,16.41828100943946
2026-01-17,14.229176874847534
2026-01-18,20.79648927862332
2026-01-19,10.945520672959642
2026-01-20,15.323728942143497
2026-01-21,19.701937211327355
2026-01-22,13.13462480755157
2026-01-23,0.0
2026-01-24,15.323728942143497
2026-01-25,18.60738514403139
2026-01-26,0.0
2026-01-27,13.13462480755157
2026-01-28,17.512833076735426
2026-01-29,12.040072740255605
2026-01-30,18.60738514403139
2026-01-31,18.60738514403139
2026-02-01,20.79648927862332
2026-02-02,13.13462480755157
2026-02-03,0.0
2026-02-04,17.512833076735426
2026-02-05,12.040072740255605
2026-02-06,15.323728942143497
2026-02-07,16.41828100943946
2026-02-08,12.040072740255605
2026-02-09,18.60738514403139
2026-02-10,14.229176874847534
2026-02-11,13.13462480755157
2026-02-12,15.323728942143497
2026-02-13,19.701937211327355
2026-02-14,19.701937211327355
2026-02-15,21.891041345919284
2026-02-16,40.498426489950674
2026-02-17,18.60738514403139
2026-02-18,12.040072740255605
2026-02-19,0.0
2026-02-20,17.512833076735426
2026-02-21,0.0
2026-02-22,15.323728942143497
2026-02-23,16.41828100943946
2026-02-24,17.512833076735426
2026-02-25,12.040072740255605
2026-02-26,13.13462480755157
2026-02-27,15.323728942143497
2026-02-28,18.60738514403139
2026-03-01,20.79648927862332
2026-03-02,14.229176874847534
2026-03-03,10.945520672959642
2026-03-04,109.45520672959641
2026-03-05,72.24043644153363
2026-03-06,43.78208269183857
2026-03-07,38.309322355358745
2026-03-08,31.742009951582958
2026-03-09,26.26924961510314
2026-03-10,22.985593413215245
2026-03-11,16.41828100943946
2026-03-12,17.512833076735426
2026-03-13,16.41828100943946
2026-03-14,26.26924961510314
2026-03-15,24.08014548051121
2026-03-16,25.174697547807174
2026-03-17,15.323728942143497
2026-03-18,21.891041345919284
2026-03-19,18.60738514403139
2026-03-20,15.323728942143497
2026-03-21,17.512833076735426
2026-03-22,15.323728942143497
2026-03-23,14.229176874847534
2026-03-24,17.512833076735426
2026-03-25,13.13462480755157
2026-03-26,16.41828100943946
2026-03-27,20.79648927862332
2026-03-28,0.0
2026-03-29,0.0
2026-03-30,18.60738514403139
2026-03-31,16.41828100943946
2026-04-01,10.945520672959642
2026-04-02,15.323728942143497
2026-04-03,13.13462480755157
2026-04-04,20.79648927862332
2026-04-05,17.512833076735426
2026-04-06,14.229176874847534
2026-04-07,13.13462480755157
2026-04-08,14.229176874847534
2026-04-09,9.850968605663677
2026-04-10,18.60738514403139
2026-04-11,15.323728942143497
2026-04-12,17.512833076735426
2026-04-13,12.040072740255605
2026-04-14,0.0
2026-04-15,18.60738514403139
2026-04-16,17.512833076735426
2026-04-17,0.0
2026-04-18,19.701937211327355
2026-04-19,26.26924961510314
2026-04-20,14.229176874847534
2026-04-21,16.41828100943946
2026-04-22,10.945520672959642
2026-04-23,12.040072740255605
2026-04-24,14.229176874847534
2026-04-25,28.458353749695068
2026-04-26,12.040072740255605
2026-04-27,0.0
2026-04-28,17.512833076735426
2026-04-29,25.174697547807174
2026-04-30,0.0
2026-05-01,0.0
2026-05-02,20.79648927862332
2026-05-03,14.229176874847534
2026-05-04,17.512833076735426
2026-05-05,0.0
2026-05-06,15.323728942143497
2026-05-07,0.0
2026-05-08,18.60738514403139
2026-05-09,12.040072740255605
2026-05-10,15.323728942143497
2026-05-11,0.0
2026-05-12,0.0
2026-05-13,10.945520672959642
2026-05-14,13.13462480755157
2026-05-15,18.60738514403139
2026-05-16,15.323728942143497
2026-05-17,21.891041345919284
2026-05-18,0.0
2026-05-19,12.040072740255605
2026-05-20,0.0
2026-05-21,13.13462480755157
2026-05-22,15.323728942143497
2026-05-23,19.701937211327355
2026-05-24,14.229176874847534
2026-05-25,21.891041345919284
2026-05-26,0.0
2026-05-27,13.13462480755157
2026-05-28,12.040072740255605
2026-05-29,14.229176874847534
2026-05-30,15.323728942143497
2026-05-31,15.323728942143497
