Time,nfl_news
2024-12-07,13.727884009245637
2024-12-08,28.511759096125555
2024-12-09,31.679732329028393
2024-12-10,22.175812630319875
2024-12-11,15.839866164514197
2024-12-12,16.895857242148477
2024-12-13,22.175812630319875
2024-12-14,15.839866164514197
2024-12-15,30.623741251394115
2024-12-16,38.01567879483407
2024-12-17,25.343785863222713
2024-12-18,21.119821552685597
2024-12-19,17.951848319782755
2024-12-20,23.231803707954157
2024-12-21,22.175812630319875
2024-12-22,36.95968771719979
2024-12-23,36.95968771719979
2024-12-24,28.511759096125555
2024-12-25,38.01567879483407
2024-12-26,29.567750173759833
2024-12-27,24.287794785588435
2024-12-28,27.455768018491273
2024-12-29,44.35162526063975
2024-12-30,40.12766095010263
2024-12-31,26.399776940856995
2025-01-01,21.119821552685597
2025-01-02,19.007839397417037
2025-01-03,17.951848319782755
2025-01-04,26.399776940856995
2025-01-05,54.91153603698255
2025-01-06,60.19149142515395
2025-01-07,34.847705561931235
2025-01-08,25.343785863222713
2025-01-09,22.175812630319875
2025-01-10,22.175812630319875
2025-01-11,34.847705561931235
2025-01-12,59.13550034751967
2025-01-13,50.68757172644543
2025-01-14,38.01567879483407
2025-01-15,23.231803707954157
2025-01-16,24.287794785588435
2025-01-17,24.287794785588435
2025-01-18,35.90369663956551
2025-01-19,62.303473580422505
2025-01-20,41.18365202773691
2025-01-21,26.399776940856995
2025-01-22,26.399776940856995
2025-01-23,44.35162526063975
2025-01-24,29.567750173759833
2025-01-25,36.95968771719979
2025-01-26,45.40761633827403
2025-01-27,36.95968771719979
2025-01-28,19.007839397417037
2025-01-29,16.895857242148477
2025-01-30,16.895857242148477
2025-01-31,15.839866164514197
2025-02-01,14.783875086879917
2025-02-02,14.783875086879917
2025-02-03,16.895857242148477
2025-02-04,16.895857242148477
2025-02-05,17.951848319782755
2025-02-06,15.839866164514197
2025-02-07,21.119821552685597
2025-02-08,15.839866164514197
2025-02-09,17.951848319782755
2025-02-10,31.679732329028393
2025-02-11,16.895857242148477
2025-02-12,16.895857242148477
2025-02-13,16.895857242148477
2025-02-14,14.783875086879917
2025-02-15,14.783875086879917
2025-02-16,14.783875086879917
2025-02-17,15.839866164514197
2025-02-18,16.895857242148477
2025-02-19,16.895857242148477
2025-02-20,15.839866164514197
2025-02-21,15.839866164514197
2025-02-22,14.783875086879917
2025-02-23,14.783875086879917
2025-02-24,16.895857242148477
2025-02-25,15.839866164514197
2025-02-26,15.839866164514197
2025-02-27,16.895857242148477
2025-02-28,17.951848319782755
2025-03-01,16.895857242148477
2025-03-02,24.287794785588435
2025-03-03,23.231803707954157
2025-03-04,24.287794785588435
2025-03-05,29.567750173759833
2025-03-06,32.73572340666267
2025-03-07,29.567750173759833
2025-03-08,36.95968771719979
2025-03-09,35.90369663956551
2025-03-10,105.59910776342798
2025-03-11,77.08734866730242
2025-03-12,68.63942004622818
2025-03-13,54.91153603698255
2025-03-14,44.35162526063975
2025-03-15,35.90369663956551
2025-03-16,31.679732329028393
2025-03-17,32.73572340666267
2025-03-18,27.455768018491273
2025-03-19,29.567750173759833
2025-03-20,23.231803707954157
2025-03-21,24.287794785588435
2025-03-22,22.175812630319875
2025-03-23,20.063830475051315
2025-03-24,23.231803707954157
2025-03-25,25.343785863222713
2025-03-26,31.679732329028393
2025-03-27,22.175812630319875
2025-03-28,21.119821552685597
2025-03-29,16.895857242148477
2025-03-30,21.119821552685597
2025-03-31,25.343785863222713
2025-04-01,22.175812630319875
2025-04-02,20.063830475051315
2025-04-03,21.119821552685597
2025-04-04,17.951848319782755
2025-04-05,16.895857242148477
2025-04-06,16.895857242148477
2025-04-07,19.007839397417037
2025-04-08,15.839866164514197
2025-04-09,16.895857242148477
2025-04-10,16.895857242148477
2025-04-11,16.895857242148477
2025-04-12,14.783875086879917
2025-04-13,16.895857242148477
2025-04-14,16.895857242148477
2025-04-15,18.01051449076244
2025-04-16,18.949173226437352
2025-04-17,17.071855755087523
2025-04-18,15.722533822554833
2025-04-19,14.783875086879917
2025-04-20,15.722533822554833
2025-04-21,19.88783196211227
2025-04-22,21.237153894644962
2025-04-23,21.237153894644962
2025-04-24,42.06364459243214
2025-04-25,70.69273603051707
2025-04-26,69.75407729484215
2025-04-27,27.279769505552228
2025-04-28,23.114471365994792
2025-04-29,15.722533822554833
2025-04-30,14.783875086879917
2025-05-01,14.783875086879917
2025-05-02,13.845216351205002
2025-05-03,12.49589441867231
2025-05-04,12.906557615530087
2025-05-05,14.783875086879917
2025-05-06,13.845216351205002
2025-05-07,19.88783196211227
2025-05-08,14.783875086879917
2025-05-09,13.845216351205002
2025-05-10,14.783875086879917
2025-05-11,13.434553154347226
2025-05-12,18.01051449076244
2025-05-13,17.071855755087523
2025-05-14,17.071855755087523
2025-05-15,13.141222299448815
2025-05-16,13.141222299448815
2025-05-17,12.319895905733263
2025-05-18,12.319895905733263
2025-05-19,13.141222299448815
2025-05-20,14.783875086879917
2025-05-21,14.783875086879917
2025-05-22,20.533159842888775
2025-05-23,11.498569512017713
2025-05-24,9.855916724586612
2025-05-25,11.498569512017713
2025-05-26,12.319895905733263
2025-05-27,23.81846541775098
2025-05-28,21.354486236604323
2025-05-29,13.141222299448815
2025-05-30,13.141222299448815
2025-05-31,11.498569512017713
2025-06-01,12.319895905733263
2025-06-02,11.498569512017713
2025-06-03,13.962548693164367
2025-06-04,12.319895905733263
2025-06-05,13.962548693164367
2025-06-06,13.962548693164367
2025-06-07,10.677243118302162
2025-06-08,11.498569512017713
2025-06-09,13.962548693164367
2025-06-10,13.962548693164367
2025-06-11,13.141222299448815
2025-06-12,11.498569512017713
2025-06-13,13.141222299448815
2025-06-14,9.855916724586612
2025-06-15,11.498569512017713
2025-06-16,12.319895905733263
2025-06-17,10.677243118302162
2025-06-18,12.319895905733263
2025-06-19,11.498569512017713
2025-06-20,10.677243118302162
2025-06-21,9.03459033087106
2025-06-22,9.855916724586612
2025-06-23,9.855916724586612
2025-06-24,11.498569512017713
2025-06-25,10.677243118302162
2025-06-26,10.677243118302162
2025-06-27,12.319895905733263
2025-06-28,10.677243118302162
2025-06-29,11.498569512017713
2025-06-30,14.783875086879917
2025-07-01,13.141222299448815
2025-07-02,13.141222299448815
2025-07-03,12.319895905733263
2025-07-04,9.855916724586612
2025-07-05,11.498569512017713
2025-07-06,10.677243118302162
2025-07-07,11.498569512017713
2025-07-08,11.498569512017713
2025-07-09,11.498569512017713
2025-07-10,12.319895905733263
2025-07-11,12.319895905733263
2025-07-12,10.677243118302162
2025-07-13,12.319895905733263
2025-07-14,12.319895905733263
2025-07-15,13.141222299448815
2025-07-16,12.319895905733263
2025-07-17,13.962548693164367
2025-07-18,14.783875086879917
2025-07-19,13.141222299448815
2025-07-20,12.319895905733263
2025-07-21,15.605201480595468
2025-07-22,14.783875086879917
2025-07-23,14.783875086879917
2025-07-24,14.783875086879917
2025-07-25,16.42652787431102
2025-07-26,14.783875086879917
2025-07-27,14.783875086879917
2025-07-28,16.42652787431102
2025-07-29,22.175812630319875
2025-07-30,19.711833449173223
2025-07-31,24.639791811466527
2025-08-01,23.81846541775098
2025-08-02,18.89050705545767
2025-08-03,18.89050705545767
2025-08-04,18.06918066174212
2025-08-05,18.89050705545767
2025-08-06,21.354486236604323
2025-08-07,21.354486236604323
2025-08-08,22.997139024035427
2025-08-09,29.567750173759833
2025-08-10,27.925097386328734
2025-08-11,21.354486236604323
2025-08-12,17.24785426802657
2025-08-13,16.42652787431102
2025-08-14,17.24785426802657
2025-08-15,18.06918066174212
2025-08-16,20.533159842888775
2025-08-17,22.997139024035427
2025-08-18,23.81846541775098
2025-08-19,22.175812630319875
2025-08-20,20.533159842888775
2025-08-21,23.81846541775098
2025-08-22,25.46111820518208
2025-08-23,26.28244459889763
2025-08-24,32.03172935490649
2025-08-25,36.13836132348424
2025-08-26,44.35162526063975
2025-08-27,35.31703492976869
2025-08-28,41.887646079493095
2025-08-29,32.03172935490649
2025-08-30,19.711833449173223
2025-08-31,22.997139024035427
2025-09-01,23.81846541775098
2025-09-02,23.81846541775098
2025-09-03,22.997139024035427
2025-09-04,30.389076567475385
2025-09-05,41.06631968577755
2025-09-06,28.74642378004428
2025-09-07,44.35162526063975
2025-09-08,40.244993292062
2025-09-09,32.03172935490649
2025-09-10,22.997139024035427
2025-09-11,23.81846541775098
2025-09-12,28.74642378004428
2025-09-13,14.783875086879917
2025-09-14,39.42366689834645
2025-09-15,37.78101411091534
2025-09-16,31.210402961190937
2025-09-17,21.354486236604323
2025-09-18,25.46111820518208
2025-09-19,27.103770992613182
2025-09-20,19.711833449173223
2025-09-21,45.99427804807085
2025-09-22,41.06631968577755
2025-09-23,30.389076567475385
2025-09-24,23.81846541775098
2025-09-25,24.639791811466527
2025-09-26,25.46111820518208
2025-09-27,17.24785426802657
2025-09-28,45.1729516543553
2025-09-29,41.887646079493095
2025-09-30,30.389076567475385
2025-10-01,21.354486236604323
2025-10-02,22.997139024035427
2025-10-03,22.175812630319875
2025-10-04,15.605201480595468
2025-10-05,38.602340504630895
2025-10-06,35.31703492976869
2025-10-07,33.67438214233759
2025-10-08,23.81846541775098
2025-10-09,25.46111820518208
2025-10-10,25.46111820518208
2025-10-11,16.42652787431102
2025-10-12,43.5302988669242
2025-10-13,41.06631968577755
2025-10-14,32.03172935490649
2025-10-15,21.354486236604323
2025-10-16,27.925097386328734
2025-10-17,26.28244459889763
2025-10-18,17.24785426802657
2025-10-19,39.42366689834645
2025-10-20,40.244993292062
2025-10-21,29.567750173759833
2025-10-22,22.175812630319875
2025-10-23,22.997139024035427
2025-10-24,22.997139024035427
2025-10-25,14.783875086879917
2025-10-26,44.35162526063975
2025-10-27,36.95968771719979
2025-10-28,25.46111820518208
2025-10-29,27.103770992613182
2025-10-30,34.49570853605314
2025-10-31,35.31703492976869
2025-11-01,27.925097386328734
2025-11-02,55.85019477265747
2025-11-03,55.028868378941915
2025-11-04,82.1326393715551
2025-11-05,34.49570853605314
2025-11-06,33.67438214233759
2025-11-07,33.67438214233759
2025-11-08,22.175812630319875
2025-11-09,47.63693083550196
2025-11-10,45.99427804807085
2025-11-11,36.13836132348424
2025-11-12,24.639791811466527
2025-11-13,27.103770992613182
2025-11-14,27.925097386328734
2025-11-15,19.711833449173223
2025-11-16,48.45825722921751
2025-11-17,46.815604441786405
2025-11-18,32.85305574862204
2025-11-19,23.81846541775098
2025-11-20,27.103770992613182
2025-11-21,32.85305574862204
2025-11-22,21.354486236604323
2025-11-23,47.63693083550196
2025-11-24,47.63693083550196
2025-11-25,33.67438214233759
2025-11-26,30.389076567475385
2025-11-27,54.207541985226364
2025-11-28,56.67152116637301
2025-11-29,32.03172935490649
2025-11-30,64.88478510352853
2025-12-01,51.74356280407971
2025-12-02,39.42366689834645
2025-12-03,29.567750173759833
2025-12-04,33.67438214233759
2025-12-05,36.95968771719979
2025-12-06,25.46111820518208
2025-12-07,64.06345870981298
2025-12-08,58.314173953804115
2025-12-09,50.100910016648605
2025-12-10,29.567750173759833
2025-12-11,33.78362652674441
2025-12-12,34.678473593761495
2025-12-13,25.319339726732927
2025-12-14,55.52357798540903
2025-12-15,59.10296625347734
2025-12-16,37.77367799167051
2025-12-17,26.21418679375001
2025-12-18,32.88877945972733
2025-12-19,36.87883092465343
2025-12-20,30.2042382586761
2025-12-21,64.47204865557981
2025-12-22,56.00776185556833
2025-12-23,39.97403532256244
2025-12-24,28.003880927784166
2025-12-25,48.43832212257392
2025-12-26,48.02765892571615
2025-12-27,40.45821919272174
2025-12-28,65.77755891945466
2025-12-29,57.313272119443184
2025-12-30,41.353066259738824
2025-12-31,28.89872799480124
2026-01-01,27.109033860767084
2026-01-02,26.21418679375001
2026-01-03,45.75378092152269
2026-01-04,76.44220305035809
2026-01-05,81.32710158230125
2026-01-06,49.74383238644877
2026-01-07,44.44827065764783
2026-01-08,40.45821919272174
2026-01-09,35.983983857636346
2026-01-10,54.22859345784198
2026-01-11,86.184728888356
2026-01-12,69.7224773029397
2026-01-13,63.91227086102805
2026-01-14,40.671445093381486
2026-01-15,43.57654831433731
2026-01-16,38.734709612744275
2026-01-17,54.22859345784198
2026-01-18,85.21636114803741
2026-01-19,66.81737408198387
2026-01-20,48.41838701593034
2026-01-21,40.671445093381486
2026-01-22,36.79797413210706
2026-01-23,33.89287091115124
2026-01-24,39.70307735306288
2026-01-25,58.10206441911641
2026-01-26,46.481651535293125
2026-01-27,26.145928988602385
2026-01-28,27.11429672892099
2026-01-29,24.20919350796517
2026-01-30,23.240825767646562
2026-01-31,20.335722546690743
2026-02-01,19.367354806372138
2026-02-02,21.304090287009352
2026-02-03,22.272458027327957
2026-02-04,20.335722546690743
2026-02-05,18.39898706605353
2026-02-06,22.272458027327957
2026-02-07,18.39898706605353
2026-02-08,27.11429672892099
2026-02-09,37.76634187242567
2026-02-10,18.39898706605353
2026-02-11,17.430619325734924
2026-02-12,15.49388384509771
2026-02-13,14.525516104779102
2026-02-14,12.588780624141888
2026-02-15,13.557148364460495
2026-02-16,17.430619325734924
2026-02-17,18.39898706605353
2026-02-18,16.462251585416315
2026-02-19,14.525516104779102
2026-02-20,14.525516104779102
2026-02-21,12.588780624141888
2026-02-22,14.525516104779102
2026-02-23,16.462251585416315
2026-02-24,15.49388384509771
2026-02-25,16.462251585416315
2026-02-26,16.462251585416315
2026-02-27,17.430619325734924
2026-02-28,18.39898706605353
2026-03-01,17.430619325734924
2026-03-02,26.145928988602385
2026-03-03,26.145928988602385
2026-03-04,29.051032209558205
2026-03-05,33.89287091115124
2026-03-06,30.98776769019542
2026-03-07,38.734709612744275
2026-03-08,29.051032209558205
2026-03-09,86.184728888356
2026-03-10,72.62758052389552
2026-03-11,64.88063860134666
2026-03-12,47.45001927561174
2026-03-13,35.82960639178845
2026-03-14,27.11429672892099
2026-03-15,28.0826644692396
2026-03-16,28.0826644692396
2026-03-17,31.956135430514024
2026-03-18,27.11429672892099
2026-03-19,26.145928988602385
2026-03-20,22.272458027327957
2026-03-21,18.39898706605353
2026-03-22,17.430619325734924
2026-03-23,21.304090287009352
2026-03-24,20.335722546690743
2026-03-25,78.43778696580715
2026-03-26,42.608180574018704
2026-03-27,42.608180574018704
2026-03-28,17.430619325734924
2026-03-29,96.83677403186068
2026-03-30,16.462251585416315
2026-03-31,16.462251585416315
2026-04-01,15.49388384509771
2026-04-02,19.367354806372138
2026-04-03,15.49388384509771
2026-04-04,14.525516104779102
2026-04-05,13.557148364460495
2026-04-06,16.462251585416315
2026-04-07,21.304090287009352
2026-04-08,16.462251585416315
2026-04-09,16.462251585416315
2026-04-10,15.49388384509771
2026-04-11,13.557148364460495
2026-04-12,13.557148364460495
2026-04-13,15.49388384509771
2026-04-14,16.462251585416315
2026-04-15,15.49388384509771
2026-04-16,17.430619325734924
2026-04-17,17.430619325734924
2026-04-18,14.525516104779102
2026-04-19,19.367354806372138
2026-04-20,21.304090287009352
2026-04-21,20.335722546690743
2026-04-22,23.240825767646562
2026-04-23,37.76634187242567
2026-04-24,63.91227086102805
2026-04-25,49.38675475624895
2026-04-26,25.177561248283777
2026-04-27,21.304090287009352
2026-04-28,16.462251585416315
2026-04-29,15.49388384509771
2026-04-30,16.462251585416315
2026-05-01,14.525516104779102
2026-05-02,12.588780624141888
2026-05-03,10.652045143504676
2026-05-04,12.588780624141888
2026-05-05,13.557148364460495
2026-05-06,13.557148364460495
2026-05-07,14.525516104779102
2026-05-08,13.557148364460495
2026-05-09,11.620412883823281
2026-05-10,12.588780624141888
2026-05-11,14.525516104779102
2026-05-12,14.525516104779102
2026-05-13,14.525516104779102
2026-05-14,15.49388384509771
2026-05-15,14.525516104779102
2026-05-16,10.652045143504676
2026-05-17,10.652045143504676
2026-05-18,12.588780624141888
2026-05-19,12.588780624141888
2026-05-20,12.588780624141888
2026-05-21,10.652045143504676
2026-05-22,11.620412883823281
2026-05-23,9.683677403186069
2026-05-24,9.683677403186069
2026-05-25,9.683677403186069
2026-05-26,11.620412883823281
2026-05-27,11.620412883823281
2026-05-28,12.588780624141888
2026-05-29,10.652045143504676
2026-05-30,10.652045143504676
2026-05-31,10.652045143504676
