Time,profit
2024-09-15,38.380891815772145
2024-09-16,56.681983411603674
2024-09-17,54.59729596776045
2024-09-18,61.62737384292904
2024-09-19,59.54268639908582
2024-09-20,52.847360327055576
2024-09-21,39.19042833958959
2024-09-22,40.09074003340254
2024-09-23,57.239870860249475
2024-09-24,59.75567805055876
2024-09-25,57.61519863952581
2024-09-26,65.61406016824019
2024-09-27,53.288591844304676
2024-09-28,36.164821002543974
2024-09-29,41.01384349054163
2024-09-30,56.97099057183241
2024-10-01,59.53498173380555
2024-10-02,62.9105246417898
2024-10-03,63.90974027743907
2024-10-04,56.89995039033948
2024-10-05,39.393243773776575
2024-10-06,39.51750770069915
2024-10-07,61.485196810188775
2024-10-08,60.86638095083309
2024-10-09,61.05658083897988
2024-10-10,57.1636620119849
2024-10-11,54.06454294144065
2024-10-12,38.61969978214336
2024-10-13,40.38735518915714
2024-10-14,58.70050933146244
2024-10-15,63.02708390343209
2024-10-16,64.05165952416762
2024-10-17,72.59068873521889
2024-10-18,57.74690944571693
2024-10-19,39.454043291480616
2024-10-20,41.25720267761513
2024-10-21,65.02801894998781
2024-10-22,68.61151373567922
2024-10-23,66.26815444395636
2024-10-24,69.02234549407629
2024-10-25,61.535787887355404
2024-10-26,40.288386800817875
2024-10-27,46.425728754447924
2024-10-28,68.11946557850327
2024-10-29,68.31980946068455
2024-10-30,69.38749705606666
2024-10-31,64.37109866649985
2024-11-01,60.196684005047594
2024-11-02,41.99768201888184
2024-11-03,45.6293607762371
2024-11-04,66.8818016365404
2024-11-05,60.014059889175215
2024-11-06,51.33555076014963
2024-11-07,66.57237759523683
2024-11-08,73.88391908161121
2024-11-09,46.42059231092775
2024-11-10,49.23818332376329
2024-11-11,70.92427992904128
2024-11-12,79.22742905553905
2024-11-13,77.64490153965482
2024-11-14,70.61992788475494
2024-11-15,70.81773576842761
2024-11-16,46.43324008021941
2024-11-17,49.30155106322742
2024-11-18,86.97513006214528
2024-11-19,78.95347677010474
2024-11-20,81.93337168749221
2024-11-21,73.8508544312447
2024-11-22,69.4253759174387
2024-11-23,50.12321458002155
2024-11-24,49.329414823570815
2024-11-25,69.99597558187908
2024-11-26,64.5712814324238
2024-11-27,54.42439694365353
2024-11-28,37.63550679803704
2024-11-29,39.6237940753011
2024-11-30,43.51414468053599
2024-12-01,49.321774604793475
2024-12-02,68.2181888194095
2024-12-03,75.71632191609956
2024-12-04,82.2526886773967
2024-12-05,81.21946488860944
2024-12-06,81.13167430301064
2024-12-07,60.31172741760883
2024-12-08,55.53964528810432
2024-12-09,77.10698614871596
2024-12-10,81.7198202392273
2024-12-11,79.75443391716767
2024-12-12,79.66766415233167
2024-12-13,70.21843622426087
2024-12-14,54.2430497425207
2024-12-15,44.8418003903004
2024-12-16,68.12238484456583
2024-12-17,71.77651506197263
2024-12-18,73.56019528825802
2024-12-19,65.1084624222773
2024-12-20,54.816904188058466
2024-12-21,40.83548700973567
2024-12-22,38.009395607798034
2024-12-23,44.44980521739418
2024-12-24,37.000671517317414
2024-12-25,31.415862883785405
2024-12-26,43.37983188114696
2024-12-27,47.941624933519485
2024-12-28,41.44200771968231
2024-12-29,38.6363327330002
2024-12-30,47.78237689452634
2024-12-31,47.72929421486195
2025-01-01,36.6740088732289
2025-01-02,54.03393466300881
2025-01-03,55.80332339861532
2025-01-04,49.3445390152892
2025-01-05,41.07451224508272
2025-01-06,60.175243789111406
2025-01-07,66.48294669954657
2025-01-08,65.4987223073726
2025-01-09,61.790488589538654
2025-01-10,59.90574710773838
2025-01-11,48.05202675275668
2025-01-12,47.09230205888934
2025-01-13,69.65422869616003
2025-01-14,74.997102808914
2025-01-15,74.91237468560354
2025-01-16,71.22149492073679
2025-01-17,70.24033299085113
2025-01-18,48.57279851863007
2025-01-19,46.72072330123866
2025-01-20,57.43709614962987
2025-01-21,70.81827071944002
2025-01-22,75.21469080824274
2025-01-23,77.8121183593184
2025-01-24,70.57633619866196
2025-01-25,53.54103141144501
2025-01-26,52.58845246291712
2025-01-27,69.44409279588537
2025-01-28,87.15023000110386
2025-01-29,87.05018956635176
2025-01-30,76.30319209507724
2025-01-31,71.78427351474133
2025-02-01,50.45667235652489
2025-02-02,55.70358931757786
2025-02-03,74.18570347936391
2025-02-04,81.1570930624612
2025-02-05,74.89532708635097
2025-02-06,73.92845664714419
2025-02-07,72.08454799585499
2025-02-08,51.805482937867446
2025-02-09,50.8682163007812
2025-02-10,65.70130434897433
2025-02-11,70.87472221510737
2025-02-12,73.41396298270479
2025-02-13,69.83639432250622
2025-02-14,61.035387578798584
2025-02-15,52.25479725034647
2025-02-16,53.933332938065874
2025-02-17,64.29650180253638
2025-02-18,71.16376766783048
2025-02-19,73.6805503786468
2025-02-20,71.862162246427
2025-02-21,83.01968284119503
2025-02-22,55.281122698645646
2025-02-23,54.353043448424394
2025-02-24,76.69360515702986
2025-02-25,75.74204702926474
2025-02-26,85.96842591152318
2025-02-27,71.26906538325379
2025-02-28,68.61140940717429
2025-03-01,47.11419882547962
2025-03-02,52.19165953991165
2025-03-03,65.80267195820385
2025-03-04,75.11322143939435
2025-03-05,69.05561961583943
2025-03-06,71.5274862130936
2025-03-07,63.787265418768165
2025-03-08,48.42013493478554
2025-03-09,50.05885861275665
2025-03-10,68.64218720691491
2025-03-11,71.94515508192654
2025-03-12,66.78602870647238
2025-03-13,65.01663997086585
2025-03-14,60.721281137578025
2025-03-15,44.643506225845556
2025-03-16,47.9546406669594
2025-03-17,58.82020652357332
2025-03-18,64.62362397719686
2025-03-19,67.89800887085075
2025-03-20,66.9780961867317
2025-03-21,59.37058209156724
2025-03-22,45.935150844472616
2025-03-23,47.547333182611524
2025-03-24,60.8194331076619
2025-03-25,68.23401207866158
2025-03-26,65.65700094284144
2025-03-27,65.57635610258208
2025-03-28,65.49571126232273
2025-03-29,44.71409603533446
2025-03-30,47.140025698263656
2025-03-31,64.42777956760106
2025-04-01,64.34815554810449
2025-04-02,64.26853152860791
2025-04-03,65.83477693242189
2025-04-04,61.643541816937265
2025-04-05,45.97001192726434
2025-04-06,49.192334962016616
2025-04-07,68.78352000275004
2025-04-08,64.60861801946984
2025-04-09,66.97840254044634
2025-04-10,64.44732833895114
2025-04-11,60.29284277092649
2025-04-12,47.197344837836475
2025-04-13,47.13813723359542
2025-04-14,64.93645466117846
2025-04-15,63.276770180260186
2025-04-16,73.3231953208697
2025-04-17,56.83132385276062
2025-04-18,48.30330987407142
2025-04-19,38.154452414343034
2025-04-20,40.555694205594016
2025-04-21,60.075705672773886
2025-04-22,63.80257233109833
2025-04-23,65.35542435196423
2025-04-24,61.47886341519247
2025-04-25,52.743946721853895
2025-04-26,39.444111272945904
2025-04-27,41.547084595125476
2025-04-28,60.89154406236655
2025-04-29,59.73967637041655
2025-04-30,60.735641764578695
2025-05-01,58.242305327348966
2025-05-02,56.82496379871627
2025-05-03,43.36519084191471
2025-05-04,45.987397613053034
2025-05-05,59.28022878465217
2025-05-06,66.40324990697815
2025-05-07,55.39646126169283
2025-05-08,56.656847771126074
2025-05-09,56.58337718316895
2025-05-10,37.41031298478479
2025-05-11,36.034727210414395
2025-05-12,57.41898679588872
2025-05-13,58.66763200363301
2025-05-14,58.60494687653667
2025-05-15,54.944985506321736
2025-05-16,47.71572357229535
2025-05-17,35.739899158667974
2025-05-18,35.69300563811444
2025-05-19,55.84557565084541
2025-05-20,53.39882789551107
2025-05-21,50.958332609583834
2025-05-22,54.44166171904714
2025-05-23,47.2780507137957
2025-05-24,35.41164451479323
2025-05-25,36.54357602738103
2025-05-26,37.67238130526524
2025-05-27,48.20365073594793
2025-05-28,50.4878342866967
2025-05-29,51.59319280430416
2025-05-30,45.669368408913634
2025-05-31,36.252836199949115
2025-06-01,35.03649635036496
2025-06-02,47.8973519906217
2025-06-03,51.41721125136821
2025-06-04,50.263468351478956
2025-06-05,54.95534945174515
2025-06-06,50.29312851767174
2025-06-07,37.438480819176284
2025-06-08,38.6198145713379
2025-06-09,58.5321148453034
2025-06-10,55.0363975802952
2025-06-11,56.223939274218104
2025-06-12,53.89713987784895
2025-06-13,49.22491725982682
2025-06-14,37.515735205538896
2025-06-15,35.18134832479485
2025-06-16,52.787542341595476
2025-06-17,51.62966081386538
2025-06-18,53.992328318188584
2025-06-19,46.96364613760452
2025-06-20,46.977441563740705
2025-06-21,37.5929895919015
2025-06-22,37.604025932810444
2025-06-23,50.54523993031042
2025-06-24,55.26333234023535
2025-06-25,54.10338149858484
2025-06-26,57.64876229768327
2025-06-27,54.135110978698044
2025-06-28,41.201829351226365
2025-06-29,40.03636033912137
2025-06-30,54.182705198867865
2025-07-01,55.37679972020543
2025-07-02,57.750158679784185
2025-07-03,47.156782103511034
2025-07-04,36.55719758547659
2025-07-05,35.388279716837545
2025-07-06,40.11844312463163
2025-07-07,51.93316018886133
2025-07-08,56.67091108103032
2025-07-09,57.86845445890192
2025-07-10,56.704020103757145
2025-07-11,55.53889597730554
2025-07-12,43.73487036833139
2025-07-13,44.92999954662919
2025-07-14,56.77023814921081
2025-07-15,59.15290902143148
2025-07-16,59.17015330410171
2025-07-17,73.3923730075972
2025-07-18,60.38873470683099
2025-07-19,76.9884519977461
2025-07-20,88.85869565217389
2025-07-21,82.95892460443395
2025-07-22,81.79759422016981
2025-07-23,74.70648773631953
2025-07-24,72.35589122986546
2025-07-25,64.07137999598443
2025-07-26,66.46370766650043
2025-07-27,66.48302126309108
2025-07-28,72.44004332929617
2025-07-29,87.90360688864564
2025-07-30,100.0
2025-07-31,100.0
2025-08-01,78.46880161140939
2025-08-02,40.435048154456965
2025-08-03,41.63638527451602
2025-08-04,54.7379711008491
2025-08-05,63.08594129495657
2025-08-06,66.6761572289976
2025-08-07,69.0774519265021
2025-08-08,61.94944267773755
2025-08-09,58.392335766423344
2025-08-10,53.641134333771596
2025-08-11,60.810874746598095
2025-08-12,60.82846391492171
2025-08-13,59.652993218868
2025-08-14,57.2834280014767
2025-08-15,56.10623287715593
2025-08-16,39.40511920413992
2025-08-17,41.805379244684225
2025-08-18,58.544430339574724
2025-08-19,54.975942201698196
2025-08-20,57.38275506965719
2025-08-21,59.79094748022979
2025-08-22,52.63120875135202
2025-08-23,38.28827906916496
2025-08-24,38.299315410073895
2025-08-25,57.46552762647426
2025-08-26,59.87716889358092
2025-08-27,61.09230143977615
2025-08-28,59.91165745892137
2025-08-29,52.737433532600605
2025-08-30,34.76876469407185
2025-08-31,39.57583760257514
2025-09-01,44.385669596305675
2025-09-02,57.59796371738159
2025-09-03,62.41572808114042
2025-09-04,63.63430948386971
2025-09-05,57.64762725147183
2025-09-06,43.24813632212644
2025-09-07,43.260552205649006
2025-09-08,62.50539835102558
2025-09-09,64.92807595904118
2025-09-10,60.135833133634286
2025-09-11,57.746954319652325
2025-09-12,54.15328952907726
2025-09-13,37.31629090861988
2025-09-14,36.122886158589104
2025-09-15,56.608731274166274
2025-09-16,67.46801468921431
2025-09-17,67.48732828580495
2025-09-18,67.50664188239561
2025-09-19,63.90849357832628
2025-09-20,50.65895180668269
2025-09-21,47.05390578954526
2025-09-22,68.79075155927175
2025-09-23,63.981609336848024
2025-09-24,72.45270370922091
2025-09-25,70.05761695347768
2025-09-26,60.411741656357876
2025-09-27,47.134609032441915
2025-09-28,47.148059572924694
2025-09-29,65.30055246471802
2025-09-30,70.15763379296497
2025-10-01,70.17763716086245
2025-10-02,73.82855296990265
2025-10-03,64.16439873315241
2025-10-04,41.17379322404938
2025-10-05,42.39685814027292
2025-10-06,59.37250079339891
2025-10-07,67.87360021761799
2025-10-08,65.4681668922726
2025-10-09,65.48679071755646
2025-10-10,66.71847777511512
2025-10-11,41.25587600955964
2025-10-12,44.90886113252028
2025-10-13,61.91899235098672
2025-10-14,63.15102429419879
2025-10-15,92.32386220118006
2025-10-16,69.2625551331291
2025-10-17,58.34291672873528
2025-10-18,40.12213647756786
2025-10-19,44.99818651675205
2025-10-20,59.60909235163439
2025-10-21,70.57770451881164
2025-10-22,75.4665153271718
2025-10-23,77.92299172922102
2025-10-24,59.67668993970167
2025-10-25,40.201805063504295
2025-10-26,46.306093303713105
2025-10-27,68.25987214943102
2025-10-28,69.49845692005778
2025-10-29,71.95734752168083
2025-10-30,79.29746144728915
2025-10-31,69.55743236678994
2025-11-01,48.826028665988765
2025-11-02,52.50281089903431
2025-11-03,73.28042927739169
2025-11-04,75.74449316381582
2025-11-05,72.0997852965369
2025-11-06,78.23200927467147
2025-11-07,73.36320183420877
2025-11-08,55.03792123005978
2025-11-09,53.83003128258603
2025-11-10,73.42528125182157
2025-11-11,77.11827311057714
2025-11-12,68.56888969488143
2025-11-13,77.16172870290609
2025-11-14,71.05778534835069
2025-11-15,49.019164631895286
2025-11-16,56.387904066736176
2025-11-17,74.79630211335565
2025-11-18,77.27036768372852
2025-11-19,76.065236821482
2025-11-20,77.31382327605748
2025-11-21,67.51516363447949
2025-11-22,47.88783929947732
2025-11-23,51.58600444303396
2025-11-24,67.57206976729124
2025-11-25,66.36211050589706
2025-11-26,59.00509718327191
2025-11-27,46.72547425825297
2025-11-28,45.50861728379069
2025-11-29,47.98199308285675
2025-11-30,52.91805322573332
2025-12-01,67.70485074385196
2025-12-02,77.57455683003127
2025-12-03,81.29134579887175
2025-12-04,77.61801242236024
2025-12-05,69.01310241646642
2025-12-06,57.937920582387186
2025-12-07,57.9541302080972
2025-12-08,80.17174657866954
2025-12-09,75.25913866022448
2025-12-10,75.28017668508214
2025-12-11,79.50709041505027
2025-12-12,75.87575260461317
2025-12-13,56.83042461668015
2025-12-14,47.09804846735031
2025-12-15,63.75062286980701
2025-12-16,68.64525760640474
2025-12-17,74.76216464274488
2025-12-18,74.78301710994445
2025-12-19,63.02679368036237
2025-12-20,52.854434508123326
2025-12-21,48.410992409796044
2025-12-22,57.76890124994922
2025-12-23,56.563399569520676
2025-12-24,49.24755685235157
2025-12-25,38.68676448991317
2025-12-26,49.701042961099326
2025-12-27,48.491918126880535
2025-12-28,49.72869850810845
2025-12-29,57.881533429279585
2025-12-30,61.99608475206541
2025-12-31,55.89174794704843
2026-01-01,46.11004946909947
2026-01-02,57.14779856562853
2026-01-03,52.26233252044919
2026-01-04,54.301053778335536
2026-01-05,59.64743264524606
2026-01-06,67.82108910096784
2026-01-07,73.97337215231754
2026-01-08,75.22091892113572
2026-01-09,68.23657866079088
2026-01-10,57.28585743715325
2026-01-11,54.8633577567172
2026-01-12,73.17140551658214
2026-01-13,84.17041746117256
2026-01-14,81.75332093832564
2026-01-15,76.89380059143278
2026-01-16,76.91507552443996
2026-01-17,59.83938368912555
2026-01-18,59.85593085924224
2026-01-19,62.31625264280215
2026-01-20,75.77795025239772
2026-01-21,91.69220260651885
2026-01-22,84.38012751510043
2026-01-23,69.72457147877682
2026-01-24,64.84951705381523
2026-01-25,67.31524199496425
2026-01-26,79.5763272308454
2026-01-27,91.84416641371295
2026-01-28,88.19471396631548
2026-01-29,100.0
2026-01-30,93.14575029487413
2026-01-31,84.58983756902828
2026-02-01,87.06569343065694
2026-02-02,100.0
2026-02-03,100.0
2026-02-04,100.0
2026-02-05,100.0
2026-02-06,96.17570385818561
2026-02-07,70.50719499478623
2026-02-08,75.25985401459853
2026-02-09,79.99833159541188
2026-02-10,99.24650677789363
2026-02-11,89.43274244004171
2026-02-12,86.88800834202293
2026-02-13,84.35036496350365
2026-02-14,74.60041710114703
2026-02-15,100.0
2026-02-16,100.0
2026-02-17,100.0
2026-02-18,89.71063607924921
2026-02-19,90.7720542231491
2026-02-20,87.05954118873825
2026-02-21,84.54848800834202
2026-02-22,84.42262773722628
2026-02-23,100.0
2026-02-24,100.0
2026-02-25,95.88237747653804
2026-02-26,100.0
2026-02-27,100.0
2026-02-28,60.099165797705936
2026-03-01,57.65547445255474
2026-03-02,
2026-03-03,
2026-03-04,
2026-03-05,
2026-03-06,
2026-03-07,
2026-03-08,
2026-03-09,
2026-03-10,
2026-03-11,
2026-03-12,
2026-03-13,
2026-03-14,
2026-03-15,
2026-03-16,
2026-03-17,
2026-03-18,
2026-03-19,
2026-03-20,
2026-03-21,
2026-03-22,
2026-03-23,
2026-03-24,
2026-03-25,
2026-03-26,
2026-03-27,
2026-03-28,
2026-03-29,
2026-03-30,
2026-03-31,
2026-04-01,
2026-04-02,
2026-04-03,
2026-04-04,
2026-04-05,
2026-04-06,
2026-04-07,
2026-04-08,
2026-04-09,
2026-04-10,
2026-04-11,
2026-04-12,
2026-04-13,
2026-04-14,
2026-04-15,
2026-04-16,
2026-04-17,
2026-04-18,
2026-04-19,
2026-04-20,
2026-04-21,
2026-04-22,
2026-04-23,
2026-04-24,
2026-04-25,
2026-04-26,
2026-04-27,
2026-04-28,
2026-04-29,
2026-04-30,
2026-05-01,
2026-05-02,
2026-05-03,
2026-05-04,
2026-05-05,
2026-05-06,
2026-05-07,
2026-05-08,
2026-05-09,
2026-05-10,
2026-05-11,
2026-05-12,
2026-05-13,
2026-05-14,
2026-05-15,
2026-05-16,
2026-05-17,
2026-05-18,
2026-05-19,
2026-05-20,
2026-05-21,
2026-05-22,
2026-05-23,
2026-05-24,
2026-05-25,
2026-05-26,
2026-05-27,
2026-05-28,
2026-05-29,
2026-05-30,
2026-05-31,
