Time,piper_rockelle
2024-09-24,10.453353480210568
2024-09-25,10.453353480210568
2024-09-26,10.453353480210568
2024-09-27,10.453353480210568
2024-09-28,10.453353480210568
2024-09-29,10.453353480210568
2024-09-30,10.453353480210568
2024-10-01,10.453353480210568
2024-10-02,10.453353480210568
2024-10-03,10.453353480210568
2024-10-04,10.453353480210568
2024-10-05,10.453353480210568
2024-10-06,10.453353480210568
2024-10-07,10.453353480210568
2024-10-08,10.453353480210568
2024-10-09,10.453353480210568
2024-10-10,20.906706960421136
2024-10-11,10.453353480210568
2024-10-12,20.906706960421136
2024-10-13,10.453353480210568
2024-10-14,10.453353480210568
2024-10-15,10.453353480210568
2024-10-16,10.453353480210568
2024-10-17,10.453353480210568
2024-10-18,10.453353480210568
2024-10-19,10.453353480210568
2024-10-20,10.453353480210568
2024-10-21,10.453353480210568
2024-10-22,10.453353480210568
2024-10-23,10.453353480210568
2024-10-24,10.453353480210568
2024-10-25,10.453353480210568
2024-10-26,10.453353480210568
2024-10-27,10.453353480210568
2024-10-28,10.453353480210568
2024-10-29,10.453353480210568
2024-10-30,10.453353480210568
2024-10-31,10.453353480210568
2024-11-01,10.453353480210568
2024-11-02,10.453353480210568
2024-11-03,10.453353480210568
2024-11-04,10.453353480210568
2024-11-05,10.453353480210568
2024-11-06,10.453353480210568
2024-11-07,10.453353480210568
2024-11-08,10.453353480210568
2024-11-09,10.453353480210568
2024-11-10,10.453353480210568
2024-11-11,0.0
2024-11-12,10.453353480210568
2024-11-13,10.453353480210568
2024-11-14,10.453353480210568
2024-11-15,10.453353480210568
2024-11-16,10.453353480210568
2024-11-17,10.453353480210568
2024-11-18,10.453353480210568
2024-11-19,10.453353480210568
2024-11-20,10.453353480210568
2024-11-21,10.453353480210568
2024-11-22,10.453353480210568
2024-11-23,10.453353480210568
2024-11-24,10.453353480210568
2024-11-25,10.453353480210568
2024-11-26,10.453353480210568
2024-11-27,10.453353480210568
2024-11-28,10.453353480210568
2024-11-29,10.453353480210568
2024-11-30,10.453353480210568
2024-12-01,10.453353480210568
2024-12-02,10.453353480210568
2024-12-03,10.453353480210568
2024-12-04,10.453353480210568
2024-12-05,10.453353480210568
2024-12-06,10.453353480210568
2024-12-07,10.453353480210568
2024-12-08,10.453353480210568
2024-12-09,10.453353480210568
2024-12-10,10.453353480210568
2024-12-11,10.453353480210568
2024-12-12,20.906706960421136
2024-12-13,10.453353480210568
2024-12-14,10.453353480210568
2024-12-15,10.453353480210568
2024-12-16,10.453353480210568
2024-12-17,10.453353480210568
2024-12-18,20.906706960421136
2024-12-19,31.360060440631706
2024-12-20,20.906706960421136
2024-12-21,20.906706960421136
2024-12-22,31.360060440631706
2024-12-23,31.360060440631706
2024-12-24,31.360060440631706
2024-12-25,31.360060440631706
2024-12-26,31.360060440631706
2024-12-27,31.360060440631706
2024-12-28,20.906706960421136
2024-12-29,52.26676740105284
2024-12-30,52.26676740105284
2024-12-31,31.360060440631706
2025-01-01,20.906706960421136
2025-01-02,31.360060440631706
2025-01-03,20.906706960421136
2025-01-04,20.906706960421136
2025-01-05,20.906706960421136
2025-01-06,20.906706960421136
2025-01-07,10.453353480210568
2025-01-08,20.906706960421136
2025-01-09,20.906706960421136
2025-01-10,20.906706960421136
2025-01-11,20.906706960421136
2025-01-12,20.906706960421136
2025-01-13,10.453353480210568
2025-01-14,10.453353480210568
2025-01-15,20.906706960421136
2025-01-16,20.906706960421136
2025-01-17,20.906706960421136
2025-01-18,20.906706960421136
2025-01-19,20.906706960421136
2025-01-20,20.906706960421136
2025-01-21,10.453353480210568
2025-01-22,10.453353480210568
2025-01-23,10.453353480210568
2025-01-24,20.906706960421136
2025-01-25,10.453353480210568
2025-01-26,20.906706960421136
2025-01-27,10.453353480210568
2025-01-28,10.453353480210568
2025-01-29,10.453353480210568
2025-01-30,10.453353480210568
2025-01-31,10.453353480210568
2025-02-01,20.906706960421136
2025-02-02,20.906706960421136
2025-02-03,10.453353480210568
2025-02-04,10.453353480210568
2025-02-05,10.453353480210568
2025-02-06,10.453353480210568
2025-02-07,10.453353480210568
2025-02-08,10.453353480210568
2025-02-09,10.453353480210568
2025-02-10,10.453353480210568
2025-02-11,10.453353480210568
2025-02-12,10.453353480210568
2025-02-13,10.453353480210568
2025-02-14,10.453353480210568
2025-02-15,20.906706960421136
2025-02-16,20.906706960421136
2025-02-17,20.906706960421136
2025-02-18,20.906706960421136
2025-02-19,20.906706960421136
2025-02-20,20.906706960421136
2025-02-21,41.81341392084227
2025-02-22,62.72012088126341
2025-02-23,177.70700916357967
2025-02-24,104.53353480210568
2025-02-25,83.62682784168454
2025-02-26,94.08018132189511
2025-02-27,83.62682784168454
2025-02-28,104.53353480210568
2025-03-01,114.98688828231624
2025-03-02,104.53353480210568
2025-03-03,62.72012088126341
2025-03-04,52.26676740105284
2025-03-05,41.81341392084227
2025-03-06,52.26676740105284
2025-03-07,41.81341392084227
2025-03-08,52.26676740105284
2025-03-09,52.26676740105284
2025-03-10,41.81341392084227
2025-03-11,31.360060440631706
2025-03-12,41.81341392084227
2025-03-13,94.08018132189511
2025-03-14,146.34694872294796
2025-03-15,229.9737765646325
2025-03-16,271.78719048547475
2025-03-17,167.2536556833691
2025-03-18,146.34694872294796
2025-03-19,135.89359524273738
2025-03-20,125.44024176252682
2025-03-21,125.44024176252682
2025-03-22,125.44024176252682
2025-03-23,135.89359524273738
2025-03-24,94.08018132189511
2025-03-25,94.08018132189511
2025-03-26,73.17347436147398
2025-03-27,62.72012088126341
2025-03-28,62.72012088126341
2025-03-29,73.17347436147398
2025-03-30,62.72012088126341
2025-03-31,52.26676740105284
2025-04-01,62.72012088126341
2025-04-02,73.17347436147398
2025-04-03,73.17347436147398
2025-04-04,62.72012088126341
2025-04-05,83.62682784168454
2025-04-06,83.62682784168454
2025-04-07,94.08018132189511
2025-04-08,94.08018132189511
2025-04-09,679.4679762136869
2025-04-10,1045.335348021057
2025-04-11,878.0816923376877
2025-04-12,857.1749853772666
2025-04-13,700.3746831741081
2025-04-14,459.947553129265
2025-04-15,352.629959360068
2025-04-16,288.17636780118175
2025-04-17,248.35907163032948
2025-04-18,228.4504235449033
2025-04-19,238.40474758761638
2025-04-20,208.54177545947715
2025-04-21,163.99683198601704
2025-04-22,138.8615071604856
2025-04-23,114.22521177245164
2025-04-24,94.31656368702549
2025-04-25,84.36223964431241
2025-04-26,94.31656368702549
2025-04-27,104.27088772973858
2025-04-28,79.63459234170463
2025-04-29,74.40791560159934
2025-04-30,64.45359155888627
2025-05-01,64.45359155888627
2025-05-02,69.68026829899155
2025-05-03,84.36223964431241
2025-05-04,94.31656368702549
2025-05-05,59.72594425627847
2025-05-06,64.45359155888627
2025-05-07,64.45359155888627
2025-05-08,64.45359155888627
2025-05-09,49.771620213565384
2025-05-10,54.499267516173184
2025-05-11,59.72594425627847
2025-05-12,69.68026829899155
2025-05-13,79.63459234170463
2025-05-14,84.36223964431241
2025-05-15,104.00824065737147
2025-05-16,132.37412447301824
2025-05-17,113.46353526258706
2025-05-18,122.91882986780264
2025-05-19,75.6423568417247
2025-05-20,56.73176763129353
2025-05-21,47.27647302607794
2025-05-22,56.73176763129353
2025-05-23,56.73176763129353
2025-05-24,66.18706223650912
2025-05-25,66.18706223650912
2025-05-26,66.18706223650912
2025-05-27,47.27647302607794
2025-05-28,47.27647302607794
2025-05-29,47.27647302607794
2025-05-30,37.82117842086235
2025-05-31,47.27647302607794
2025-06-01,56.73176763129353
2025-06-02,47.27647302607794
2025-06-03,37.82117842086235
2025-06-04,37.82117842086235
2025-06-05,47.27647302607794
2025-06-06,37.82117842086235
2025-06-07,56.73176763129353
2025-06-08,56.73176763129353
2025-06-09,56.73176763129353
2025-06-10,37.82117842086235
2025-06-11,37.82117842086235
2025-06-12,28.365883815646765
2025-06-13,37.82117842086235
2025-06-14,37.82117842086235
2025-06-15,47.27647302607794
2025-06-16,37.82117842086235
2025-06-17,37.82117842086235
2025-06-18,37.82117842086235
2025-06-19,47.27647302607794
2025-06-20,37.82117842086235
2025-06-21,37.82117842086235
2025-06-22,28.365883815646765
2025-06-23,47.27647302607794
2025-06-24,47.27647302607794
2025-06-25,47.27647302607794
2025-06-26,47.27647302607794
2025-06-27,47.27647302607794
2025-06-28,47.27647302607794
2025-06-29,47.27647302607794
2025-06-30,37.82117842086235
2025-07-01,37.82117842086235
2025-07-02,37.82117842086235
2025-07-03,37.82117842086235
2025-07-04,47.27647302607794
2025-07-05,37.82117842086235
2025-07-06,37.82117842086235
2025-07-07,37.82117842086235
2025-07-08,37.82117842086235
2025-07-09,28.365883815646765
2025-07-10,37.82117842086235
2025-07-11,28.365883815646765
2025-07-12,37.82117842086235
2025-07-13,37.82117842086235
2025-07-14,37.82117842086235
2025-07-15,28.365883815646765
2025-07-16,37.82117842086235
2025-07-17,47.27647302607794
2025-07-18,47.27647302607794
2025-07-19,37.82117842086235
2025-07-20,47.27647302607794
2025-07-21,47.27647302607794
2025-07-22,37.82117842086235
2025-07-23,47.27647302607794
2025-07-24,47.27647302607794
2025-07-25,47.27647302607794
2025-07-26,37.82117842086235
2025-07-27,47.27647302607794
2025-07-28,37.82117842086235
2025-07-29,28.365883815646765
2025-07-30,37.82117842086235
2025-07-31,28.365883815646765
2025-08-01,37.82117842086235
2025-08-02,37.82117842086235
2025-08-03,37.82117842086235
2025-08-04,37.82117842086235
2025-08-05,37.82117842086235
2025-08-06,37.82117842086235
2025-08-07,37.82117842086235
2025-08-08,28.365883815646765
2025-08-09,47.27647302607794
2025-08-10,47.27647302607794
2025-08-11,37.82117842086235
2025-08-12,37.82117842086235
2025-08-13,37.82117842086235
2025-08-14,37.82117842086235
2025-08-15,37.82117842086235
2025-08-16,47.27647302607794
2025-08-17,56.73176763129353
2025-08-18,56.73176763129353
2025-08-19,56.73176763129353
2025-08-20,56.73176763129353
2025-08-21,104.00824065737147
2025-08-22,85.09765144694029
2025-08-23,94.55294605215587
2025-08-24,85.09765144694029
2025-08-25,66.18706223650912
2025-08-26,47.27647302607794
2025-08-27,56.73176763129353
2025-08-28,47.27647302607794
2025-08-29,47.27647302607794
2025-08-30,37.82117842086235
2025-08-31,56.73176763129353
2025-09-01,56.73176763129353
2025-09-02,47.27647302607794
2025-09-03,28.365883815646765
2025-09-04,37.82117842086235
2025-09-05,28.365883815646765
2025-09-06,37.82117842086235
2025-09-07,37.82117842086235
2025-09-08,37.82117842086235
2025-09-09,28.365883815646765
2025-09-10,37.82117842086235
2025-09-11,37.82117842086235
2025-09-12,37.82117842086235
2025-09-13,47.27647302607794
2025-09-14,47.27647302607794
2025-09-15,28.365883815646765
2025-09-16,28.365883815646765
2025-09-17,28.365883815646765
2025-09-18,28.365883815646765
2025-09-19,28.365883815646765
2025-09-20,37.82117842086235
2025-09-21,47.27647302607794
2025-09-22,28.365883815646765
2025-09-23,28.365883815646765
2025-09-24,18.910589210431176
2025-09-25,28.365883815646765
2025-09-26,28.365883815646765
2025-09-27,37.82117842086235
2025-09-28,37.82117842086235
2025-09-29,37.82117842086235
2025-09-30,28.365883815646765
2025-10-01,28.365883815646765
2025-10-02,28.365883815646765
2025-10-03,28.365883815646765
2025-10-04,28.365883815646765
2025-10-05,28.365883815646765
2025-10-06,18.910589210431176
2025-10-07,28.365883815646765
2025-10-08,18.910589210431176
2025-10-09,28.365883815646765
2025-10-10,18.910589210431176
2025-10-11,18.910589210431176
2025-10-12,28.365883815646765
2025-10-13,28.365883815646765
2025-10-14,18.910589210431176
2025-10-15,28.365883815646765
2025-10-16,18.910589210431176
2025-10-17,18.910589210431176
2025-10-18,28.365883815646765
2025-10-19,28.365883815646765
2025-10-20,18.910589210431176
2025-10-21,28.365883815646765
2025-10-22,18.910589210431176
2025-10-23,18.910589210431176
2025-10-24,18.910589210431176
2025-10-25,37.82117842086235
2025-10-26,18.910589210431176
2025-10-27,18.910589210431176
2025-10-28,28.365883815646765
2025-10-29,18.910589210431176
2025-10-30,18.910589210431176
2025-10-31,18.910589210431176
2025-11-01,28.365883815646765
2025-11-02,18.910589210431176
2025-11-03,18.910589210431176
2025-11-04,18.910589210431176
2025-11-05,18.910589210431176
2025-11-06,28.365883815646765
2025-11-07,18.910589210431176
2025-11-08,28.365883815646765
2025-11-09,28.365883815646765
2025-11-10,18.910589210431176
2025-11-11,18.910589210431176
2025-11-12,113.46353526258706
2025-11-13,302.5694273668988
2025-11-14,321.48001657733
2025-11-15,312.02472197211443
2025-11-16,245.83765973560529
2025-11-17,217.47177591995853
2025-11-18,179.65059749909616
2025-11-19,141.82941907823383
2025-11-20,104.00824065737147
2025-11-21,104.00824065737147
2025-11-22,122.91882986780264
2025-11-23,132.37412447301824
2025-11-24,122.91882986780264
2025-11-25,104.00824065737147
2025-11-26,113.46353526258706
2025-11-27,94.55294605215587
2025-11-28,85.09765144694029
2025-11-29,94.55294605215587
2025-11-30,113.46353526258706
2025-12-01,85.09765144694029
2025-12-02,104.00824065737147
2025-12-03,66.18706223650912
2025-12-04,66.18706223650912
2025-12-05,56.73176763129353
2025-12-06,66.18706223650912
2025-12-07,85.09765144694029
2025-12-08,75.6423568417247
2025-12-09,85.09765144694029
2025-12-10,56.73176763129353
2025-12-11,66.18706223650912
2025-12-12,66.18706223650912
2025-12-13,75.6423568417247
2025-12-14,113.46353526258706
2025-12-15,75.6423568417247
2025-12-16,66.18706223650912
2025-12-17,85.09765144694029
2025-12-18,85.09765144694029
2025-12-19,75.6423568417247
2025-12-20,75.6423568417247
2025-12-21,94.55294605215587
2025-12-22,85.09765144694029
2025-12-23,85.09765144694029
2025-12-24,75.6423568417247
2025-12-25,94.55294605215587
2025-12-26,85.09765144694029
2025-12-27,85.09765144694029
2025-12-28,85.09765144694029
2025-12-29,75.6423568417247
2025-12-30,75.6423568417247
2025-12-31,75.6423568417247
2026-01-01,283.65883815646765
2026-01-02,652.4153277598756
2026-01-03,898.2529874954809
2026-01-04,945.5294605215588
2026-01-05,671.3259169703067
2026-01-06,425.48825723470145
2026-01-07,387.6670788138391
2026-01-08,359.30119499819233
2026-01-09,264.7482489460365
2026-01-10,274.20354355125204
2026-01-11,198.56118670952736
2026-01-12,170.19530289388058
2026-01-13,122.91882986780264
2026-01-14,170.19530289388058
2026-01-15,274.20354355125204
2026-01-16,226.92707052517412
2026-01-17,245.83765973560529
2026-01-18,226.92707052517412
2026-01-19,179.65059749909616
2026-01-20,141.82941907823383
2026-01-21,141.82941907823383
2026-01-22,170.19530289388058
2026-01-23,141.82941907823383
2026-01-24,151.2847136834494
2026-01-25,151.2847136834494
2026-01-26,160.740008288665
2026-01-27,132.37412447301824
2026-01-28,122.91882986780264
2026-01-29,151.2847136834494
2026-01-30,122.91882986780264
2026-01-31,132.37412447301824
2026-02-01,113.46353526258706
2026-02-02,94.55294605215587
2026-02-03,85.09765144694029
2026-02-04,94.55294605215587
2026-02-05,85.09765144694029
2026-02-06,94.55294605215587
2026-02-07,104.00824065737147
2026-02-08,94.55294605215587
2026-02-09,104.00824065737147
2026-02-10,94.55294605215587
2026-02-11,141.82941907823383
2026-02-12,170.19530289388058
2026-02-13,198.56118670952736
2026-02-14,198.56118670952736
2026-02-15,189.10589210431175
2026-02-16,198.56118670952736
2026-02-17,160.740008288665
2026-02-18,141.82941907823383
2026-02-19,132.37412447301824
2026-02-20,132.37412447301824
2026-02-21,132.37412447301824
2026-02-22,113.46353526258706
2026-02-23,104.00824065737147
2026-02-24,104.00824065737147
2026-02-25,85.09765144694029
2026-02-26,85.09765144694029
2026-02-27,85.09765144694029
2026-02-28,104.00824065737147
2026-03-01,113.46353526258706
2026-03-02,104.00824065737147
2026-03-03,94.55294605215587
2026-03-04,75.6423568417247
2026-03-05,94.55294605215587
2026-03-06,113.46353526258706
2026-03-07,132.37412447301824
2026-03-08,141.82941907823383
2026-03-09,113.46353526258706
2026-03-10,94.55294605215587
2026-03-11,94.55294605215587
2026-03-12,85.09765144694029
2026-03-13,94.55294605215587
2026-03-14,132.37412447301824
2026-03-15,141.82941907823383
2026-03-16,122.91882986780264
2026-03-17,94.55294605215587
2026-03-18,104.00824065737147
2026-03-19,94.55294605215587
2026-03-20,75.6423568417247
2026-03-21,94.55294605215587
2026-03-22,104.00824065737147
2026-03-23,85.09765144694029
2026-03-24,85.09765144694029
2026-03-25,75.6423568417247
2026-03-26,66.18706223650912
2026-03-27,66.18706223650912
2026-03-28,85.09765144694029
2026-03-29,94.55294605215587
2026-03-30,75.6423568417247
2026-03-31,75.6423568417247
2026-04-01,75.6423568417247
2026-04-02,75.6423568417247
2026-04-03,113.46353526258706
2026-04-04,141.82941907823383
2026-04-05,132.37412447301824
2026-04-06,141.82941907823383
2026-04-07,132.37412447301824
2026-04-08,104.00824065737147
2026-04-09,94.55294605215587
2026-04-10,94.55294605215587
2026-04-11,104.00824065737147
2026-04-12,151.2847136834494
2026-04-13,113.46353526258706
2026-04-14,75.6423568417247
2026-04-15,66.18706223650912
2026-04-16,75.6423568417247
2026-04-17,75.6423568417247
2026-04-18,85.09765144694029
2026-04-19,75.6423568417247
2026-04-20,66.18706223650912
2026-04-21,75.6423568417247
2026-04-22,56.73176763129353
2026-04-23,66.18706223650912
2026-04-24,66.18706223650912
2026-04-25,75.6423568417247
2026-04-26,75.6423568417247
2026-04-27,66.18706223650912
2026-04-28,75.6423568417247
2026-04-29,94.55294605215587
2026-04-30,104.00824065737147
2026-05-01,104.00824065737147
2026-05-02,113.46353526258706
2026-05-03,94.55294605215587
2026-05-04,104.00824065737147
2026-05-05,104.00824065737147
2026-05-06,85.09765144694029
2026-05-07,75.6423568417247
2026-05-08,75.6423568417247
2026-05-09,104.00824065737147
2026-05-10,113.46353526258706
2026-05-11,85.09765144694029
2026-05-12,75.6423568417247
2026-05-13,85.09765144694029
2026-05-14,75.6423568417247
2026-05-15,66.18706223650912
2026-05-16,75.6423568417247
2026-05-17,75.6423568417247
2026-05-18,75.6423568417247
2026-05-19,75.6423568417247
2026-05-20,75.6423568417247
2026-05-21,85.09765144694029
2026-05-22,66.18706223650912
2026-05-23,94.55294605215587
2026-05-24,104.00824065737147
2026-05-25,104.00824065737147
2026-05-26,85.09765144694029
2026-05-27,66.18706223650912
2026-05-28,85.09765144694029
2026-05-29,94.55294605215587
2026-05-30,94.55294605215587
2026-05-31,94.55294605215587
