Time,ap_classroom
2024-09-21,8.74283920787405
2024-09-22,14.207113712795332
2024-09-23,56.82845485118133
2024-09-24,55.73559995019707
2024-09-25,52.457035247244306
2024-09-26,50.27132544527579
2024-09-27,41.52848623740174
2024-09-28,8.74283920787405
2024-09-29,14.207113712795332
2024-09-30,53.549890148228556
2024-10-01,54.64274504921281
2024-10-02,49.178470544291535
2024-10-03,43.71419603937025
2024-10-04,48.08561564330728
2024-10-05,8.74283920787405
2024-10-06,13.114258811811077
2024-10-07,53.549890148228556
2024-10-08,49.178470544291535
2024-10-09,46.99276074232302
2024-10-10,43.71419603937025
2024-10-11,37.157066633464716
2024-10-12,6.557129405905538
2024-10-13,8.74283920787405
2024-10-14,29.50708232657492
2024-10-15,48.08561564330728
2024-10-16,46.99276074232302
2024-10-17,44.80705094035451
2024-10-18,42.62134113838599
2024-10-19,7.649984306889794
2024-10-20,12.02140391082682
2024-10-21,50.27132544527579
2024-10-22,46.99276074232302
2024-10-23,48.08561564330728
2024-10-24,50.27132544527579
2024-10-25,48.08561564330728
2024-10-26,7.649984306889794
2024-10-27,13.114258811811077
2024-10-28,51.36418034626005
2024-10-29,44.80705094035451
2024-10-30,44.80705094035451
2024-10-31,39.34277643543323
2024-11-01,36.06421173248046
2024-11-02,7.649984306889794
2024-11-03,9.835694108858307
2024-11-04,44.80705094035451
2024-11-05,27.321372524606407
2024-11-06,33.878501930511945
2024-11-07,46.99276074232302
2024-11-08,45.899905841338764
2024-11-09,6.557129405905538
2024-11-10,8.74283920787405
2024-11-11,31.692792128543434
2024-11-12,48.08561564330728
2024-11-13,45.899905841338764
2024-11-14,45.899905841338764
2024-11-15,45.899905841338764
2024-11-16,6.557129405905538
2024-11-17,9.835694108858307
2024-11-18,46.99276074232302
2024-11-19,44.80705094035451
2024-11-20,41.52848623740174
2024-11-21,45.899905841338764
2024-11-22,39.34277643543323
2024-11-23,5.464274504921281
2024-11-24,6.557129405905538
2024-11-25,21.857098019685125
2024-11-26,18.578533316732358
2024-11-27,6.557129405905538
2024-11-28,3.278564702952769
2024-11-29,3.278564702952769
2024-11-30,4.371419603937025
2024-12-01,7.649984306889794
2024-12-02,36.06421173248046
2024-12-03,37.157066633464716
2024-12-04,37.157066633464716
2024-12-05,38.24992153444897
2024-12-06,41.52848623740174
2024-12-07,6.557129405905538
2024-12-08,9.835694108858307
2024-12-09,48.08561564330728
2024-12-10,45.899905841338764
2024-12-11,46.99276074232302
2024-12-12,49.178470544291535
2024-12-13,45.899905841338764
2024-12-14,8.74283920787405
2024-12-15,12.02140391082682
2024-12-16,53.549890148228556
2024-12-17,55.73559995019707
2024-12-18,60.1070195541341
2024-12-19,50.27132544527579
2024-12-20,27.321372524606407
2024-12-21,2.1857098019685126
2024-12-22,1.0928549009842563
2024-12-23,2.1857098019685126
2024-12-24,1.0928549009842563
2024-12-25,1.0928549009842563
2024-12-26,1.0928549009842563
2024-12-27,1.0928549009842563
2024-12-28,1.0928549009842563
2024-12-29,1.0928549009842563
2024-12-30,2.1857098019685126
2024-12-31,2.1857098019685126
2025-01-01,2.1857098019685126
2025-01-02,7.649984306889794
2025-01-03,8.74283920787405
2025-01-04,3.278564702952769
2025-01-05,4.371419603937025
2025-01-06,21.857098019685125
2025-01-07,31.692792128543434
2025-01-08,32.78564702952769
2025-01-09,33.878501930511945
2025-01-10,31.692792128543434
2025-01-11,5.464274504921281
2025-01-12,9.835694108858307
2025-01-13,42.62134113838599
2025-01-14,42.62134113838599
2025-01-15,43.71419603937025
2025-01-16,44.80705094035451
2025-01-17,41.52848623740174
2025-01-18,5.464274504921281
2025-01-19,5.464274504921281
2025-01-20,9.835694108858307
2025-01-21,34.9713568314962
2025-01-22,38.24992153444897
2025-01-23,46.99276074232302
2025-01-24,43.71419603937025
2025-01-25,5.464274504921281
2025-01-26,8.74283920787405
2025-01-27,48.08561564330728
2025-01-28,45.899905841338764
2025-01-29,40.43563133641749
2025-01-30,45.899905841338764
2025-01-31,41.52848623740174
2025-02-01,6.557129405905538
2025-02-02,9.835694108858307
2025-02-03,44.80705094035451
2025-02-04,43.71419603937025
2025-02-05,42.62134113838599
2025-02-06,39.34277643543323
2025-02-07,41.52848623740174
2025-02-08,5.464274504921281
2025-02-09,8.74283920787405
2025-02-10,39.34277643543323
2025-02-11,43.71419603937025
2025-02-12,43.71419603937025
2025-02-13,43.71419603937025
2025-02-14,31.692792128543434
2025-02-15,5.464274504921281
2025-02-16,5.464274504921281
2025-02-17,13.114258811811077
2025-02-18,39.34277643543323
2025-02-19,33.878501930511945
2025-02-20,33.878501930511945
2025-02-21,39.34277643543323
2025-02-22,5.464274504921281
2025-02-23,9.835694108858307
2025-02-24,46.99276074232302
2025-02-25,43.71419603937025
2025-02-26,42.62134113838599
2025-02-27,43.71419603937025
2025-02-28,44.80705094035451
2025-03-01,7.649984306889794
2025-03-02,10.928549009842563
2025-03-03,51.36418034626005
2025-03-04,49.178470544291535
2025-03-05,43.71419603937025
2025-03-06,44.80705094035451
2025-03-07,39.34277643543323
2025-03-08,7.649984306889794
2025-03-09,9.835694108858307
2025-03-10,43.71419603937025
2025-03-11,40.43563133641749
2025-03-12,41.52848623740174
2025-03-13,41.52848623740174
2025-03-14,36.06421173248046
2025-03-15,6.557129405905538
2025-03-16,9.835694108858307
2025-03-17,37.157066633464716
2025-03-18,37.157066633464716
2025-03-19,38.24992153444897
2025-03-20,39.34277643543323
2025-03-21,34.9713568314962
2025-03-22,6.557129405905538
2025-03-23,9.835694108858307
2025-03-24,40.43563133641749
2025-03-25,40.43563133641749
2025-03-26,42.62134113838599
2025-03-27,40.43563133641749
2025-03-28,41.52848623740174
2025-03-29,7.649984306889794
2025-03-30,9.835694108858307
2025-03-31,40.43563133641749
2025-04-01,48.08561564330728
2025-04-02,46.99276074232302
2025-04-03,48.08561564330728
2025-04-04,49.178470544291535
2025-04-05,8.74283920787405
2025-04-06,13.114258811811077
2025-04-07,60.1070195541341
2025-04-08,52.457035247244306
2025-04-09,53.549890148228556
2025-04-10,56.82845485118133
2025-04-11,55.73559995019707
2025-04-12,9.835694108858307
2025-04-13,13.114258811811077
2025-04-14,52.457035247244306
2025-04-15,52.132776027666225
2025-04-16,55.622362550860046
2025-04-17,52.132776027666225
2025-04-18,27.537967550183957
2025-04-19,11.561614470565711
2025-04-20,13.033194006916556
2025-04-21,64.61954258409065
2025-04-22,77.6527365910072
2025-04-23,88.6679236110808
2025-04-24,79.12431612735806
2025-04-25,73.61672261732126
2025-04-26,17.99436006646122
2025-04-27,22.576801490639294
2025-04-28,101.15469016750522
2025-04-29,100.2295380816465
2025-04-30,101.70111761799734
2025-05-01,99.13668318066225
2025-05-02,90.68593059792377
2025-05-03,28.084395000676086
2025-05-04,37.081575033906695
2025-05-05,109.22671811487712
2025-05-06,90.68593059792377
2025-05-07,87.19634407472995
2025-05-08,73.61672261732126
2025-05-09,52.132776027666225
2025-05-10,14.504773543267401
2025-05-11,20.012367053304192
2025-05-12,57.640369537703016
2025-05-13,48.09676205398028
2025-05-14,36.53514758341457
2025-05-15,33.30547509091381
2025-05-16,22.203650060609206
2025-05-17,3.7006083434348676
2025-05-18,3.7006083434348676
2025-05-19,12.952129202022036
2025-05-20,11.101825030304603
2025-05-21,11.101825030304603
2025-05-22,7.401216686869735
2025-05-23,5.5509125151523016
2025-05-24,1.8503041717174338
2025-05-25,0.0
2025-05-26,1.8503041717174338
2025-05-27,5.5509125151523016
2025-05-28,7.401216686869735
2025-05-29,3.7006083434348676
2025-05-30,3.7006083434348676
2025-05-31,1.8503041717174338
2025-06-01,1.8503041717174338
2025-06-02,3.7006083434348676
2025-06-03,3.7006083434348676
2025-06-04,3.7006083434348676
2025-06-05,3.7006083434348676
2025-06-06,1.8503041717174338
2025-06-07,1.8503041717174338
2025-06-08,1.8503041717174338
2025-06-09,3.7006083434348676
2025-06-10,1.8503041717174338
2025-06-11,1.8503041717174338
2025-06-12,1.8503041717174338
2025-06-13,1.8503041717174338
2025-06-14,1.8503041717174338
2025-06-15,1.8503041717174338
2025-06-16,1.8503041717174338
2025-06-17,1.8503041717174338
2025-06-18,1.8503041717174338
2025-06-19,1.8503041717174338
2025-06-20,1.8503041717174338
2025-06-21,1.8503041717174338
2025-06-22,1.8503041717174338
2025-06-23,1.8503041717174338
2025-06-24,3.7006083434348676
2025-06-25,1.8503041717174338
2025-06-26,1.8503041717174338
2025-06-27,1.8503041717174338
2025-06-28,1.8503041717174338
2025-06-29,1.8503041717174338
2025-06-30,3.7006083434348676
2025-07-01,7.401216686869735
2025-07-02,11.101825030304603
2025-07-03,7.401216686869735
2025-07-04,5.5509125151523016
2025-07-05,3.7006083434348676
2025-07-06,11.101825030304603
2025-07-07,185.03041717174338
2025-07-08,18.503041717174337
2025-07-09,7.401216686869735
2025-07-10,5.5509125151523016
2025-07-11,3.7006083434348676
2025-07-12,3.7006083434348676
2025-07-13,1.8503041717174338
2025-07-14,3.7006083434348676
2025-07-15,5.5509125151523016
2025-07-16,1.8503041717174338
2025-07-17,1.8503041717174338
2025-07-18,1.8503041717174338
2025-07-19,1.8503041717174338
2025-07-20,1.8503041717174338
2025-07-21,1.8503041717174338
2025-07-22,1.8503041717174338
2025-07-23,1.8503041717174338
2025-07-24,1.8503041717174338
2025-07-25,1.8503041717174338
2025-07-26,1.8503041717174338
2025-07-27,0.0
2025-07-28,1.8503041717174338
2025-07-29,1.8503041717174338
2025-07-30,1.8503041717174338
2025-07-31,1.8503041717174338
2025-08-01,3.7006083434348676
2025-08-02,1.8503041717174338
2025-08-03,1.8503041717174338
2025-08-04,7.401216686869735
2025-08-05,7.401216686869735
2025-08-06,11.101825030304603
2025-08-07,12.952129202022036
2025-08-08,12.952129202022036
2025-08-09,1.8503041717174338
2025-08-10,1.8503041717174338
2025-08-11,16.652737545456905
2025-08-12,25.90425840404407
2025-08-13,31.455170919196373
2025-08-14,38.85638760606611
2025-08-15,37.006083434348675
2025-08-16,5.5509125151523016
2025-08-17,7.401216686869735
2025-08-18,48.10790846465328
2025-08-19,49.95821263637071
2025-08-20,51.80851680808814
2025-08-21,55.509125151523016
2025-08-22,51.80851680808814
2025-08-23,7.401216686869735
2025-08-24,9.251520858587169
2025-08-25,64.76064601011018
2025-08-26,72.16186269697992
2025-08-27,66.61095018182762
2025-08-28,66.61095018182762
2025-08-29,57.35942932324045
2025-08-30,5.5509125151523016
2025-08-31,7.401216686869735
2025-09-01,12.952129202022036
2025-09-02,66.61095018182762
2025-09-03,77.71277521213221
2025-09-04,74.01216686869735
2025-09-05,72.16186269697992
2025-09-06,9.251520858587169
2025-09-07,14.80243337373947
2025-09-08,75.86247104041479
2025-09-09,64.76064601011018
2025-09-10,64.76064601011018
2025-09-11,66.61095018182762
2025-09-12,64.76064601011018
2025-09-13,9.251520858587169
2025-09-14,14.80243337373947
2025-09-15,68.46125435354504
2025-09-16,68.46125435354504
2025-09-17,66.61095018182762
2025-09-18,62.910341838392746
2025-09-19,61.06003766667531
2025-09-20,9.251520858587169
2025-09-21,12.952129202022036
2025-09-22,57.35942932324045
2025-09-23,49.95821263637071
2025-09-24,55.509125151523016
2025-09-25,59.20973349495788
2025-09-26,55.509125151523016
2025-09-27,9.251520858587169
2025-09-28,14.80243337373947
2025-09-29,61.06003766667531
2025-09-30,62.910341838392746
2025-10-01,57.35942932324045
2025-10-02,48.10790846465328
2025-10-03,53.65882097980558
2025-10-04,9.251520858587169
2025-10-05,14.80243337373947
2025-10-06,59.20973349495788
2025-10-07,57.35942932324045
2025-10-08,53.65882097980558
2025-10-09,51.80851680808814
2025-10-10,38.85638760606611
2025-10-11,5.5509125151523016
2025-10-12,7.401216686869735
2025-10-13,31.455170919196373
2025-10-14,49.95821263637071
2025-10-15,48.10790846465328
2025-10-16,49.95821263637071
2025-10-17,44.40730012121841
2025-10-18,7.401216686869735
2025-10-19,11.101825030304603
2025-10-20,49.95821263637071
2025-10-21,53.65882097980558
2025-10-22,49.95821263637071
2025-10-23,55.509125151523016
2025-10-24,51.80851680808814
2025-10-25,7.401216686869735
2025-10-26,12.952129202022036
2025-10-27,53.65882097980558
2025-10-28,51.80851680808814
2025-10-29,48.10790846465328
2025-10-30,49.95821263637071
2025-10-31,51.80851680808814
2025-11-01,7.401216686869735
2025-11-02,9.251520858587169
2025-11-03,44.40730012121841
2025-11-04,44.40730012121841
2025-11-05,49.95821263637071
2025-11-06,53.65882097980558
2025-11-07,51.80851680808814
2025-11-08,7.401216686869735
2025-11-09,9.251520858587169
2025-11-10,42.55699594950098
2025-11-11,31.455170919196373
2025-11-12,48.10790846465328
2025-11-13,49.95821263637071
2025-11-14,48.10790846465328
2025-11-15,5.5509125151523016
2025-11-16,9.251520858587169
2025-11-17,44.40730012121841
2025-11-18,44.40730012121841
2025-11-19,44.40730012121841
2025-11-20,46.257604292935845
2025-11-21,40.70669177778354
2025-11-22,5.5509125151523016
2025-11-23,5.5509125151523016
2025-11-24,20.35334588889177
2025-11-25,18.503041717174337
2025-11-26,5.5509125151523016
2025-11-27,1.8503041717174338
2025-11-28,1.8503041717174338
2025-11-29,3.7006083434348676
2025-11-30,7.401216686869735
2025-12-01,35.15577926263124
2025-12-02,35.15577926263124
2025-12-03,38.85638760606611
2025-12-04,40.70669177778354
2025-12-05,38.85638760606611
2025-12-06,7.401216686869735
2025-12-07,9.251520858587169
2025-12-08,44.40730012121841
2025-12-09,46.257604292935845
2025-12-10,46.257604292935845
2025-12-11,48.04410487252509
2025-12-12,48.55453360955059
2025-12-13,7.784038239638859
2025-12-14,12.601209445317005
2025-12-15,52.44655272937002
2025-12-16,55.82814311216395
2025-12-17,54.39256228927974
2025-12-18,50.5005431694603
2025-12-19,29.60486674747894
2025-12-20,3.8920191198194294
2025-12-21,3.381590382793931
2025-12-22,7.27360950261336
2025-12-23,5.327599942703646
2025-12-24,1.4355808228842157
2025-12-25,0.510428737025499
2025-12-26,1.4355808228842157
2025-12-27,1.4355808228842157
2025-12-28,1.4355808228842157
2025-12-29,1.9460095599097147
2025-12-30,1.9460095599097147
2025-12-31,1.4355808228842157
2026-01-01,1.4355808228842157
2026-01-02,2.4564382969352136
2026-01-03,3.381590382793931
2026-01-04,3.8920191198194294
2026-01-05,18.439238125046153
2026-01-06,28.679714661620224
2026-01-07,32.061305044414155
2026-01-08,32.061305044414155
2026-01-09,32.061305044414155
2026-01-10,6.1251448443059875
2026-01-11,8.166859792407983
2026-01-12,41.855156436090915
2026-01-13,38.79258401393792
2026-01-14,38.79258401393792
2026-01-15,40.83429896203992
2026-01-16,38.79258401393792
2026-01-17,6.1251448443059875
2026-01-18,6.1251448443059875
2026-01-19,10.20857474050998
2026-01-20,39.81344148798892
2026-01-21,45.9385863322949
2026-01-22,43.89687138419291
2026-01-23,40.83429896203992
2026-01-24,5.10428737025499
2026-01-25,7.146002318356985
2026-01-26,25.52143685127495
2026-01-27,36.75086906583593
2026-01-28,36.75086906583593
2026-01-29,40.83429896203992
2026-01-30,39.81344148798892
2026-01-31,6.1251448443059875
2026-02-01,8.166859792407983
2026-02-02,38.79258401393792
2026-02-03,40.83429896203992
2026-02-04,39.81344148798892
2026-02-05,42.876013910141914
2026-02-06,39.81344148798892
2026-02-07,6.1251448443059875
2026-02-08,8.166859792407983
2026-02-09,37.77172653988692
2026-02-10,42.876013910141914
2026-02-11,43.89687138419291
2026-02-12,40.83429896203992
2026-02-13,30.625724221529936
2026-02-14,5.10428737025499
2026-02-15,4.083429896203992
2026-02-16,12.250289688611975
2026-02-17,27.563151799376943
2026-02-18,34.70915411773393
2026-02-19,35.73001159178493
2026-02-20,34.70915411773393
2026-02-21,6.1251448443059875
2026-02-22,8.166859792407983
2026-02-23,37.77172653988692
2026-02-24,40.83429896203992
2026-02-25,41.855156436090915
2026-02-26,38.79258401393792
2026-02-27,39.81344148798892
2026-02-28,6.1251448443059875
2026-03-01,9.187717266458982
2026-03-02,44.917728858243905
2026-03-03,39.81344148798892
2026-03-04,42.876013910141914
2026-03-05,46.9594438063459
2026-03-06,42.876013910141914
2026-03-07,8.166859792407983
2026-03-08,10.20857474050998
2026-03-09,42.876013910141914
2026-03-10,40.83429896203992
2026-03-11,42.876013910141914
2026-03-12,41.855156436090915
2026-03-13,36.75086906583593
2026-03-14,7.146002318356985
2026-03-15,9.187717266458982
2026-03-16,29.60486674747894
2026-03-17,31.646581695580934
2026-03-18,31.646581695580934
2026-03-19,30.625724221529936
2026-03-20,24.50057937722395
2026-03-21,6.1251448443059875
2026-03-22,9.187717266458982
2026-03-23,38.79258401393792
2026-03-24,42.876013910141914
2026-03-25,42.876013910141914
2026-03-26,44.917728858243905
2026-03-27,41.855156436090915
2026-03-28,8.166859792407983
2026-03-29,10.20857474050998
2026-03-30,41.855156436090915
2026-03-31,38.79258401393792
2026-04-01,36.75086906583593
2026-04-02,35.73001159178493
2026-04-03,16.333719584815967
2026-04-04,6.1251448443059875
2026-04-05,8.166859792407983
2026-04-06,33.68829664368293
2026-04-07,38.79258401393792
2026-04-08,42.876013910141914
2026-04-09,41.855156436090915
2026-04-10,40.83429896203992
2026-04-11,9.187717266458982
2026-04-12,14.29200463671397
2026-04-13,61.25144844305987
2026-04-14,58.18887602090688
2026-04-15,57.16801854685588
2026-04-16,63.29316339116187
2026-04-17,60.23059096900888
2026-04-18,13.271147162662974
2026-04-19,15.312862110764968
2026-04-20,72.48088065762086
2026-04-21,78.60602550192684
2026-04-22,71.46002318356986
2026-04-23,75.54345307977384
2026-04-24,66.35573581331487
2026-04-25,17.354577058866965
2026-04-26,21.438006955070957
2026-04-27,90.85631519053881
2026-04-28,90.85631519053881
2026-04-29,90.85631519053881
2026-04-30,96.9814600348448
2026-05-01,82.68945539813083
2026-05-02,27.563151799376943
2026-05-03,36.75086906583593
2026-05-04,102.0857474050998
2026-05-05,86.77288529433483
2026-05-06,73.50173813167186
2026-05-07,67.37659328736586
2026-05-08,49.0011587544479
2026-05-09,12.250289688611975
2026-05-10,18.375434532917964
2026-05-11,55.126303598753886
2026-05-12,45.9385863322949
2026-05-13,29.60486674747894
2026-05-14,24.50057937722395
2026-05-15,16.333719584815967
2026-05-16,3.0625724221529937
2026-05-17,4.083429896203992
2026-05-18,11.229432214560976
2026-05-19,10.20857474050998
2026-05-20,9.187717266458982
2026-05-21,9.187717266458982
2026-05-22,6.1251448443059875
2026-05-23,1.020857474050998
2026-05-24,2.041714948101996
2026-05-25,2.041714948101996
2026-05-26,5.10428737025499
2026-05-27,5.10428737025499
2026-05-28,4.083429896203992
2026-05-29,4.083429896203992
2026-05-30,2.041714948101996
2026-05-31,2.041714948101996
