Time,adam_sandler
2024-09-23,18.257478698563222
2024-09-24,17.527179550620694
2024-09-25,16.066581254735638
2024-09-26,13.87568381090805
2024-09-27,13.14538466296552
2024-09-28,16.796880402678166
2024-09-29,16.066581254735638
2024-09-30,16.796880402678166
2024-10-01,15.336282106793107
2024-10-02,14.605982958850579
2024-10-03,14.605982958850579
2024-10-04,12.41508551502299
2024-10-05,14.605982958850579
2024-10-06,17.527179550620694
2024-10-07,15.336282106793107
2024-10-08,13.14538466296552
2024-10-09,13.14538466296552
2024-10-10,12.41508551502299
2024-10-11,12.41508551502299
2024-10-12,16.066581254735638
2024-10-13,18.257478698563222
2024-10-14,14.605982958850579
2024-10-15,14.605982958850579
2024-10-16,14.605982958850579
2024-10-17,13.14538466296552
2024-10-18,14.605982958850579
2024-10-19,16.796880402678166
2024-10-20,17.527179550620694
2024-10-21,16.796880402678166
2024-10-22,15.336282106793107
2024-10-23,15.336282106793107
2024-10-24,15.336282106793107
2024-10-25,13.87568381090805
2024-10-26,17.527179550620694
2024-10-27,17.527179550620694
2024-10-28,16.066581254735638
2024-10-29,16.796880402678166
2024-10-30,16.796880402678166
2024-10-31,18.98777784650575
2024-11-01,14.605982958850579
2024-11-02,16.066581254735638
2024-11-03,19.718076994448282
2024-11-04,12.41508551502299
2024-11-05,12.41508551502299
2024-11-06,18.98777784650575
2024-11-07,17.527179550620694
2024-11-08,16.796880402678166
2024-11-09,18.257478698563222
2024-11-10,20.44837614239081
2024-11-11,15.336282106793107
2024-11-12,12.41508551502299
2024-11-13,11.684786367080463
2024-11-14,10.954487219137935
2024-11-15,11.684786367080463
2024-11-16,13.14538466296552
2024-11-17,14.605982958850579
2024-11-18,11.684786367080463
2024-11-19,10.954487219137935
2024-11-20,12.41508551502299
2024-11-21,11.684786367080463
2024-11-22,13.14538466296552
2024-11-23,13.14538466296552
2024-11-24,13.87568381090805
2024-11-25,13.14538466296552
2024-11-26,12.41508551502299
2024-11-27,13.87568381090805
2024-11-28,26.29076932593104
2024-11-29,16.066581254735638
2024-11-30,12.41508551502299
2024-12-01,12.41508551502299
2024-12-02,9.493888923252875
2024-12-03,9.493888923252875
2024-12-04,8.763589775310347
2024-12-05,9.493888923252875
2024-12-06,9.493888923252875
2024-12-07,11.684786367080463
2024-12-08,14.605982958850579
2024-12-09,10.224188071195405
2024-12-10,9.493888923252875
2024-12-11,11.684786367080463
2024-12-12,10.224188071195405
2024-12-13,10.224188071195405
2024-12-14,11.684786367080463
2024-12-15,15.336282106793107
2024-12-16,12.41508551502299
2024-12-17,10.954487219137935
2024-12-18,10.224188071195405
2024-12-19,12.41508551502299
2024-12-20,10.224188071195405
2024-12-21,10.954487219137935
2024-12-22,14.605982958850579
2024-12-23,11.684786367080463
2024-12-24,16.796880402678166
2024-12-25,23.369572734160926
2024-12-26,19.718076994448282
2024-12-27,18.257478698563222
2024-12-28,16.066581254735638
2024-12-29,15.336282106793107
2024-12-30,15.336282106793107
2024-12-31,14.605982958850579
2025-01-01,13.87568381090805
2025-01-02,10.224188071195405
2025-01-03,10.224188071195405
2025-01-04,13.87568381090805
2025-01-05,17.527179550620694
2025-01-06,16.796880402678166
2025-01-07,15.336282106793107
2025-01-08,13.87568381090805
2025-01-09,16.066581254735638
2025-01-10,15.336282106793107
2025-01-11,16.066581254735638
2025-01-12,18.98777784650575
2025-01-13,13.87568381090805
2025-01-14,13.87568381090805
2025-01-15,12.41508551502299
2025-01-16,12.41508551502299
2025-01-17,12.41508551502299
2025-01-18,14.605982958850579
2025-01-19,15.336282106793107
2025-01-20,13.87568381090805
2025-01-21,12.41508551502299
2025-01-22,10.954487219137935
2025-01-23,10.224188071195405
2025-01-24,10.954487219137935
2025-01-25,13.87568381090805
2025-01-26,19.718076994448282
2025-01-27,11.684786367080463
2025-01-28,11.684786367080463
2025-01-29,16.796880402678166
2025-01-30,13.87568381090805
2025-01-31,12.41508551502299
2025-02-01,13.14538466296552
2025-02-02,15.336282106793107
2025-02-03,10.954487219137935
2025-02-04,10.224188071195405
2025-02-05,10.954487219137935
2025-02-06,13.14538466296552
2025-02-07,20.44837614239081
2025-02-08,22.639273586218398
2025-02-09,21.90897443827587
2025-02-10,14.605982958850579
2025-02-11,13.14538466296552
2025-02-12,13.14538466296552
2025-02-13,18.257478698563222
2025-02-14,16.066581254735638
2025-02-15,21.90897443827587
2025-02-16,23.369572734160926
2025-02-17,46.00884632037932
2025-02-18,24.83017103004598
2025-02-19,19.718076994448282
2025-02-20,16.066581254735638
2025-02-21,13.87568381090805
2025-02-22,16.796880402678166
2025-02-23,18.98777784650575
2025-02-24,11.684786367080463
2025-02-25,10.954487219137935
2025-02-26,8.763589775310347
2025-02-27,9.493888923252875
2025-02-28,10.224188071195405
2025-03-01,13.87568381090805
2025-03-02,14.605982958850579
2025-03-03,73.02991479425289
2025-03-04,46.00884632037932
2025-03-05,24.099871882103454
2025-03-06,18.257478698563222
2025-03-07,16.066581254735638
2025-03-08,18.98777784650575
2025-03-09,24.099871882103454
2025-03-10,15.336282106793107
2025-03-11,13.14538466296552
2025-03-12,12.41508551502299
2025-03-13,12.41508551502299
2025-03-14,11.684786367080463
2025-03-15,13.87568381090805
2025-03-16,17.527179550620694
2025-03-17,13.87568381090805
2025-03-18,16.796880402678166
2025-03-19,15.336282106793107
2025-03-20,13.14538466296552
2025-03-21,11.684786367080463
2025-03-22,14.605982958850579
2025-03-23,18.257478698563222
2025-03-24,10.954487219137935
2025-03-25,9.493888923252875
2025-03-26,10.224188071195405
2025-03-27,10.224188071195405
2025-03-28,10.224188071195405
2025-03-29,13.87568381090805
2025-03-30,14.605982958850579
2025-03-31,12.41508551502299
2025-04-01,10.954487219137935
2025-04-02,8.763589775310347
2025-04-03,9.493888923252875
2025-04-04,10.224188071195405
2025-04-05,13.87568381090805
2025-04-06,17.527179550620694
2025-04-07,13.87568381090805
2025-04-08,11.684786367080463
2025-04-09,11.684786367080463
2025-04-10,12.41508551502299
2025-04-11,10.224188071195405
2025-04-12,16.796880402678166
2025-04-13,16.796880402678166
2025-04-14,11.684786367080463
2025-04-15,11.246606878314946
2025-04-16,11.611756452286212
2025-04-17,11.246606878314946
2025-04-18,11.976906026257474
2025-04-19,12.34205560022874
2025-04-20,17.235059891443683
2025-04-21,11.611756452286212
2025-04-22,9.712978667635635
2025-04-23,9.34782909366437
2025-04-24,9.34782909366437
2025-04-25,9.712978667635635
2025-04-26,14.605982958850579
2025-04-27,17.965359039386215
2025-04-28,12.34205560022874
2025-04-29,11.246606878314946
2025-04-30,9.34782909366437
2025-05-01,9.34782909366437
2025-05-02,11.246606878314946
2025-05-03,14.240833384879314
2025-05-04,15.336282106793107
2025-05-05,11.976906026257474
2025-05-06,9.712978667635635
2025-05-07,11.611756452286212
2025-05-08,9.34782909366437
2025-05-09,9.34782909366437
2025-05-10,12.34205560022874
2025-05-11,15.336282106793107
2025-05-12,11.611756452286212
2025-05-13,9.712978667635635
2025-05-14,9.34782909366437
2025-05-15,12.269025685434487
2025-05-16,12.269025685434487
2025-05-17,15.336282106793108
2025-05-18,15.336282106793108
2025-05-19,12.269025685434487
2025-05-20,12.269025685434487
2025-05-21,12.269025685434487
2025-05-22,12.269025685434487
2025-05-23,12.269025685434487
2025-05-24,12.269025685434487
2025-05-25,12.269025685434487
2025-05-26,15.336282106793108
2025-05-27,12.269025685434487
2025-05-28,9.201769264075866
2025-05-29,9.201769264075866
2025-05-30,12.269025685434487
2025-05-31,15.336282106793108
2025-06-01,21.470794949510353
2025-06-02,15.336282106793108
2025-06-03,12.269025685434487
2025-06-04,12.269025685434487
2025-06-05,12.269025685434487
2025-06-06,12.269025685434487
2025-06-07,18.40353852815173
2025-06-08,18.40353852815173
2025-06-09,12.269025685434487
2025-06-10,12.269025685434487
2025-06-11,12.269025685434487
2025-06-12,12.269025685434487
2025-06-13,12.269025685434487
2025-06-14,15.336282106793108
2025-06-15,18.40353852815173
2025-06-16,12.269025685434487
2025-06-17,12.269025685434487
2025-06-18,12.269025685434487
2025-06-19,9.201769264075866
2025-06-20,9.201769264075866
2025-06-21,12.269025685434487
2025-06-22,15.336282106793108
2025-06-23,9.201769264075866
2025-06-24,12.269025685434487
2025-06-25,12.269025685434487
2025-06-26,33.73982063494484
2025-06-27,30.672564213586217
2025-06-28,27.605307792227595
2025-06-29,21.470794949510353
2025-06-30,15.336282106793108
2025-07-01,15.336282106793108
2025-07-02,15.336282106793108
2025-07-03,18.40353852815173
2025-07-04,21.470794949510353
2025-07-05,18.40353852815173
2025-07-06,24.538051370868974
2025-07-07,18.40353852815173
2025-07-08,15.336282106793108
2025-07-09,15.336282106793108
2025-07-10,15.336282106793108
2025-07-11,15.336282106793108
2025-07-12,21.470794949510353
2025-07-13,21.470794949510353
2025-07-14,15.336282106793108
2025-07-15,18.40353852815173
2025-07-16,15.336282106793108
2025-07-17,18.40353852815173
2025-07-18,18.40353852815173
2025-07-19,24.538051370868974
2025-07-20,27.605307792227595
2025-07-21,24.538051370868974
2025-07-22,30.672564213586217
2025-07-23,30.672564213586217
2025-07-24,27.605307792227595
2025-07-25,113.488487590269
2025-07-26,306.7256421358622
2025-07-27,297.5238728717863
2025-07-28,184.0353852815173
2025-07-29,122.69025685434487
2025-07-30,95.08494906211727
2025-07-31,85.88317979804141
2025-08-01,73.61415411260693
2025-08-02,82.81592337668279
2025-08-03,82.81592337668279
2025-08-04,52.14335916309657
2025-08-05,46.00884632037933
2025-08-06,39.874333477662084
2025-08-07,36.80707705630346
2025-08-08,33.73982063494484
2025-08-09,42.941589899020705
2025-08-10,46.00884632037933
2025-08-11,30.672564213586217
2025-08-12,24.538051370868974
2025-08-13,21.470794949510353
2025-08-14,21.470794949510353
2025-08-15,24.538051370868974
2025-08-16,30.672564213586217
2025-08-17,30.672564213586217
2025-08-18,21.470794949510353
2025-08-19,18.40353852815173
2025-08-20,18.40353852815173
2025-08-21,18.40353852815173
2025-08-22,18.40353852815173
2025-08-23,21.470794949510353
2025-08-24,27.605307792227595
2025-08-25,18.40353852815173
2025-08-26,18.40353852815173
2025-08-27,15.336282106793108
2025-08-28,15.336282106793108
2025-08-29,15.336282106793108
2025-08-30,18.40353852815173
2025-08-31,24.538051370868974
2025-09-01,24.538051370868974
2025-09-02,18.40353852815173
2025-09-03,15.336282106793108
2025-09-04,15.336282106793108
2025-09-05,15.336282106793108
2025-09-06,21.470794949510353
2025-09-07,24.538051370868974
2025-09-08,21.470794949510353
2025-09-09,24.538051370868974
2025-09-10,21.470794949510353
2025-09-11,21.470794949510353
2025-09-12,18.40353852815173
2025-09-13,21.470794949510353
2025-09-14,21.470794949510353
2025-09-15,21.470794949510353
2025-09-16,24.538051370868974
2025-09-17,21.470794949510353
2025-09-18,18.40353852815173
2025-09-19,21.470794949510353
2025-09-20,24.538051370868974
2025-09-21,27.605307792227595
2025-09-22,24.538051370868974
2025-09-23,21.470794949510353
2025-09-24,18.40353852815173
2025-09-25,18.40353852815173
2025-09-26,18.40353852815173
2025-09-27,18.40353852815173
2025-09-28,21.470794949510353
2025-09-29,21.470794949510353
2025-09-30,21.470794949510353
2025-10-01,18.40353852815173
2025-10-02,18.40353852815173
2025-10-03,15.336282106793108
2025-10-04,21.470794949510353
2025-10-05,21.470794949510353
2025-10-06,21.470794949510353
2025-10-07,18.40353852815173
2025-10-08,18.40353852815173
2025-10-09,15.336282106793108
2025-10-10,15.336282106793108
2025-10-11,18.40353852815173
2025-10-12,18.40353852815173
2025-10-13,18.40353852815173
2025-10-14,18.40353852815173
2025-10-15,21.470794949510353
2025-10-16,24.538051370868974
2025-10-17,24.538051370868974
2025-10-18,24.538051370868974
2025-10-19,21.470794949510353
2025-10-20,21.470794949510353
2025-10-21,24.538051370868974
2025-10-22,21.470794949510353
2025-10-23,18.40353852815173
2025-10-24,18.40353852815173
2025-10-25,21.470794949510353
2025-10-26,21.470794949510353
2025-10-27,21.470794949510353
2025-10-28,18.40353852815173
2025-10-29,18.40353852815173
2025-10-30,18.40353852815173
2025-10-31,21.470794949510353
2025-11-01,18.40353852815173
2025-11-02,18.40353852815173
2025-11-03,12.269025685434487
2025-11-04,9.201769264075866
2025-11-05,9.201769264075866
2025-11-06,12.269025685434487
2025-11-07,12.269025685434487
2025-11-08,15.336282106793108
2025-11-09,15.336282106793108
2025-11-10,12.269025685434487
2025-11-11,12.269025685434487
2025-11-12,12.269025685434487
2025-11-13,12.269025685434487
2025-11-14,12.269025685434487
2025-11-15,15.336282106793108
2025-11-16,15.336282106793108
2025-11-17,12.269025685434487
2025-11-18,9.201769264075866
2025-11-19,12.269025685434487
2025-11-20,15.336282106793108
2025-11-21,12.269025685434487
2025-11-22,12.269025685434487
2025-11-23,12.269025685434487
2025-11-24,9.201769264075866
2025-11-25,9.201769264075866
2025-11-26,12.269025685434487
2025-11-27,21.470794949510353
2025-11-28,15.336282106793108
2025-11-29,15.336282106793108
2025-11-30,12.269025685434487
2025-12-01,12.269025685434487
2025-12-02,12.269025685434487
2025-12-03,15.336282106793108
2025-12-04,15.336282106793108
2025-12-05,15.336282106793108
2025-12-06,24.538051370868974
2025-12-07,24.538051370868974
2025-12-08,18.40353852815173
2025-12-09,15.336282106793108
2025-12-10,15.336282106793108
2025-12-11,15.11719236241035
2025-12-12,15.11719236241035
2025-12-13,16.212641084324144
2025-12-14,21.90897443827587
2025-12-15,15.11719236241035
2025-12-16,13.145384662965522
2025-12-17,13.145384662965522
2025-12-18,12.926294918582762
2025-12-19,15.336282106793108
2025-12-20,15.774461595558627
2025-12-21,17.965359039386215
2025-12-22,12.926294918582762
2025-12-23,15.555371851175867
2025-12-24,17.965359039386215
2025-12-25,21.032615460744836
2025-12-26,16.212641084324144
2025-12-27,17.965359039386215
2025-12-28,18.18444878376897
2025-12-29,15.11719236241035
2025-12-30,15.336282106793108
2025-12-31,15.336282106793108
2026-01-01,16.212641084324144
2026-01-02,15.993551339941384
2026-01-03,17.965359039386215
2026-01-04,19.060807761300005
2026-01-05,14.89810261802759
2026-01-06,15.11719236241035
2026-01-07,12.926294918582762
2026-01-08,13.145384662965522
2026-01-09,15.11719236241035
2026-01-10,17.089000061855177
2026-01-11,18.40353852815173
2026-01-12,18.40353852815173
2026-01-13,14.459923129262073
2026-01-14,12.707205174200004
2026-01-15,12.269025685434487
2026-01-16,12.269025685434487
2026-01-17,15.774461595558625
2026-01-18,16.212641084324144
2026-01-19,13.14538466296552
2026-01-20,10.954487219137935
2026-01-21,10.954487219137935
2026-01-22,11.830846196668968
2026-01-23,10.954487219137935
2026-01-24,15.774461595558625
2026-01-25,18.84171801691725
2026-01-26,14.459923129262073
2026-01-27,12.707205174200004
2026-01-28,12.269025685434487
2026-01-29,10.954487219137935
2026-01-30,15.336282106793108
2026-01-31,24.538051370868974
2026-02-01,33.73982063494484
2026-02-02,22.785333415806903
2026-02-03,20.1562564832138
2026-02-04,18.40353852815173
2026-02-05,17.527179550620694
2026-02-06,17.527179550620694
2026-02-07,20.594435971979316
2026-02-08,21.032615460744836
2026-02-09,43.81794887655174
2026-02-10,16.65082057308966
2026-02-11,14.459923129262073
2026-02-12,14.021743640496556
2026-02-13,14.021743640496556
2026-02-14,17.96535903938621
2026-02-15,21.032615460744836
2026-02-16,17.96535903938621
2026-02-17,14.459923129262073
2026-02-18,14.021743640496556
2026-02-19,11.830846196668968
2026-02-20,13.58356415173104
2026-02-21,16.65082057308966
2026-02-22,19.279897505682765
2026-02-23,14.021743640496556
2026-02-24,12.707205174200004
2026-02-25,12.707205174200004
2026-02-26,18.40353852815173
2026-02-27,14.021743640496556
2026-02-28,14.898102618027592
2026-03-01,15.336282106793108
2026-03-02,11.830846196668968
2026-03-03,10.0781282416069
2026-03-04,10.516307730372418
2026-03-05,10.516307730372418
2026-03-06,10.516307730372418
2026-03-07,14.021743640496556
2026-03-08,13.58356415173104
2026-03-09,10.954487219137935
2026-03-10,10.954487219137935
2026-03-11,10.516307730372418
2026-03-12,15.774461595558625
2026-03-13,11.392666707903452
2026-03-14,14.459923129262073
2026-03-15,15.774461595558625
2026-03-16,10.954487219137935
2026-03-17,10.516307730372418
2026-03-18,10.954487219137935
2026-03-19,10.954487219137935
2026-03-20,11.392666707903452
2026-03-21,12.707205174200004
2026-03-22,14.459923129262073
2026-03-23,12.269025685434487
2026-03-24,10.516307730372418
2026-03-25,10.516307730372418
2026-03-26,10.0781282416069
2026-03-27,10.516307730372418
2026-03-28,12.707205174200004
2026-03-29,15.774461595558625
2026-03-30,10.516307730372418
2026-03-31,10.0781282416069
2026-04-01,9.639948752841383
2026-04-02,9.639948752841383
2026-04-03,10.954487219137935
2026-04-04,11.392666707903452
2026-04-05,14.021743640496556
2026-04-06,10.516307730372418
2026-04-07,9.201769264075866
2026-04-08,9.201769264075866
2026-04-09,9.639948752841383
2026-04-10,10.516307730372418
2026-04-11,12.707205174200004
2026-04-12,15.774461595558625
2026-04-13,10.516307730372418
2026-04-14,11.392666707903452
2026-04-15,11.830846196668968
2026-04-16,11.830846196668968
2026-04-17,14.021743640496556
2026-04-18,22.347153927041386
2026-04-19,26.29076932593104
2026-04-20,16.65082057308966
2026-04-21,16.212641084324144
2026-04-22,15.336282106793108
2026-04-23,13.58356415173104
2026-04-24,12.707205174200004
2026-04-25,16.212641084324144
2026-04-26,18.84171801691725
2026-04-27,14.459923129262073
2026-04-28,12.707205174200004
2026-04-29,11.830846196668968
2026-04-30,10.954487219137935
2026-05-01,11.392666707903452
2026-05-02,14.459923129262073
2026-05-03,16.65082057308966
2026-05-04,12.707205174200004
2026-05-05,10.0781282416069
2026-05-06,10.0781282416069
2026-05-07,10.516307730372418
2026-05-08,10.516307730372418
2026-05-09,15.774461595558625
2026-05-10,15.774461595558625
2026-05-11,12.707205174200004
2026-05-12,10.516307730372418
2026-05-13,10.0781282416069
2026-05-14,12.269025685434487
2026-05-15,10.954487219137935
2026-05-16,11.830846196668968
2026-05-17,14.459923129262073
2026-05-18,10.516307730372418
2026-05-19,10.516307730372418
2026-05-20,11.392666707903452
2026-05-21,10.954487219137935
2026-05-22,11.392666707903452
2026-05-23,12.269025685434487
2026-05-24,14.459923129262073
2026-05-25,12.269025685434487
2026-05-26,10.516307730372418
2026-05-27,10.0781282416069
2026-05-28,11.392666707903452
2026-05-29,10.954487219137935
2026-05-30,12.269025685434487
2026-05-31,14.459923129262073
