Time,google_maps
2024-09-23,59.84694108590318
2024-09-24,63.51103951973399
2024-09-25,64.73240566434426
2024-09-26,64.73240566434426
2024-09-27,58.62557494129291
2024-09-28,40.30508277213888
2024-09-29,36.64098433830807
2024-09-30,62.28967337512372
2024-10-01,59.84694108590318
2024-10-02,61.068307230513454
2024-10-03,63.51103951973399
2024-10-04,61.068307230513454
2024-10-05,39.08371662752861
2024-10-06,35.4196181936978
2024-10-07,64.73240566434426
2024-10-08,67.1751379535648
2024-10-09,68.39650409817507
2024-10-10,62.28967337512372
2024-10-11,57.404208796682646
2024-10-12,37.86235048291834
2024-10-13,36.64098433830807
2024-10-14,54.96147650746211
2024-10-15,58.62557494129291
2024-10-16,59.84694108590318
2024-10-17,58.62557494129291
2024-10-18,56.182842652072374
2024-10-19,39.08371662752861
2024-10-20,34.198252049087536
2024-10-21,61.068307230513454
2024-10-22,59.84694108590318
2024-10-23,61.068307230513454
2024-10-24,59.84694108590318
2024-10-25,58.62557494129291
2024-10-26,35.4196181936978
2024-10-27,32.976885904477264
2024-10-28,57.404208796682646
2024-10-29,59.84694108590318
2024-10-30,61.068307230513454
2024-10-31,57.404208796682646
2024-11-01,56.182842652072374
2024-11-02,35.4196181936978
2024-11-03,34.198252049087536
2024-11-04,56.182842652072374
2024-11-05,50.07601192902103
2024-11-06,40.30508277213888
2024-11-07,52.51874421824157
2024-11-08,54.96147650746211
2024-11-09,34.198252049087536
2024-11-10,31.755519759866996
2024-11-11,52.51874421824157
2024-11-12,57.404208796682646
2024-11-13,58.62557494129291
2024-11-14,58.62557494129291
2024-11-15,54.96147650746211
2024-11-16,31.755519759866996
2024-11-17,31.755519759866996
2024-11-18,56.182842652072374
2024-11-19,56.182842652072374
2024-11-20,57.404208796682646
2024-11-21,56.182842652072374
2024-11-22,52.51874421824157
2024-11-23,32.976885904477264
2024-11-24,30.534153615256727
2024-11-25,51.2973780736313
2024-11-26,51.2973780736313
2024-11-27,47.63327963980049
2024-11-28,26.87005518142592
2024-11-29,34.198252049087536
2024-11-30,29.312787470646455
2024-12-01,31.755519759866996
2024-12-02,54.96147650746211
2024-12-03,54.96147650746211
2024-12-04,56.182842652072374
2024-12-05,58.62557494129291
2024-12-06,56.182842652072374
2024-12-07,35.4196181936978
2024-12-08,31.755519759866996
2024-12-09,54.96147650746211
2024-12-10,57.404208796682646
2024-12-11,56.182842652072374
2024-12-12,58.62557494129291
2024-12-13,53.74011036285184
2024-12-14,35.4196181936978
2024-12-15,32.976885904477264
2024-12-16,54.96147650746211
2024-12-17,62.28967337512372
2024-12-18,72.06060253200587
2024-12-19,68.39650409817507
2024-12-20,59.84694108590318
2024-12-21,39.08371662752861
2024-12-22,32.976885904477264
2024-12-23,46.41191349519023
2024-12-24,35.4196181936978
2024-12-25,23.205956747595113
2024-12-26,43.96918120596968
2024-12-27,45.190547350579955
2024-12-28,35.4196181936978
2024-12-29,31.755519759866996
2024-12-30,47.63327963980049
2024-12-31,42.74781506135942
2025-01-01,29.312787470646455
2025-01-02,47.63327963980049
2025-01-03,48.854645784410764
2025-01-04,35.4196181936978
2025-01-05,32.976885904477264
2025-01-06,53.74011036285184
2025-01-07,58.62557494129291
2025-01-08,69.61787024278533
2025-01-09,64.73240566434426
2025-01-10,59.84694108590318
2025-01-11,37.86235048291834
2025-01-12,41.526448916749146
2025-01-13,61.068307230513454
2025-01-14,63.51103951973399
2025-01-15,61.068307230513454
2025-01-16,59.84694108590318
2025-01-17,56.182842652072374
2025-01-18,35.4196181936978
2025-01-19,30.534153615256727
2025-01-20,40.30508277213888
2025-01-21,54.96147650746211
2025-01-22,58.62557494129291
2025-01-23,59.84694108590318
2025-01-24,59.84694108590318
2025-01-25,35.4196181936978
2025-01-26,35.4196181936978
2025-01-27,63.51103951973399
2025-01-28,80.61016554427776
2025-01-29,69.61787024278533
2025-01-30,64.73240566434426
2025-01-31,57.404208796682646
2025-02-01,39.08371662752861
2025-02-02,36.64098433830807
2025-02-03,58.62557494129291
2025-02-04,59.84694108590318
2025-02-05,61.068307230513454
2025-02-06,59.84694108590318
2025-02-07,57.404208796682646
2025-02-08,37.86235048291834
2025-02-09,34.198252049087536
2025-02-10,61.068307230513454
2025-02-11,122.13661446102691
2025-02-12,84.27426397810856
2025-02-13,72.06060253200587
2025-02-14,65.95377180895453
2025-02-15,42.74781506135942
2025-02-16,39.08371662752861
2025-02-17,52.51874421824157
2025-02-18,64.73240566434426
2025-02-19,63.51103951973399
2025-02-20,62.28967337512372
2025-02-21,62.28967337512372
2025-02-22,39.08371662752861
2025-02-23,35.4196181936978
2025-02-24,64.73240566434426
2025-02-25,64.73240566434426
2025-02-26,65.95377180895453
2025-02-27,63.51103951973399
2025-02-28,62.28967337512372
2025-03-01,39.08371662752861
2025-03-02,37.86235048291834
2025-03-03,62.28967337512372
2025-03-04,68.39650409817507
2025-03-05,62.28967337512372
2025-03-06,63.51103951973399
2025-03-07,58.62557494129291
2025-03-08,39.08371662752861
2025-03-09,37.86235048291834
2025-03-10,63.51103951973399
2025-03-11,64.73240566434426
2025-03-12,68.39650409817507
2025-03-13,63.51103951973399
2025-03-14,58.62557494129291
2025-03-15,40.30508277213888
2025-03-16,39.08371662752861
2025-03-17,63.51103951973399
2025-03-18,62.28967337512372
2025-03-19,64.73240566434426
2025-03-20,62.28967337512372
2025-03-21,59.84694108590318
2025-03-22,39.08371662752861
2025-03-23,37.86235048291834
2025-03-24,58.62557494129291
2025-03-25,63.51103951973399
2025-03-26,62.28967337512372
2025-03-27,62.28967337512372
2025-03-28,59.84694108590318
2025-03-29,40.30508277213888
2025-03-30,37.86235048291834
2025-03-31,62.28967337512372
2025-04-01,61.068307230513454
2025-04-02,59.84694108590318
2025-04-03,62.28967337512372
2025-04-04,62.28967337512372
2025-04-05,40.30508277213888
2025-04-06,37.86235048291834
2025-04-07,65.95377180895453
2025-04-08,61.068307230513454
2025-04-09,64.73240566434426
2025-04-10,63.51103951973399
2025-04-11,62.28967337512372
2025-04-12,40.30508277213888
2025-04-13,36.64098433830807
2025-04-14,63.51103951973399
2025-04-15,65.94311691851689
2025-04-16,65.94311691851689
2025-04-17,62.2997363272037
2025-04-18,53.677759522513085
2025-04-19,36.79607218801141
2025-04-20,33.152691596698226
2025-04-21,61.93747005232415
2025-04-22,68.25128188776583
2025-04-23,66.30538319339645
2025-04-24,64.60790129645264
2025-04-25,59.99157135795477
2025-04-26,38.131287810075655
2025-04-27,39.10423715726035
2025-04-28,65.94311691851689
2025-04-29,64.97016757133221
2025-04-30,63.2726856743884
2025-05-01,70.92171313189432
2025-05-02,65.58085064363735
2025-05-03,41.412402126509285
2025-05-04,40.4394527793246
2025-05-05,67.27833254058115
2025-05-06,70.92171313189432
2025-05-07,69.22423123495052
2025-05-08,68.25128188776583
2025-05-09,65.58085064363735
2025-05-10,41.774668401388844
2025-05-11,36.433805913131856
2025-05-12,72.25692875395858
2025-05-13,67.27833254058115
2025-05-14,72.25692875395858
2025-05-15,68.1060596773566
2025-05-16,63.034331829042806
2025-05-17,40.57382278651031
2025-05-18,38.40022513723297
2025-05-19,67.38152712759748
2025-05-20,68.83059222711572
2025-05-21,67.38152712759748
2025-05-22,65.20792947832015
2025-05-23,62.309799279283695
2025-05-24,37.67569258747386
2025-05-25,39.12475768699209
2025-05-26,39.12475768699209
2025-05-27,65.20792947832015
2025-05-28,67.38152712759748
2025-05-29,67.38152712759748
2025-05-30,61.585266729524584
2025-05-31,42.74742043578765
2025-06-01,40.57382278651031
2025-06-02,65.93246202807926
2025-06-03,67.38152712759748
2025-06-04,65.93246202807926
2025-06-05,63.034331829042806
2025-06-06,60.86073417976547
2025-06-07,41.298355336269424
2025-06-08,38.40022513723297
2025-06-09,62.309799279283695
2025-06-10,64.48339692856104
2025-06-11,62.309799279283695
2025-06-12,65.20792947832015
2025-06-13,60.86073417976547
2025-06-14,40.57382278651031
2025-06-15,37.67569258747386
2025-06-16,64.48339692856104
2025-06-17,63.758864378801924
2025-06-18,59.41166908024724
2025-06-19,53.61540868217434
2025-06-20,60.136201630006354
2025-06-21,39.12475768699209
2025-06-22,40.57382278651031
2025-06-23,61.585266729524584
2025-06-24,60.86073417976547
2025-06-25,58.68713653048813
2025-06-26,61.585266729524584
2025-06-27,58.68713653048813
2025-06-28,42.02288788602854
2025-06-29,39.12475768699209
2025-06-30,59.41166908024724
2025-07-01,60.86073417976547
2025-07-02,61.585266729524584
2025-07-03,57.23807143096991
2025-07-04,40.57382278651031
2025-07-05,40.57382278651031
2025-07-06,39.8492902367512
2025-07-07,66.65699457783838
2025-07-08,65.20792947832015
2025-07-09,62.309799279283695
2025-07-10,63.034331829042806
2025-07-11,59.41166908024724
2025-07-12,42.74742043578765
2025-07-13,39.12475768699209
2025-07-14,65.93246202807926
2025-07-15,62.309799279283695
2025-07-16,63.034331829042806
2025-07-17,64.48339692856104
2025-07-18,59.41166908024724
2025-07-19,45.645550634824104
2025-07-20,45.645550634824104
2025-07-21,64.48339692856104
2025-07-22,65.20792947832015
2025-07-23,63.034331829042806
2025-07-24,60.86073417976547
2025-07-25,58.68713653048813
2025-07-26,45.645550634824104
2025-07-27,42.74742043578765
2025-07-28,62.309799279283695
2025-07-29,65.93246202807926
2025-07-30,69.55512477687482
2025-07-31,65.20792947832015
2025-08-01,60.86073417976547
2025-08-02,40.57382278651031
2025-08-03,36.22662748795564
2025-08-04,61.585266729524584
2025-08-05,64.48339692856104
2025-08-06,64.48339692856104
2025-08-07,60.136201630006354
2025-08-08,60.86073417976547
2025-08-09,42.74742043578765
2025-08-10,42.74742043578765
2025-08-11,63.758864378801924
2025-08-12,65.93246202807926
2025-08-13,63.758864378801924
2025-08-14,61.585266729524584
2025-08-15,61.585266729524584
2025-08-16,40.57382278651031
2025-08-17,39.12475768699209
2025-08-18,67.38152712759748
2025-08-19,64.48339692856104
2025-08-20,66.65699457783838
2025-08-21,64.48339692856104
2025-08-22,57.96260398072902
2025-08-23,39.12475768699209
2025-08-24,39.12475768699209
2025-08-25,65.93246202807926
2025-08-26,63.034331829042806
2025-08-27,71.00418987639304
2025-08-28,63.758864378801924
2025-08-29,60.86073417976547
2025-08-30,36.95116003771475
2025-08-31,36.95116003771475
2025-09-01,37.67569258747386
2025-09-02,62.309799279283695
2025-09-03,65.20792947832015
2025-09-04,63.758864378801924
2025-09-05,60.136201630006354
2025-09-06,37.67569258747386
2025-09-07,34.77756238843741
2025-09-08,64.48339692856104
2025-09-09,65.93246202807926
2025-09-10,60.86073417976547
2025-09-11,70.27965732663394
2025-09-12,63.034331829042806
2025-09-13,40.57382278651031
2025-09-14,36.22662748795564
2025-09-15,65.93246202807926
2025-09-16,66.65699457783838
2025-09-17,65.20792947832015
2025-09-18,67.38152712759748
2025-09-19,63.034331829042806
2025-09-20,41.298355336269424
2025-09-21,36.22662748795564
2025-09-22,64.48339692856104
2025-09-23,64.48339692856104
2025-09-24,65.93246202807926
2025-09-25,66.65699457783838
2025-09-26,63.758864378801924
2025-09-27,41.298355336269424
2025-09-28,37.67569258747386
2025-09-29,68.1060596773566
2025-09-30,65.93246202807926
2025-10-01,62.309799279283695
2025-10-02,59.41166908024724
2025-10-03,59.41166908024724
2025-10-04,36.95116003771475
2025-10-05,34.0530298386783
2025-10-06,63.758864378801924
2025-10-07,64.48339692856104
2025-10-08,65.20792947832015
2025-10-09,65.93246202807926
2025-10-10,58.68713653048813
2025-10-11,42.02288788602854
2025-10-12,36.95116003771475
2025-10-13,60.136201630006354
2025-10-14,64.48339692856104
2025-10-15,63.034331829042806
2025-10-16,65.93246202807926
2025-10-17,63.758864378801924
2025-10-18,39.8492902367512
2025-10-19,36.22662748795564
2025-10-20,62.309799279283695
2025-10-21,61.585266729524584
2025-10-22,63.034331829042806
2025-10-23,61.585266729524584
2025-10-24,60.136201630006354
2025-10-25,35.50209493819652
2025-10-26,35.50209493819652
2025-10-27,61.585266729524584
2025-10-28,60.136201630006354
2025-10-29,58.68713653048813
2025-10-30,61.585266729524584
2025-10-31,57.96260398072902
2025-11-01,36.22662748795564
2025-11-02,32.60396473916008
2025-11-03,60.86073417976547
2025-11-04,62.309799279283695
2025-11-05,61.585266729524584
2025-11-06,60.86073417976547
2025-11-07,59.41166908024724
2025-11-08,38.40022513723297
2025-11-09,33.32849728891919
2025-11-10,56.51353888121079
2025-11-11,55.06447378169257
2025-11-12,58.68713653048813
2025-11-13,58.68713653048813
2025-11-14,57.23807143096991
2025-11-15,36.95116003771475
2025-11-16,31.154899639641847
2025-11-17,57.96260398072902
2025-11-18,56.51353888121079
2025-11-19,55.06447378169257
2025-11-20,54.33994123193346
2025-11-21,54.33994123193346
2025-11-22,33.32849728891919
2025-11-23,29.70583454012362
2025-11-24,51.44181103289701
2025-11-25,48.543680833860556
2025-11-26,45.645550634824104
2025-11-27,26.80770434108717
2025-11-28,31.154899639641847
2025-11-29,28.98130199036451
2025-11-30,29.70583454012362
2025-12-01,52.16634358265612
2025-12-02,55.06447378169257
2025-12-03,55.78900633145168
2025-12-04,56.51353888121079
2025-12-05,50.71727848313789
2025-12-06,37.67569258747386
2025-12-07,31.154899639641847
2025-12-08,55.06447378169257
2025-12-09,56.51353888121079
2025-12-10,51.44181103289701
2025-12-11,54.467411120140426
2025-12-12,53.28792122864509
2025-12-13,35.494383796811164
2025-12-14,29.04928593074156
2025-12-15,52.4706976120293
2025-12-16,50.83625037879773
2025-12-17,52.83296388690886
2025-12-18,51.65347399541352
2025-12-19,49.65676048730239
2025-12-20,30.228775822236905
2025-12-21,28.232062314125777
2025-12-22,43.936195170991894
2025-12-23,42.75670527949656
2025-12-24,32.68044667208426
2025-12-25,20.969740831440387
2025-12-26,32.68044667208426
2025-12-27,31.045999438852686
2025-12-28,29.411552205621117
2025-12-29,40.3050344296492
2025-12-30,42.75670527949656
2025-12-31,37.12883103004273
2026-01-01,24.60090157278308
2026-01-02,40.75999177138543
2026-01-03,34.67716018019538
2026-01-04,28.232062314125777
2026-01-05,49.20180314556616
2026-01-06,52.83296388690886
2026-01-07,56.464124628251554
2026-01-08,55.28463473675622
2026-01-09,52.4706976120293
2026-01-10,35.48667265542581
2026-01-11,30.937099238063524
2026-01-12,59.14445442570968
2026-01-13,57.32462505876477
2026-01-14,60.05436910918214
2026-01-15,53.68496632487494
2026-01-16,55.50479569181986
2026-01-17,34.57675797195335
2026-01-18,30.02718455459107
2026-01-19,43.67590480667792
2026-01-20,53.68496632487494
2026-01-21,55.50479569181986
2026-01-22,55.50479569181986
2026-01-23,50.04530759098512
2026-01-24,48.2254782240402
2026-01-25,40.94616075626055
2026-01-26,52.775051641402484
2026-01-27,71.88325999432408
2026-01-28,51.86513695793003
2026-01-29,70.06343062737916
2026-01-30,61.87419847612705
2026-01-31,38.21641670584318
2026-02-01,34.57675797195335
2026-02-02,54.5948810083474
2026-02-03,55.50479569181986
2026-02-04,68.24360126043425
2026-02-05,90.99146834724566
2026-02-06,71.88325999432408
2026-02-07,42.76599012320546
2026-02-08,40.94616075626055
2026-02-09,56.41471037529231
2026-02-10,65.51385721001688
2026-02-11,63.694027843071964
2026-02-12,64.60394252654442
2026-02-13,79.16257746210373
2026-02-14,61.87419847612705
2026-02-15,38.21641670584318
2026-02-16,52.775051641402484
2026-02-17,58.234539742237224
2026-02-18,58.234539742237224
2026-02-19,57.32462505876477
2026-02-20,54.5948810083474
2026-02-21,41.856075439733004
2026-02-22,35.48667265542581
2026-02-23,56.41471037529231
2026-02-24,59.14445442570968
2026-02-25,56.41471037529231
2026-02-26,60.96428379265459
2026-02-27,58.234539742237224
2026-02-28,36.396587338898264
2026-03-01,35.48667265542581
2026-03-02,60.96428379265459
2026-03-03,63.694027843071964
2026-03-04,61.87419847612705
2026-03-05,61.87419847612705
2026-03-06,58.234539742237224
2026-03-07,41.856075439733004
2026-03-08,39.12633138931564
2026-03-09,61.87419847612705
2026-03-10,61.87419847612705
2026-03-11,64.60394252654442
2026-03-12,61.87419847612705
2026-03-13,60.05436910918214
2026-03-14,47.315563540567744
2026-03-15,43.67590480667792
2026-03-16,60.05436910918214
2026-03-17,66.42377189348933
2026-03-18,68.24360126043425
2026-03-19,73.703089361269
2026-03-20,70.06343062737916
2026-03-21,46.40564885709529
2026-03-22,42.76599012320546
2026-03-23,69.1535159439067
2026-03-24,70.97334531085161
2026-03-25,69.1535159439067
2026-03-26,79.16257746210373
2026-03-27,66.42377189348933
2026-03-28,46.40564885709529
2026-03-29,46.40564885709529
2026-03-30,70.06343062737916
2026-03-31,70.06343062737916
2026-04-01,69.1535159439067
2026-04-02,60.05436910918214
2026-04-03,53.68496632487494
2026-04-04,45.49573417362283
2026-04-05,42.76599012320546
2026-04-06,66.42377189348933
2026-04-07,65.51385721001688
2026-04-08,66.42377189348933
2026-04-09,64.60394252654442
2026-04-10,59.14445442570968
2026-04-11,43.67590480667792
2026-04-12,38.21641670584318
2026-04-13,66.42377189348933
2026-04-14,65.51385721001688
2026-04-15,66.42377189348933
2026-04-16,66.42377189348933
2026-04-17,65.51385721001688
2026-04-18,46.40564885709529
2026-04-19,43.67590480667792
2026-04-20,66.42377189348933
2026-04-21,64.60394252654442
2026-04-22,69.1535159439067
2026-04-23,67.3336865769618
2026-04-24,60.05436910918214
2026-04-25,44.58581949015038
2026-04-26,43.67590480667792
2026-04-27,66.42377189348933
2026-04-28,68.24360126043425
2026-04-29,64.60394252654442
2026-04-30,66.42377189348933
2026-05-01,63.694027843071964
2026-05-02,43.67590480667792
2026-05-03,45.49573417362283
2026-05-04,66.42377189348933
2026-05-05,61.87419847612705
2026-05-06,66.42377189348933
2026-05-07,63.694027843071964
2026-05-08,60.05436910918214
2026-05-09,40.03624607278809
2026-05-10,37.30650202237072
2026-05-11,65.51385721001688
2026-05-12,62.78411315959951
2026-05-13,62.78411315959951
2026-05-14,62.78411315959951
2026-05-15,59.14445442570968
2026-05-16,41.856075439733004
2026-05-17,39.12633138931564
2026-05-18,60.96428379265459
2026-05-19,60.96428379265459
2026-05-20,60.96428379265459
2026-05-21,61.87419847612705
2026-05-22,58.234539742237224
2026-05-23,42.76599012320546
2026-05-24,40.03624607278809
2026-05-25,41.856075439733004
2026-05-26,61.87419847612705
2026-05-27,63.694027843071964
2026-05-28,62.78411315959951
2026-05-29,61.87419847612705
2026-05-30,48.2254782240402
2026-05-31,46.40564885709529
