Time,expense
2024-09-15,23.77639591026339
2024-09-16,41.94408020869816
2024-09-17,40.335937584119634
2024-09-18,41.029403201517454
2024-09-19,37.66946019780619
2024-09-20,35.45206512229264
2024-09-21,22.147640092209553
2024-09-22,23.96383877510796
2024-09-23,41.61559288964091
2024-09-24,38.20611272918681
2024-09-25,38.31344323546294
2024-09-26,38.42077374173906
2024-09-27,33.78618372518255
2024-09-28,21.99247824475044
2024-09-29,25.033786783751268
2024-09-30,41.24087089095702
2024-10-01,38.95742627311969
2024-10-02,40.86774555382947
2024-10-03,40.377382279077224
2024-10-04,35.65362538038362
2024-10-05,21.814199057478014
2024-10-06,24.304048495077115
2024-10-07,41.42916666358151
2024-10-08,38.48693243806633
2024-10-09,39.81607032332868
2024-10-10,38.0807823297769
2024-10-11,31.40872766353735
2024-10-12,20.995293886666776
2024-10-13,22.908915644492737
2024-10-14,39.731911733867626
2024-10-15,42.949902798584546
2024-10-16,39.31915667134582
2024-10-17,36.92012535444189
2024-10-18,38.27238057951758
2024-10-19,23.275490604389653
2024-10-20,24.59802353541964
2024-10-21,44.89825514313223
2024-10-22,41.84538793422474
2024-10-23,41.95436967905896
2024-10-24,41.426027917470556
2024-10-25,37.06053520888165
2024-10-26,23.70316139093606
2024-10-27,25.691088883876265
2024-10-28,45.07499224585007
2024-10-29,43.25383984727737
2024-10-30,38.18662532850016
2024-10-31,36.986284050769164
2024-11-01,34.478270989031024
2024-11-02,22.826462870591524
2024-11-03,24.19192800413195
2024-11-04,43.91763774763125
2024-11-05,35.48547193246676
2024-11-06,28.327953130147502
2024-11-07,40.28689162039254
2024-11-08,37.739248833260135
2024-11-09,25.88598961073313
2024-11-10,25.95038791449881
2024-11-11,42.690931229972485
2024-11-12,45.47139865379618
2024-11-13,43.572638042993056
2024-11-14,40.99197048469877
2024-11-15,37.724442263239034
2024-11-16,22.28496577754011
2024-11-17,24.37031634540788
2024-11-18,46.14510398549862
2024-11-19,43.53636537171673
2024-11-20,44.32395158692593
2024-11-21,43.06416572110353
2024-11-22,37.00130892879726
2024-11-23,23.35326254762533
2024-11-24,24.097916560324077
2024-11-25,40.71962527661672
2024-11-26,36.66616207850588
2024-11-27,27.738624695913106
2024-11-28,16.68280454294213
2024-11-29,18.11597045736442
2024-11-30,19.55574132601909
2024-12-01,21.702187720536344
2024-12-02,40.56084915956542
2024-12-03,42.61334336274687
2024-12-04,47.45269930228092
2024-12-05,43.91655831034801
2024-12-06,40.38787317961965
2024-12-07,28.519479251206242
2024-12-08,26.40435581390651
2024-12-09,43.728670607993124
2024-12-10,46.455139868588795
2024-12-11,45.01995617766697
2024-12-12,45.66336220414252
2024-12-13,39.39404167652983
2024-12-14,24.16322832224973
2024-12-15,20.68897097831466
2024-12-16,37.88877289028514
2024-12-17,39.912189234768796
2024-12-18,36.43196720187008
2024-12-19,34.33250107309993
2024-12-20,34.29522176707713
2024-12-21,18.49928892896934
2024-12-22,15.057091788213874
2024-12-23,23.928368694306123
2024-12-24,18.43889645321241
2024-12-25,10.914824075828209
2024-12-26,23.168651233039444
2024-12-27,24.504671969940645
2024-12-28,21.75807188409265
2024-12-29,19.696630647465742
2024-12-30,33.922428706849175
2024-12-31,28.463525496694164
2025-01-01,19.631764654986082
2025-01-02,34.48680260455641
2025-01-03,31.746912793792514
2025-01-04,24.289943167249348
2025-01-05,20.219251722427444
2025-01-06,35.68116197857099
2025-01-07,37.65909756970684
2025-01-08,33.58691495264402
2025-01-09,35.562613785418506
2025-01-10,34.852850594222375
2025-01-11,26.110560086968995
2025-01-12,21.400190546273823
2025-01-13,37.408580633233655
2025-01-14,41.370416504469
2025-01-15,42.65722855742011
2025-01-16,43.941058265889396
2025-01-17,44.556877605908085
2025-01-18,27.8998623896295
2025-01-19,27.205010920842494
2025-01-20,35.79072834280012
2025-01-21,46.343197564086765
2025-01-22,50.92010718922034
2025-01-23,49.54158804345316
2025-01-24,47.5062423210422
2025-01-25,35.58942009027703
2025-01-26,34.890840690887735
2025-01-27,55.23606167219435
2025-01-28,57.8007387446511
2025-01-29,55.11080320395776
2025-01-30,55.04817396983946
2025-01-31,54.330954917438774
2025-02-01,41.19218662620215
2025-02-02,41.798313346654915
2025-02-03,56.10236315320833
2025-02-04,59.296280115851985
2025-02-05,56.624984228170035
2025-02-06,56.56011823569037
2025-02-07,50.65091580425787
2025-02-08,40.21475801776236
2025-02-09,36.92913396230263
2025-02-10,52.41785052330469
2025-02-11,54.94301153137729
2025-02-12,54.23399392630162
2025-02-13,55.46115908961626
2025-02-14,45.73476449431686
2025-02-15,41.1779856944356
2025-02-16,41.772928623081526
2025-02-17,57.77233688111801
2025-02-18,59.62874193461954
2025-02-19,55.716860333454754
2025-02-20,52.453603861608705
2025-02-21,47.281005721708745
2025-02-22,38.92940234157427
2025-02-23,39.521362925738366
2025-02-24,56.02922612244789
2025-02-25,55.96361454384776
2025-02-26,51.45157091119385
2025-02-27,52.02563742846702
2025-02-28,50.69707255277037
2025-03-01,36.712133605772074
2025-03-02,35.4044451414482
2025-03-03,53.67551512660227
2025-03-04,49.82775393179668
2025-03-05,49.13886715197331
2025-03-06,50.33919121495153
2025-03-07,42.73761267651781
2025-03-08,37.664923076758946
2025-03-09,36.99318477770606
2025-03-10,51.979376293520865
2025-03-11,50.040956766769185
2025-03-12,51.23084262406103
2025-03-13,49.29764220015253
2025-03-14,42.3827136831808
2025-03-15,34.23912883065352
2025-03-16,36.06347368097545
2025-03-17,49.062036986088465
2025-03-18,48.38284282583103
2025-03-19,47.085592567193544
2025-03-20,43.93491959953633
2025-03-21,42.027814689843794
2025-03-22,35.804009711056786
2025-03-23,33.294506011513775
2025-03-24,47.41808918143899
2025-03-25,49.8209740657568
2025-03-26,46.07461258333322
2025-03-27,44.79152846098439
2025-03-28,42.89858968758052
2025-03-29,36.72548456498451
2025-03-30,37.903441044349066
2025-03-31,50.67981968556624
2025-04-01,48.78837208440327
2025-04-02,47.510507064897624
2025-04-03,49.885805262758595
2025-04-04,46.17895984471917
2025-04-05,35.805466087819816
2025-04-06,37.57985666807121
2025-04-07,54.484302089907494
2025-04-08,50.18475050158352
2025-04-09,51.93453673985986
2025-04-10,51.26727195752971
2025-04-11,48.19190318803855
2025-04-12,40.31076464991174
2025-04-13,45.66897893832733
2025-04-14,58.81587908593319
2025-04-15,59.58904662782543
2025-04-16,49.6192494518069
2025-04-17,37.9682548436119
2025-04-18,29.68334326595062
2025-04-19,23.717026599970605
2025-04-20,21.392225780286722
2025-04-21,38.44381218338508
2025-04-22,38.395634162601496
2025-04-23,42.62379968061874
2025-04-24,38.00292503589207
2025-04-25,31.704712463612495
2025-04-26,24.83102991783302
2025-04-27,23.184607791689864
2025-04-28,40.08387533617979
2025-04-29,40.985956326125425
2025-04-30,37.716093669551974
2025-05-01,38.32489163485133
2025-05-02,32.08095334634024
2025-05-03,23.301954420912093
2025-05-04,23.2723064081222
2025-05-05,39.075859861383385
2025-05-06,37.429262303211885
2025-05-07,35.42664693484372
2025-05-08,34.73057153544394
2025-05-09,32.4455279991832
2025-05-10,21.5058229875821
2025-05-11,19.243388253973997
2025-05-12,38.07951061647177
2025-05-13,36.44802214174127
2025-05-14,34.97355805081323
2025-05-15,32.07712790343867
2025-05-16,29.188065901254497
2025-05-17,20.618507818474612
2025-05-18,17.7515502518616
2025-05-19,29.78392166087795
2025-05-20,32.57811879373588
2025-05-21,31.828453003263085
2025-05-22,31.787007186567156
2025-05-23,28.21827677321886
2025-05-24,21.840612936631867
2025-05-25,17.59037207582187
2025-05-26,18.97273435187006
2025-05-27,30.176232409616944
2025-05-28,31.53833228639157
2025-05-29,33.59667890100869
2025-05-30,30.75643086071082
2025-05-31,22.338840772482687
2025-06-01,19.520697167755994
2025-06-02,32.06473746739002
2025-06-03,32.05975815918091
2025-06-04,31.35793583247241
2025-06-05,34.14000386076895
2025-06-06,31.348193707715456
2025-06-07,25.07465811626958
2025-06-08,23.677941196013084
2025-06-09,41.08180557142713
2025-06-10,38.98683843687303
2025-06-11,32.01992369350801
2025-06-12,37.5827608001335
2025-06-13,32.705833883113485
2025-06-14,29.22194352810845
2025-06-15,22.95652637396004
2025-06-16,42.42818818043935
2025-06-17,36.858098603161466
2025-06-18,34.76637884352635
2025-06-19,31.284869896795236
2025-06-20,31.279998834416755
2025-06-21,27.800113575145133
2025-06-22,21.54173239998786
2025-06-23,34.04453103815077
2025-06-24,36.817939399996675
2025-06-25,36.81220237097313
2025-06-26,36.11200373172414
2025-06-27,36.800728312926054
2025-06-28,24.298579149746942
2025-06-29,26.37720116387549
2025-06-30,36.783517225855434
2025-07-01,36.77778019683189
2025-07-02,38.85347957353335
2025-07-03,33.991490581140674
2025-07-04,24.969443168894443
2025-07-05,21.49810933024282
2025-07-06,27.73516607676542
2025-07-07,37.43662892877915
2025-07-08,38.817108974440714
2025-07-09,38.11799279349803
2025-07-10,36.033200767023416
2025-07-11,33.94905821553259
2025-07-12,24.245538692736844
2025-07-13,24.9343715197694
2025-07-14,36.70319881952585
2025-07-15,39.46708154827607
2025-07-16,46.38387847205807
2025-07-17,49.837568240316536
2025-07-18,35.2960902995286
2025-07-19,38.058457586649965
2025-07-20,49.81418714089984
2025-07-21,53.95692622785213
2025-07-22,45.64871642951466
2025-07-23,48.40772809588639
2025-07-24,46.32585870683886
2025-07-25,40.788026387089566
2025-07-26,35.94314023593688
2025-07-27,33.86419348431643
2025-07-28,46.98784656787446
2025-07-29,53.19849133172266
2025-07-30,66.31500019045892
2025-07-31,69.06730061533142
2025-08-01,48.3395332225877
2025-08-02,32.45145618112628
2025-08-03,23.47184113448813
2025-08-04,41.41440136984697
2025-08-05,41.407906620008994
2025-08-06,45.541553057188125
2025-08-07,40.01508654965528
2025-08-08,42.07822941000333
2025-08-09,35.174638477558545
2025-08-10,31.031574653114355
2025-08-11,41.36893812098117
2025-08-12,39.98369525877176
2025-08-13,38.59888537988488
2025-08-14,39.97113874241835
2025-08-15,35.830564572078714
2025-08-16,26.179760768801163
2025-08-17,23.420316119106893
2025-08-18,35.81367822249999
2025-08-19,36.49666577467837
2025-08-20,37.17943683519548
2025-08-21,38.55039124776136
2025-08-22,33.726288296090175
2025-08-23,25.462784025804066
2025-08-24,25.45877893007065
2025-08-25,38.5261441816996
2025-08-26,41.95937548796845
2025-08-27,40.5772717548474
2025-08-28,37.820316759257686
2025-08-29,33.689159976183106
2025-08-30,23.372471461967173
2025-08-31,23.368791103725655
2025-09-01,30.237202141214762
2025-09-02,45.34865898700038
2025-09-03,43.28053681844322
2025-09-04,42.586832929032184
2025-09-05,39.83301706253082
2025-09-06,28.840052237635742
2025-09-07,30.208625241927688
2025-09-08,48.738050731862934
2025-09-09,45.298649413248
2025-09-10,41.860330552939395
2025-09-11,37.73696746967038
2025-09-12,34.986940207241176
2025-09-13,24.69276682579687
2025-09-14,25.37467191966892
2025-09-15,44.570090366373186
2025-09-16,57.58917797753989
2025-09-17,53.4672220900691
2025-09-18,53.45877891527973
2025-09-19,47.28298930889534
2025-09-20,34.257623439551935
2025-09-21,41.78769760058475
2025-09-22,56.849686101771155
2025-09-23,54.101390772632065
2025-09-24,51.35396141013804
2025-09-25,56.822732889943566
2025-09-26,51.33772453554312
2025-09-27,34.90413214680704
2025-09-28,36.26718461373672
2025-09-29,55.41843876154278
2025-09-30,54.725600838776806
2025-10-01,52.665055878363944
2025-10-02,50.605160392934884
2025-10-03,43.07595219854712
2025-10-04,20.50911081486536
2025-10-05,23.23997856527256
2025-10-06,38.954970523552035
2025-10-07,63.54804293933605
2025-10-08,50.557099244133894
2025-10-09,53.281472244703124
2025-10-10,42.34522823505966
2025-10-11,27.315172253909946
2025-10-12,27.993613481201752
2025-10-13,47.103734213367325
2025-10-14,44.36604697563026
2025-10-15,45.723903642689564
2025-10-16,42.304960786064235
2025-10-17,37.52264072501733
2025-10-18,25.23849866473279
2025-10-19,24.55248022929669
2025-10-20,40.232400538451124
2025-10-21,45.68038881877515
2025-10-22,44.30975914370118
2025-10-23,40.21324102642911
2025-10-24,41.56979874352081
2025-10-25,19.759552076847775
2025-10-26,30.656502849971513
2025-10-27,44.955726621803116
2025-10-28,44.94858239698135
2025-10-29,44.941438172159586
2025-10-30,51.742520302995054
2025-10-31,45.60786411225114
2025-11-01,32.66909490741402
2025-11-02,35.385890699838946
2025-11-03,55.11156183169863
2025-11-04,49.660542668116896
2025-11-05,48.292294401316845
2025-11-06,49.6447387768445
2025-11-07,46.91701015552566
2025-11-08,31.27302746214132
2025-11-09,30.588307976672816
2025-11-10,48.253867131442185
2025-11-11,48.925705363065376
2025-11-12,54.35323518139978
2025-11-13,52.98596112707543
2025-11-14,46.185528471223755
2025-11-15,29.879990900126344
2025-11-16,33.27014036580333
2025-11-17,47.52119474300331
2025-11-18,47.513617534859016
2025-11-19,45.47006716985552
2025-11-20,50.212661011060156
2025-11-21,39.3495911829245
2025-11-22,25.77665329552441
2025-11-23,27.128989425221437
2025-11-24,39.33075640839438
2025-11-25,39.32447815021767
2025-11-26,32.539199910654595
2025-11-27,22.36712782616415
2025-11-28,24.39660623318538
2025-11-29,24.392709383282597
2025-11-30,26.421213577828134
2025-12-01,45.383037522026704
2025-12-02,49.43928819030334
2025-12-03,49.431386244667145
2025-12-04,48.06941623604379
2025-12-05,43.32325028242827
2025-12-06,30.4567892924539
2025-12-07,29.775208936073742
2025-12-08,46.00887127563093
2025-12-09,49.38397457084995
2025-12-10,47.34691895568442
2025-12-11,43.42539259948457
2025-12-12,40.23199985848644
2025-12-13,28.99451548812928
2025-12-14,26.14242709301674
2025-12-15,41.38695575900059
2025-12-16,41.38032705494722
2025-12-17,47.403667859474815
2025-12-18,43.03897815675562
2025-12-19,39.849210298010824
2025-12-20,26.952994994545154
2025-12-21,25.2775698482073
2025-12-22,37.82167110652581
2025-12-23,36.98032214998406
2025-12-24,30.453468809001404
2025-12-25,20.90915242969569
2025-12-26,30.941255932411273
2025-12-27,30.101542840984965
2025-12-28,30.096712370792975
2025-12-29,43.30027936229335
2025-12-30,46.133478859960455
2025-12-31,40.109627946956
2026-01-01,29.740388915907083
2026-01-02,40.93069163483715
2026-01-03,32.072244852950426
2026-01-04,30.062899079449036
2026-01-05,45.2554954551139
2026-01-06,50.08873023177509
2026-01-07,48.91072744084632
2026-01-08,46.4034410850217
2026-01-09,43.68660308524239
2026-01-10,30.774248087633264
2026-01-11,30.76929854702758
2026-01-12,48.62751939724751
2026-01-13,55.5653667769583
2026-01-14,55.55642567134803
2026-01-15,55.547484565737754
2026-01-16,50.57974493690181
2026-01-17,41.6472017658879
2026-01-18,37.67473441890113
2026-01-19,47.58147440853999
2026-01-20,53.52053692919759
2026-01-21,59.45768349865298
2026-01-22,57.46650028455391
2026-01-23,49.53210332219247
2026-01-24,40.6097785575903
2026-01-25,44.564523355956716
2026-01-26,61.39011087588454
2026-01-27,56.43019471445758
2026-01-28,60.38046896001886
2026-01-29,67.2985181773069
2026-01-30,67.28766112049442
2026-01-31,49.46823828211909
2026-02-01,57.3738959764475
2026-02-02,64.6741796097387
2026-02-03,68.0523364842761
2026-02-04,77.50449859072668
2026-02-05,68.83872596168271
2026-02-06,60.06887237239376
2026-02-07,44.027646527659435
2026-02-08,46.33564644118631
2026-02-09,69.37604160890042
2026-02-10,73.92843640469336
2026-02-11,73.29195011137031
2026-02-12,75.80232966981801
2026-02-13,84.68739278977552
2026-02-14,81.95685077898474
2026-02-15,100.0
2026-02-16,100.0
2026-02-17,87.6194424840576
2026-02-18,70.68774620167166
2026-02-19,68.87702198709309
2026-02-20,67.04316867023786
2026-02-21,76.23469239536121
2026-02-22,94.40379564954873
2026-02-23,100.0
2026-02-24,99.87557226083909
2026-02-25,97.00625563638832
2026-02-26,97.50353133533662
2026-02-27,100.0
2026-02-28,52.68502099684569
2026-03-01,48.34657039711191
2026-03-02,
2026-03-03,
2026-03-04,
2026-03-05,
2026-03-06,
2026-03-07,
2026-03-08,
2026-03-09,
2026-03-10,
2026-03-11,
2026-03-12,
2026-03-13,
2026-03-14,
2026-03-15,
2026-03-16,
2026-03-17,
2026-03-18,
2026-03-19,
2026-03-20,
2026-03-21,
2026-03-22,
2026-03-23,
2026-03-24,
2026-03-25,
2026-03-26,
2026-03-27,
2026-03-28,
2026-03-29,
2026-03-30,
2026-03-31,
2026-04-01,
2026-04-02,
2026-04-03,
2026-04-04,
2026-04-05,
2026-04-06,
2026-04-07,
2026-04-08,
2026-04-09,
2026-04-10,
2026-04-11,
2026-04-12,
2026-04-13,
2026-04-14,
2026-04-15,
2026-04-16,
2026-04-17,
2026-04-18,
2026-04-19,
2026-04-20,
2026-04-21,
2026-04-22,
2026-04-23,
2026-04-24,
2026-04-25,
2026-04-26,
2026-04-27,
2026-04-28,
2026-04-29,
2026-04-30,
2026-05-01,
2026-05-02,
2026-05-03,
2026-05-04,
2026-05-05,
2026-05-06,
2026-05-07,
2026-05-08,
2026-05-09,
2026-05-10,
2026-05-11,
2026-05-12,
2026-05-13,
2026-05-14,
2026-05-15,
2026-05-16,
2026-05-17,
2026-05-18,
2026-05-19,
2026-05-20,
2026-05-21,
2026-05-22,
2026-05-23,
2026-05-24,
2026-05-25,
2026-05-26,
2026-05-27,
2026-05-28,
2026-05-29,
2026-05-30,
2026-05-31,
