Time,bitcoin
2024-09-23,17.639498003168452
2024-09-24,15.434560752772395
2024-09-25,16.537029377970423
2024-09-26,17.639498003168452
2024-09-27,18.74196662836648
2024-09-28,14.332092127574366
2024-09-29,14.332092127574366
2024-09-30,14.332092127574366
2024-10-01,15.434560752772395
2024-10-02,15.434560752772395
2024-10-03,15.434560752772395
2024-10-04,15.434560752772395
2024-10-05,14.332092127574366
2024-10-06,13.229623502376338
2024-10-07,15.434560752772395
2024-10-08,15.434560752772395
2024-10-09,16.537029377970423
2024-10-10,15.434560752772395
2024-10-11,15.434560752772395
2024-10-12,12.127154877178311
2024-10-13,12.127154877178311
2024-10-14,16.537029377970423
2024-10-15,16.537029377970423
2024-10-16,16.537029377970423
2024-10-17,15.434560752772395
2024-10-18,17.639498003168452
2024-10-19,14.332092127574366
2024-10-20,15.434560752772395
2024-10-21,16.537029377970423
2024-10-22,15.434560752772395
2024-10-23,14.332092127574366
2024-10-24,16.537029377970423
2024-10-25,15.434560752772395
2024-10-26,13.229623502376338
2024-10-27,13.229623502376338
2024-10-28,17.639498003168452
2024-10-29,33.07405875594085
2024-10-30,24.254309754356623
2024-10-31,19.84443525356451
2024-11-01,18.74196662836648
2024-11-02,14.332092127574366
2024-11-03,13.229623502376338
2024-11-04,15.434560752772395
2024-11-05,17.639498003168452
2024-11-06,61.73824301108958
2024-11-07,41.893807757525074
2024-11-08,37.48393325673296
2024-11-09,27.561715629950704
2024-11-10,50.7135567591093
2024-11-11,91.50489589143635
2024-11-12,94.81230176703043
2024-11-13,92.60736451663438
2024-11-14,69.45552338747578
2024-11-15,50.7135567591093
2024-11-16,39.68887050712902
2024-11-17,36.38146463153493
2024-11-18,44.09874500792113
2024-11-19,47.40615088351522
2024-11-20,52.91849400950535
2024-11-21,82.68514688985212
2024-11-22,84.89008414024818
2024-11-23,58.430837135495494
2024-11-24,48.508619508713245
2024-11-25,55.12343125990141
2024-11-26,51.81602538430733
2024-11-27,48.508619508713245
2024-11-28,38.58640188193099
2024-11-29,40.791339132327046
2024-11-30,34.176527381138875
2024-12-01,34.176527381138875
2024-12-02,40.791339132327046
2024-12-03,37.48393325673296
2024-12-04,40.791339132327046
2024-12-05,110.24686251980282
2024-12-06,67.25058613707972
2024-12-07,48.508619508713245
2024-12-08,41.893807757525074
2024-12-09,46.30368225831719
2024-12-10,48.508619508713245
2024-12-11,45.20121363311916
2024-12-12,41.893807757525074
2024-12-13,36.38146463153493
2024-12-14,33.07405875594085
2024-12-15,37.48393325673296
2024-12-16,56.22589988509944
2024-12-17,52.91849400950535
2024-12-18,50.7135567591093
2024-12-19,52.91849400950535
2024-12-20,51.81602538430733
2024-12-21,34.176527381138875
2024-12-22,33.07405875594085
2024-12-23,39.68887050712902
2024-12-24,38.58640188193099
2024-12-25,33.07405875594085
2024-12-26,37.48393325673296
2024-12-27,38.58640188193099
2024-12-28,28.664184255148733
2024-12-29,28.664184255148733
2024-12-30,36.38146463153493
2024-12-31,33.07405875594085
2025-01-01,28.664184255148733
2025-01-02,34.176527381138875
2025-01-03,31.97159013074282
2025-01-04,26.459247004752676
2025-01-05,26.459247004752676
2025-01-06,35.278996006336904
2025-01-07,38.58640188193099
2025-01-08,31.97159013074282
2025-01-09,33.07405875594085
2025-01-10,33.07405875594085
2025-01-11,23.151841129158594
2025-01-12,23.151841129158594
2025-01-13,33.07405875594085
2025-01-14,29.76665288034676
2025-01-15,34.176527381138875
2025-01-16,34.176527381138875
2025-01-17,40.791339132327046
2025-01-18,34.176527381138875
2025-01-19,35.278996006336904
2025-01-20,58.430837135495494
2025-01-21,54.02096263470338
2025-01-22,44.09874500792113
2025-01-23,48.508619508713245
2025-01-24,42.9962763827231
2025-01-25,29.76665288034676
2025-01-26,29.76665288034676
2025-01-27,40.791339132327046
2025-01-28,35.278996006336904
2025-01-29,31.97159013074282
2025-01-30,31.97159013074282
2025-01-31,30.86912150554479
2025-02-01,24.254309754356623
2025-02-02,35.278996006336904
2025-02-03,52.91849400950535
2025-02-04,37.48393325673296
2025-02-05,31.97159013074282
2025-02-06,30.86912150554479
2025-02-07,28.664184255148733
2025-02-08,23.151841129158594
2025-02-09,22.049372503960566
2025-02-10,25.35677837955465
2025-02-11,25.35677837955465
2025-02-12,25.35677837955465
2025-02-13,24.254309754356623
2025-02-14,25.35677837955465
2025-02-15,19.84443525356451
2025-02-16,18.74196662836648
2025-02-17,24.254309754356623
2025-02-18,25.35677837955465
2025-02-19,23.151841129158594
2025-02-20,24.254309754356623
2025-02-21,25.35677837955465
2025-02-22,18.74196662836648
2025-02-23,18.74196662836648
2025-02-24,25.35677837955465
2025-02-25,47.40615088351522
2025-02-26,41.893807757525074
2025-02-27,38.58640188193099
2025-02-28,49.611088133911274
2025-03-01,28.664184255148733
2025-03-02,40.791339132327046
2025-03-03,51.81602538430733
2025-03-04,47.40615088351522
2025-03-05,35.278996006336904
2025-03-06,34.176527381138875
2025-03-07,48.508619508713245
2025-03-08,31.97159013074282
2025-03-09,29.76665288034676
2025-03-10,48.508619508713245
2025-03-11,47.40615088351522
2025-03-12,35.278996006336904
2025-03-13,33.07405875594085
2025-03-14,29.76665288034676
2025-03-15,22.049372503960566
2025-03-16,27.561715629950704
2025-03-17,27.561715629950704
2025-03-18,26.459247004752676
2025-03-19,26.459247004752676
2025-03-20,25.35677837955465
2025-03-21,20.946903878762537
2025-03-22,16.537029377970423
2025-03-23,17.639498003168452
2025-03-24,25.35677837955465
2025-03-25,25.35677837955465
2025-03-26,25.35677837955465
2025-03-27,19.84443525356451
2025-03-28,23.151841129158594
2025-03-29,17.639498003168452
2025-03-30,17.639498003168452
2025-03-31,26.459247004752676
2025-04-01,20.946903878762537
2025-04-02,22.049372503960566
2025-04-03,33.07405875594085
2025-04-04,34.176527381138875
2025-04-05,24.254309754356623
2025-04-06,29.76665288034676
2025-04-07,46.30368225831719
2025-04-08,34.176527381138875
2025-04-09,39.68887050712902
2025-04-10,31.97159013074282
2025-04-11,28.664184255148733
2025-04-12,20.946903878762537
2025-04-13,20.946903878762537
2025-04-14,24.254309754356623
2025-04-15,23.151841129158594
2025-04-16,21.251033154679234
2025-04-17,19.901459492798892
2025-04-18,16.651077856439187
2025-04-19,14.351100207319162
2025-04-20,15.700673869199505
2025-04-21,27.352626752757978
2025-04-22,29.652604401878
2025-04-23,29.652604401878
2025-04-24,24.102245116398272
2025-04-25,24.50141479103894
2025-04-26,17.601481843678865
2025-04-27,18.95105550555921
2025-04-28,24.102245116398272
2025-04-29,23.151841129158594
2025-04-30,20.85186348003857
2025-05-01,24.102245116398272
2025-05-02,23.151841129158594
2025-05-03,17.601481843678865
2025-05-04,16.25190818179852
2025-05-05,20.85186348003857
2025-05-06,21.251033154679234
2025-05-07,21.251033154679234
2025-05-08,37.50294133647776
2025-05-09,34.252559700118056
2025-05-10,25.45181877827862
2025-05-11,27.352626752757978
2025-05-12,34.651729374758716
2025-05-13,31.952582050998025
2025-05-14,26.402222765518296
2025-05-15,23.151841129158594
2025-05-16,22.353501779877263
2025-05-17,16.765126334907947
2025-05-18,20.756823081314604
2025-05-19,27.941877224846582
2025-05-20,28.740216574127913
2025-05-21,39.916967464066545
2025-05-22,53.48873640184917
2025-05-23,35.12693136837856
2025-05-24,24.748519827721257
2025-05-25,24.748519827721257
2025-05-26,27.14353787556525
2025-05-27,38.32028876550388
2025-05-28,36.72361006694122
2025-05-29,31.135234621971904
2025-05-30,28.740216574127913
2025-05-31,22.353501779877263
2025-06-01,19.16014438275194
2025-06-02,21.555162430595935
2025-06-03,24.748519827721257
2025-06-04,21.555162430595935
2025-06-05,26.34519852628392
2025-06-06,25.546859177002588
2025-06-07,18.36180503347061
2025-06-08,19.16014438275194
2025-06-09,27.941877224846582
2025-06-10,27.941877224846582
2025-06-11,25.546859177002588
2025-06-12,24.748519827721257
2025-06-13,27.14353787556525
2025-06-14,18.36180503347061
2025-06-15,19.16014438275194
2025-06-16,23.950180478439925
2025-06-17,27.14353787556525
2025-06-18,21.555162430595935
2025-06-19,19.958483732033272
2025-06-20,19.958483732033272
2025-06-21,17.56346568418928
2025-06-22,29.53855592340924
2025-06-23,27.941877224846582
2025-06-24,24.748519827721257
2025-06-25,24.748519827721257
2025-06-26,22.353501779877263
2025-06-27,23.950180478439925
2025-06-28,19.958483732033272
2025-06-29,19.958483732033272
2025-06-30,24.748519827721257
2025-07-01,22.353501779877263
2025-07-02,24.748519827721257
2025-07-03,26.34519852628392
2025-07-04,22.353501779877263
2025-07-05,19.958483732033272
2025-07-06,21.555162430595935
2025-07-07,24.748519827721257
2025-07-08,23.950180478439925
2025-07-09,28.740216574127913
2025-07-10,41.51364616262921
2025-07-11,51.093718354005176
2025-07-12,31.933573971253235
2025-07-13,31.933573971253235
2025-07-14,57.48043314825583
2025-07-15,42.311985511910535
2025-07-16,43.11032486119187
2025-07-17,48.698700306161186
2025-07-18,44.707003559754526
2025-07-19,44.707003559754526
2025-07-20,43.9086642104732
2025-07-21,47.10202160759852
2025-07-22,41.51364616262921
2025-07-23,38.32028876550388
2025-07-24,34.32859201909723
2025-07-25,35.92527071765989
2025-07-26,31.135234621971904
2025-07-27,35.92527071765989
2025-07-28,35.12693136837856
2025-07-29,39.916967464066545
2025-07-30,48.698700306161186
2025-07-31,46.30368225831719
2025-08-01,43.11032486119187
2025-08-02,23.151841129158594
2025-08-03,23.151841129158594
2025-08-04,28.740216574127913
2025-08-05,31.135234621971904
2025-08-06,30.336895272690573
2025-08-07,31.135234621971904
2025-08-08,31.933573971253235
2025-08-09,29.53855592340924
2025-08-10,32.73191332053457
2025-08-11,39.11862811478521
2025-08-12,30.336895272690573
2025-08-13,35.12693136837856
2025-08-14,36.72361006694122
2025-08-15,30.336895272690573
2025-08-16,19.958483732033272
2025-08-17,21.555162430595935
2025-08-18,27.14353787556525
2025-08-19,28.740216574127913
2025-08-20,26.34519852628392
2025-08-21,23.950180478439925
2025-08-22,27.14353787556525
2025-08-23,18.36180503347061
2025-08-24,19.958483732033272
2025-08-25,28.740216574127913
2025-08-26,27.14353787556525
2025-08-27,23.950180478439925
2025-08-28,22.353501779877263
2025-08-29,24.748519827721257
2025-08-30,18.36180503347061
2025-08-31,18.36180503347061
2025-09-01,20.756823081314604
2025-09-02,22.353501779877263
2025-09-03,23.950180478439925
2025-09-04,23.151841129158594
2025-09-05,22.353501779877263
2025-09-06,15.966786985626618
2025-09-07,14.370108287063957
2025-09-08,21.555162430595935
2025-09-09,19.958483732033272
2025-09-10,19.16014438275194
2025-09-11,18.36180503347061
2025-09-12,18.36180503347061
2025-09-13,16.765126334907947
2025-09-14,15.966786985626618
2025-09-15,18.36180503347061
2025-09-16,20.756823081314604
2025-09-17,23.151841129158594
2025-09-18,24.748519827721257
2025-09-19,25.546859177002588
2025-09-20,19.16014438275194
2025-09-21,16.765126334907947
2025-09-22,26.34519852628392
2025-09-23,23.950180478439925
2025-09-24,22.353501779877263
2025-09-25,24.748519827721257
2025-09-26,25.546859177002588
2025-09-27,19.16014438275194
2025-09-28,17.56346568418928
2025-09-29,23.950180478439925
2025-09-30,22.353501779877263
2025-10-01,28.740216574127913
2025-10-02,29.53855592340924
2025-10-03,31.135234621971904
2025-10-04,19.958483732033272
2025-10-05,26.34519852628392
2025-10-06,30.336895272690573
2025-10-07,31.135234621971904
2025-10-08,28.740216574127913
2025-10-09,27.941877224846582
2025-10-10,33.530252669815894
2025-10-11,43.9086642104732
2025-10-12,43.11032486119187
2025-10-13,38.32028876550388
2025-10-14,33.530252669815894
2025-10-15,31.933573971253235
2025-10-16,33.530252669815894
2025-10-17,38.32028876550388
2025-10-18,26.34519852628392
2025-10-19,23.950180478439925
2025-10-20,30.336895272690573
2025-10-21,28.740216574127913
2025-10-22,27.941877224846582
2025-10-23,24.748519827721257
2025-10-24,26.34519852628392
2025-10-25,18.36180503347061
2025-10-26,22.353501779877263
2025-10-27,24.748519827721257
2025-10-28,23.950180478439925
2025-10-29,25.546859177002588
2025-10-30,31.933573971253235
2025-10-31,28.740216574127913
2025-11-01,27.14353787556525
2025-11-02,21.555162430595935
2025-11-03,31.135234621971904
2025-11-04,46.30368225831719
2025-11-05,38.32028876550388
2025-11-06,35.12693136837856
2025-11-07,34.32859201909723
2025-11-08,25.546859177002588
2025-11-09,25.546859177002588
2025-11-10,30.336895272690573
2025-11-11,29.53855592340924
2025-11-12,29.53855592340924
2025-11-13,35.12693136837856
2025-11-14,47.90036095687985
2025-11-15,33.530252669815894
2025-11-16,35.92527071765989
2025-11-17,48.698700306161186
2025-11-18,64.6654872917878
2025-11-19,61.47212989466248
2025-11-20,65.46382664106913
2025-11-21,79.83393492813309
2025-11-22,52.69039705256784
2025-11-23,45.50534290903586
2025-11-24,51.093718354005176
2025-11-25,44.707003559754526
2025-11-26,43.11032486119187
2025-11-27,37.521949416222554
2025-11-28,34.32859201909723
2025-11-29,29.53855592340924
2025-11-30,30.336895272690573
2025-12-01,64.6654872917878
2025-12-02,51.892057703286504
2025-12-03,44.707003559754526
2025-12-04,38.32028876550388
2025-12-05,34.32859201909723
2025-12-06,29.53855592340924
2025-12-07,28.740216574127913
2025-12-08,33.530252669815894
2025-12-09,34.32859201909723
2025-12-10,32.73191332053457
2025-12-11,34.21864433395197
2025-12-12,28.182895549426085
2025-12-13,22.546316439540867
2025-12-14,22.945486114181534
2025-12-15,34.21864433395197
2025-12-16,32.7097071378205
2025-12-17,34.21864433395197
2025-12-18,35.32841185544277
2025-12-19,32.7097071378205
2025-12-20,22.945486114181534
2025-12-21,24.05525363567234
2025-12-22,29.691832745557555
2025-12-23,27.472297702575947
2025-12-24,27.073128027935283
2025-12-25,21.436548918050065
2025-12-26,29.691832745557555
2025-12-27,22.945486114181534
2025-12-28,22.945486114181534
2025-12-29,28.182895549426085
2025-12-30,29.691832745557555
2025-12-31,25.564190831803813
2026-01-01,24.05525363567234
2026-01-02,27.073128027935283
2026-01-03,25.564190831803813
2026-01-04,25.564190831803813
2026-01-05,32.7097071378205
2026-01-06,31.20076994168903
2026-01-07,26.673958353294616
2026-01-08,26.673958353294616
2026-01-09,24.454423310313004
2026-01-10,19.896739711803914
2026-01-11,19.896739711803914
2026-01-12,25.581522486605035
2026-01-13,27.002718180305312
2026-01-14,31.266305261406153
2026-01-15,28.423913874005592
2026-01-16,22.739131099204474
2026-01-17,19.896739711803914
2026-01-18,19.896739711803914
2026-01-19,25.581522486605035
2026-01-20,29.845109567705872
2026-01-21,29.845109567705872
2026-01-22,25.581522486605035
2026-01-23,25.581522486605035
2026-01-24,18.475544018103637
2026-01-25,22.739131099204474
2026-01-26,28.423913874005592
2026-01-27,25.581522486605035
2026-01-28,25.581522486605035
2026-01-29,35.52989234250699
2026-01-30,42.63587081100839
2026-01-31,51.16304497321007
2026-02-01,59.690219135411745
2026-02-02,59.690219135411745
2026-02-03,52.58424066691035
2026-02-04,61.11141482911202
2026-02-05,136.43478659522685
2026-02-06,142.11956937002796
2026-02-07,66.79619760391314
2026-02-08,52.58424066691035
2026-02-09,52.58424066691035
2026-02-10,51.16304497321007
2026-02-11,65.37500191021286
2026-02-12,54.005436360610624
2026-02-13,48.32065358580951
2026-02-14,36.951088036207274
2026-02-15,34.10869664880671
2026-02-16,38.37228372990755
2026-02-17,39.79347942360783
2026-02-18,35.52989234250699
2026-02-19,36.951088036207274
2026-02-20,34.10869664880671
2026-02-21,28.423913874005592
2026-02-22,27.002718180305312
2026-02-23,46.899457892109226
2026-02-24,45.47826219840895
2026-02-25,42.63587081100839
2026-02-26,36.951088036207274
2026-02-27,34.10869664880671
2026-02-28,35.52989234250699
2026-03-01,36.951088036207274
2026-03-02,48.32065358580951
2026-03-03,48.32065358580951
2026-03-04,44.05706650470867
2026-03-05,48.32065358580951
2026-03-06,36.951088036207274
2026-03-07,28.423913874005592
2026-03-08,32.68750095510643
2026-03-09,38.37228372990755
2026-03-10,38.37228372990755
2026-03-11,32.68750095510643
2026-03-12,31.266305261406153
2026-03-13,32.68750095510643
2026-03-14,25.581522486605035
2026-03-15,25.581522486605035
2026-03-16,32.68750095510643
2026-03-17,35.52989234250699
2026-03-18,32.68750095510643
2026-03-19,35.52989234250699
2026-03-20,41.21467511730811
2026-03-21,27.002718180305312
2026-03-22,28.423913874005592
2026-03-23,31.266305261406153
2026-03-24,27.002718180305312
2026-03-25,35.52989234250699
2026-03-26,32.68750095510643
2026-03-27,42.63587081100839
2026-03-28,38.37228372990755
2026-03-29,39.79347942360783
2026-03-30,52.58424066691035
2026-03-31,36.951088036207274
2026-04-01,29.845109567705872
2026-04-02,27.002718180305312
2026-04-03,24.160326792904755
2026-04-04,19.896739711803914
2026-04-05,21.317935405504194
2026-04-06,31.266305261406153
2026-04-07,29.845109567705872
2026-04-08,34.10869664880671
2026-04-09,29.845109567705872
2026-04-10,27.002718180305312
2026-04-11,21.317935405504194
2026-04-12,25.581522486605035
2026-04-13,27.002718180305312
2026-04-14,29.845109567705872
2026-04-15,29.845109567705872
2026-04-16,27.002718180305312
2026-04-17,42.63587081100839
2026-04-18,27.002718180305312
2026-04-19,24.160326792904755
2026-04-20,24.160326792904755
2026-04-21,27.002718180305312
2026-04-22,29.845109567705872
2026-04-23,28.423913874005592
2026-04-24,25.581522486605035
2026-04-25,19.896739711803914
2026-04-26,22.739131099204474
2026-04-27,25.581522486605035
2026-04-28,24.160326792904755
2026-04-29,24.160326792904755
2026-04-30,25.581522486605035
2026-05-01,25.581522486605035
2026-05-02,19.896739711803914
2026-05-03,21.317935405504194
2026-05-04,25.581522486605035
2026-05-05,28.423913874005592
2026-05-06,28.423913874005592
2026-05-07,24.160326792904755
2026-05-08,25.581522486605035
2026-05-09,19.896739711803914
2026-05-10,21.317935405504194
2026-05-11,25.581522486605035
2026-05-12,25.581522486605035
2026-05-13,25.581522486605035
2026-05-14,25.581522486605035
2026-05-15,24.160326792904755
2026-05-16,19.896739711803914
2026-05-17,18.475544018103637
2026-05-18,24.160326792904755
2026-05-19,22.739131099204474
2026-05-20,21.317935405504194
2026-05-21,21.317935405504194
2026-05-22,25.581522486605035
2026-05-23,28.423913874005592
2026-05-24,19.896739711803914
2026-05-25,21.317935405504194
2026-05-26,22.739131099204474
2026-05-27,22.739131099204474
2026-05-28,27.002718180305312
2026-05-29,24.160326792904755
2026-05-30,19.896739711803914
2026-05-31,24.160326792904755
