Time,mcdonalds
2024-09-23,26.240337193521384
2024-09-24,26.240337193521384
2024-09-25,27.115015099972094
2024-09-26,27.989693006422808
2024-09-27,29.739048819324232
2024-09-28,34.98711625802851
2024-09-29,35.86179416447922
2024-09-30,24.490981380619957
2024-10-01,22.741625567718533
2024-10-02,32.36308253867637
2024-10-03,34.1124383515778
2024-10-04,29.739048819324232
2024-10-05,32.36308253867637
2024-10-06,31.48840463222566
2024-10-07,22.741625567718533
2024-10-08,24.490981380619957
2024-10-09,24.490981380619957
2024-10-10,28.86437091287352
2024-10-11,34.1124383515778
2024-10-12,34.1124383515778
2024-10-13,34.98711625802851
2024-10-14,27.989693006422808
2024-10-15,27.989693006422808
2024-10-16,30.613726725774946
2024-10-17,29.739048819324232
2024-10-18,33.23776044512709
2024-10-19,37.61114997738065
2024-10-20,59.478097638648464
2024-10-21,70.84891042250773
2024-10-22,58.60341973219776
2024-10-23,68.2248767031556
2024-10-24,45.483251135437065
2024-10-25,43.73389532253564
2024-10-26,41.98453950963421
2024-10-27,42.859217416084924
2024-10-28,34.1124383515778
2024-10-29,30.613726725774946
2024-10-30,27.115015099972094
2024-10-31,27.989693006422808
2024-11-01,33.23776044512709
2024-11-02,34.1124383515778
2024-11-03,34.1124383515778
2024-11-04,25.36565928707067
2024-11-05,26.240337193521384
2024-11-06,27.989693006422808
2024-11-07,26.240337193521384
2024-11-08,27.989693006422808
2024-11-09,30.613726725774946
2024-11-10,30.613726725774946
2024-11-11,25.36565928707067
2024-11-12,24.490981380619957
2024-11-13,29.739048819324232
2024-11-14,28.86437091287352
2024-11-15,27.989693006422808
2024-11-16,27.989693006422808
2024-11-17,35.86179416447922
2024-11-18,28.86437091287352
2024-11-19,34.1124383515778
2024-11-20,30.613726725774946
2024-11-21,28.86437091287352
2024-11-22,27.989693006422808
2024-11-23,32.36308253867637
2024-11-24,29.739048819324232
2024-11-25,23.616303474169243
2024-11-26,25.36565928707067
2024-11-27,27.989693006422808
2024-11-28,54.23003019994419
2024-11-29,35.86179416447922
2024-11-30,26.240337193521384
2024-12-01,27.989693006422808
2024-12-02,20.992269754817105
2024-12-03,20.992269754817105
2024-12-04,23.616303474169243
2024-12-05,28.86437091287352
2024-12-06,34.98711625802851
2024-12-07,32.36308253867637
2024-12-08,31.48840463222566
2024-12-09,32.36308253867637
2024-12-10,48.98196276123991
2024-12-11,44.60857322898635
2024-12-12,34.1124383515778
2024-12-13,27.115015099972094
2024-12-14,32.36308253867637
2024-12-15,30.613726725774946
2024-12-16,21.86694766126782
2024-12-17,22.741625567718533
2024-12-18,24.490981380619957
2024-12-19,22.741625567718533
2024-12-20,24.490981380619957
2024-12-21,27.989693006422808
2024-12-22,28.86437091287352
2024-12-23,26.240337193521384
2024-12-24,37.61114997738065
2024-12-25,87.46779064507128
2024-12-26,45.483251135437065
2024-12-27,27.989693006422808
2024-12-28,28.86437091287352
2024-12-29,27.989693006422808
2024-12-30,26.240337193521384
2024-12-31,26.240337193521384
2025-01-01,46.35792904188778
2025-01-02,24.490981380619957
2025-01-03,24.490981380619957
2025-01-04,27.989693006422808
2025-01-05,27.115015099972094
2025-01-06,22.741625567718533
2025-01-07,25.36565928707067
2025-01-08,22.741625567718533
2025-01-09,24.490981380619957
2025-01-10,26.240337193521384
2025-01-11,26.240337193521384
2025-01-12,27.115015099972094
2025-01-13,20.117591848366395
2025-01-14,20.992269754817105
2025-01-15,22.741625567718533
2025-01-16,21.86694766126782
2025-01-17,23.616303474169243
2025-01-18,27.989693006422808
2025-01-19,24.490981380619957
2025-01-20,25.36565928707067
2025-01-21,31.48840463222566
2025-01-22,35.86179416447922
2025-01-23,31.48840463222566
2025-01-24,27.115015099972094
2025-01-25,33.23776044512709
2025-01-26,30.613726725774946
2025-01-27,22.741625567718533
2025-01-28,23.616303474169243
2025-01-29,24.490981380619957
2025-01-30,24.490981380619957
2025-01-31,26.240337193521384
2025-02-01,29.739048819324232
2025-02-02,31.48840463222566
2025-02-03,20.117591848366395
2025-02-04,22.741625567718533
2025-02-05,22.741625567718533
2025-02-06,24.490981380619957
2025-02-07,24.490981380619957
2025-02-08,28.86437091287352
2025-02-09,28.86437091287352
2025-02-10,20.992269754817105
2025-02-11,21.86694766126782
2025-02-12,23.616303474169243
2025-02-13,24.490981380619957
2025-02-14,25.36565928707067
2025-02-15,29.739048819324232
2025-02-16,33.23776044512709
2025-02-17,25.36565928707067
2025-02-18,22.741625567718533
2025-02-19,22.741625567718533
2025-02-20,24.490981380619957
2025-02-21,25.36565928707067
2025-02-22,29.739048819324232
2025-02-23,33.23776044512709
2025-02-24,22.741625567718533
2025-02-25,22.741625567718533
2025-02-26,22.741625567718533
2025-02-27,22.741625567718533
2025-02-28,26.240337193521384
2025-03-01,30.613726725774946
2025-03-02,31.48840463222566
2025-03-03,24.490981380619957
2025-03-04,21.86694766126782
2025-03-05,22.741625567718533
2025-03-06,22.741625567718533
2025-03-07,26.240337193521384
2025-03-08,30.613726725774946
2025-03-09,27.115015099972094
2025-03-10,21.86694766126782
2025-03-11,21.86694766126782
2025-03-12,24.490981380619957
2025-03-13,22.741625567718533
2025-03-14,24.490981380619957
2025-03-15,28.86437091287352
2025-03-16,31.48840463222566
2025-03-17,22.741625567718533
2025-03-18,21.86694766126782
2025-03-19,22.741625567718533
2025-03-20,26.240337193521384
2025-03-21,27.115015099972094
2025-03-22,30.613726725774946
2025-03-23,31.48840463222566
2025-03-24,23.616303474169243
2025-03-25,22.741625567718533
2025-03-26,23.616303474169243
2025-03-27,25.36565928707067
2025-03-28,31.48840463222566
2025-03-29,34.1124383515778
2025-03-30,34.1124383515778
2025-03-31,26.240337193521384
2025-04-01,40.23518369673279
2025-04-02,46.35792904188778
2025-04-03,49.85664066769063
2025-04-04,51.605996480592054
2025-04-05,62.102131358000605
2025-04-06,55.1047081063949
2025-04-07,40.23518369673279
2025-04-08,35.86179416447922
2025-04-09,34.98711625802851
2025-04-10,34.1124383515778
2025-04-11,36.736472070929935
2025-04-12,41.1098616031835
2025-04-13,38.48582788383136
2025-04-14,27.115015099972094
2025-04-15,25.553250259324827
2025-04-16,27.417960520836267
2025-04-17,26.9229443433059
2025-04-18,29.720009735573065
2025-04-19,30.15734868879842
2025-04-20,36.683834604088474
2025-04-21,25.553250259324827
2025-04-22,20.891474605546218
2025-04-23,24.620895128569103
2025-04-24,25.990589212550184
2025-04-25,26.485605390080547
2025-04-26,30.15734868879842
2025-04-27,30.65236486632879
2025-04-28,25.05823408179446
2025-04-29,24.620895128569103
2025-04-30,24.12587895103874
2025-05-01,26.9229443433059
2025-05-02,27.855299474061624
2025-05-03,29.720009735573065
2025-05-04,31.584719997084512
2025-05-05,23.688539997813383
2025-05-06,22.756184867057662
2025-05-07,22.261168689527295
2025-05-08,22.756184867057662
2025-05-09,24.620895128569103
2025-05-10,28.787654604817348
2025-05-11,28.35031565159199
2025-05-12,22.756184867057662
2025-05-13,24.12587895103874
2025-05-14,25.553250259324827
2025-05-15,22.770744166396792
2025-05-16,24.750808876518253
2025-05-17,26.73087358663971
2025-05-18,29.7009706518219
2025-05-19,23.760776521457522
2025-05-20,21.78071181133606
2025-05-21,23.760776521457522
2025-05-22,22.770744166396792
2025-05-23,24.750808876518253
2025-05-24,26.73087358663971
2025-05-25,29.7009706518219
2025-05-26,27.72090594170044
2025-05-27,23.760776521457522
2025-05-28,22.770744166396792
2025-05-29,24.750808876518253
2025-05-30,24.750808876518253
2025-05-31,25.740841231578983
2025-06-01,28.71093829676117
2025-06-02,23.760776521457522
2025-06-03,25.740841231578983
2025-06-04,25.740841231578983
2025-06-05,23.760776521457522
2025-06-06,27.72090594170044
2025-06-07,29.7009706518219
2025-06-08,29.7009706518219
2025-06-09,23.760776521457522
2025-06-10,23.760776521457522
2025-06-11,25.740841231578983
2025-06-12,25.740841231578983
2025-06-13,24.750808876518253
2025-06-14,28.71093829676117
2025-06-15,26.73087358663971
2025-06-16,21.78071181133606
2025-06-17,22.770744166396792
2025-06-18,22.770744166396792
2025-06-19,24.750808876518253
2025-06-20,25.740841231578983
2025-06-21,26.73087358663971
2025-06-22,30.69100300688263
2025-06-23,23.760776521457522
2025-06-24,24.750808876518253
2025-06-25,23.760776521457522
2025-06-26,26.73087358663971
2025-06-27,28.71093829676117
2025-06-28,29.7009706518219
2025-06-29,32.67106771700409
2025-06-30,24.750808876518253
2025-07-01,27.72090594170044
2025-07-02,29.7009706518219
2025-07-03,31.681035361943362
2025-07-04,37.62122949230774
2025-07-05,36.631197137247014
2025-07-06,36.631197137247014
2025-07-07,26.73087358663971
2025-07-08,28.71093829676117
2025-07-09,33.66110007206482
2025-07-10,49.501617753036506
2025-07-11,52.47171481821869
2025-07-12,44.55145597773285
2025-07-13,42.57139126761139
2025-07-14,31.681035361943362
2025-07-15,30.69100300688263
2025-07-16,30.69100300688263
2025-07-17,32.67106771700409
2025-07-18,31.681035361943362
2025-07-19,36.631197137247014
2025-07-20,37.62122949230774
2025-07-21,29.7009706518219
2025-07-22,28.71093829676117
2025-07-23,29.7009706518219
2025-07-24,28.71093829676117
2025-07-25,29.7009706518219
2025-07-26,31.681035361943362
2025-07-27,35.64116478218628
2025-07-28,26.73087358663971
2025-07-29,25.740841231578983
2025-07-30,26.73087358663971
2025-07-31,25.740841231578983
2025-08-01,29.7009706518219
2025-08-02,33.66110007206482
2025-08-03,31.681035361943362
2025-08-04,26.73087358663971
2025-08-05,26.73087358663971
2025-08-06,28.71093829676117
2025-08-07,27.72090594170044
2025-08-08,27.72090594170044
2025-08-09,33.66110007206482
2025-08-10,35.64116478218628
2025-08-11,25.740841231578983
2025-08-12,33.66110007206482
2025-08-13,37.62122949230774
2025-08-14,34.65113242712555
2025-08-15,34.65113242712555
2025-08-16,37.62122949230774
2025-08-17,37.62122949230774
2025-08-18,26.73087358663971
2025-08-19,25.740841231578983
2025-08-20,26.73087358663971
2025-08-21,27.72090594170044
2025-08-22,30.69100300688263
2025-08-23,33.66110007206482
2025-08-24,35.64116478218628
2025-08-25,24.750808876518253
2025-08-26,23.760776521457522
2025-08-27,24.750808876518253
2025-08-28,24.750808876518253
2025-08-29,26.73087358663971
2025-08-30,30.69100300688263
2025-08-31,30.69100300688263
2025-09-01,32.67106771700409
2025-09-02,24.750808876518253
2025-09-03,29.7009706518219
2025-09-04,28.71093829676117
2025-09-05,27.72090594170044
2025-09-06,33.66110007206482
2025-09-07,31.681035361943362
2025-09-08,25.740841231578983
2025-09-09,24.750808876518253
2025-09-10,23.760776521457522
2025-09-11,23.760776521457522
2025-09-12,25.740841231578983
2025-09-13,29.7009706518219
2025-09-14,31.681035361943362
2025-09-15,22.770744166396792
2025-09-16,22.770744166396792
2025-09-17,23.760776521457522
2025-09-18,35.64116478218628
2025-09-19,26.73087358663971
2025-09-20,30.69100300688263
2025-09-21,28.71093829676117
2025-09-22,20.79067945627533
2025-09-23,21.78071181133606
2025-09-24,23.760776521457522
2025-09-25,23.760776521457522
2025-09-26,24.750808876518253
2025-09-27,32.67106771700409
2025-09-28,29.7009706518219
2025-09-29,23.760776521457522
2025-09-30,25.740841231578983
2025-10-01,22.770744166396792
2025-10-02,23.760776521457522
2025-10-03,24.750808876518253
2025-10-04,31.681035361943362
2025-10-05,30.69100300688263
2025-10-06,27.72090594170044
2025-10-07,30.69100300688263
2025-10-08,32.67106771700409
2025-10-09,35.64116478218628
2025-10-10,40.591326557489936
2025-10-11,44.55145597773285
2025-10-12,43.56142362267212
2025-10-13,34.65113242712555
2025-10-14,34.65113242712555
2025-10-15,36.631197137247014
2025-10-16,34.65113242712555
2025-10-17,35.64116478218628
2025-10-18,40.591326557489936
2025-10-19,41.58135891255066
2025-10-20,32.67106771700409
2025-10-21,33.66110007206482
2025-10-22,35.64116478218628
2025-10-23,35.64116478218628
2025-10-24,36.631197137247014
2025-10-25,38.611261847368475
2025-10-26,40.591326557489936
2025-10-27,26.73087358663971
2025-10-28,26.73087358663971
2025-10-29,28.71093829676117
2025-10-30,28.71093829676117
2025-10-31,28.71093829676117
2025-11-01,37.62122949230774
2025-11-02,34.65113242712555
2025-11-03,23.760776521457522
2025-11-04,21.78071181133606
2025-11-05,21.78071181133606
2025-11-06,21.78071181133606
2025-11-07,25.740841231578983
2025-11-08,30.69100300688263
2025-11-09,28.71093829676117
2025-11-10,22.770744166396792
2025-11-11,25.740841231578983
2025-11-12,23.760776521457522
2025-11-13,22.770744166396792
2025-11-14,24.750808876518253
2025-11-15,28.71093829676117
2025-11-16,26.73087358663971
2025-11-17,21.78071181133606
2025-11-18,24.750808876518253
2025-11-19,21.78071181133606
2025-11-20,26.73087358663971
2025-11-21,27.72090594170044
2025-11-22,29.7009706518219
2025-11-23,30.69100300688263
2025-11-24,22.770744166396792
2025-11-25,23.760776521457522
2025-11-26,27.72090594170044
2025-11-27,54.451779528340154
2025-11-28,35.64116478218628
2025-11-29,25.740841231578983
2025-11-30,26.73087358663971
2025-12-01,24.750808876518253
2025-12-02,50.49165010809723
2025-12-03,75.24245898461548
2025-12-04,69.3022648542511
2025-12-05,61.38200601376526
2025-12-06,62.372038368826
2025-12-07,53.46174717327942
2025-12-08,36.631197137247014
2025-12-09,35.64116478218628
2025-12-10,35.64116478218628
2025-12-11,33.66110007206482
2025-12-12,35.64116478218628
2025-12-13,39.6012942024292
2025-12-14,34.65113242712555
2025-12-15,27.72090594170044
2025-12-16,23.760776521457522
2025-12-17,28.71093829676117
2025-12-18,29.7009706518219
2025-12-19,29.7009706518219
2025-12-20,32.67106771700409
2025-12-21,31.681035361943362
2025-12-22,25.740841231578983
2025-12-23,28.71093829676117
2025-12-24,38.611261847368475
2025-12-25,99.00323550607301
2025-12-26,53.46174717327942
2025-12-27,29.7009706518219
2025-12-28,30.69100300688263
2025-12-29,25.740841231578983
2025-12-30,25.740841231578983
2025-12-31,28.71093829676117
2026-01-01,48.51158539797577
2026-01-02,29.7009706518219
2026-01-03,28.71093829676117
2026-01-04,26.73087358663971
2026-01-05,22.770744166396792
2026-01-06,23.760776521457522
2026-01-07,25.740841231578983
2026-01-08,24.750808876518253
2026-01-09,24.750808876518253
2026-01-10,30.69100300688263
2026-01-11,29.7009706518219
2026-01-12,21.78071181133606
2026-01-13,23.760776521457522
2026-01-14,21.78071181133606
2026-01-15,23.760776521457522
2026-01-16,25.740841231578983
2026-01-17,27.72090594170044
2026-01-18,27.72090594170044
2026-01-19,24.750808876518253
2026-01-20,22.770744166396792
2026-01-21,22.770744166396792
2026-01-22,21.78071181133606
2026-01-23,23.760776521457522
2026-01-24,25.740841231578983
2026-01-25,27.72090594170044
2026-01-26,24.750808876518253
2026-01-27,24.750808876518253
2026-01-28,23.760776521457522
2026-01-29,24.750808876518253
2026-01-30,27.72090594170044
2026-01-31,30.69100300688263
2026-02-01,32.67106771700409
2026-02-02,23.760776521457522
2026-02-03,25.740841231578983
2026-02-04,28.71093829676117
2026-02-05,27.72090594170044
2026-02-06,28.71093829676117
2026-02-07,36.631197137247014
2026-02-08,32.67106771700409
2026-02-09,24.750808876518253
2026-02-10,41.58135891255066
2026-02-11,31.681035361943362
2026-02-12,27.72090594170044
2026-02-13,29.7009706518219
2026-02-14,33.66110007206482
2026-02-15,30.69100300688263
2026-02-16,28.71093829676117
2026-02-17,24.750808876518253
2026-02-18,28.71093829676117
2026-02-19,28.71093829676117
2026-02-20,30.69100300688263
2026-02-21,31.681035361943362
2026-02-22,33.66110007206482
2026-02-23,29.7009706518219
2026-02-24,28.71093829676117
2026-02-25,31.681035361943362
2026-02-26,35.64116478218628
2026-02-27,36.631197137247014
2026-02-28,45.541488332793584
2026-03-01,43.56142362267212
2026-03-02,36.631197137247014
2026-03-03,41.58135891255066
2026-03-04,45.541488332793584
2026-03-05,42.57139126761139
2026-03-06,43.56142362267212
2026-03-07,48.51158539797577
2026-03-08,45.541488332793584
2026-03-09,33.66110007206482
2026-03-10,32.67106771700409
2026-03-11,33.66110007206482
2026-03-12,34.65113242712555
2026-03-13,36.631197137247014
2026-03-14,42.57139126761139
2026-03-15,40.591326557489936
2026-03-16,29.7009706518219
2026-03-17,32.67106771700409
2026-03-18,32.67106771700409
2026-03-19,31.681035361943362
2026-03-20,33.66110007206482
2026-03-21,37.62122949230774
2026-03-22,39.6012942024292
2026-03-23,30.69100300688263
2026-03-24,34.65113242712555
2026-03-25,50.49165010809723
2026-03-26,43.56142362267212
2026-03-27,52.47171481821869
2026-03-28,58.411908948583076
2026-03-29,63.362070723886724
2026-03-30,54.451779528340154
2026-03-31,56.431844238461615
2026-04-01,53.46174717327942
2026-04-02,43.56142362267212
2026-04-03,45.541488332793584
2026-04-04,45.541488332793584
2026-04-05,54.451779528340154
2026-04-06,38.611261847368475
2026-04-07,36.631197137247014
2026-04-08,33.66110007206482
2026-04-09,36.631197137247014
2026-04-10,36.631197137247014
2026-04-11,40.591326557489936
2026-04-12,41.58135891255066
2026-04-13,28.71093829676117
2026-04-14,31.681035361943362
2026-04-15,30.69100300688263
2026-04-16,31.681035361943362
2026-04-17,32.67106771700409
2026-04-18,39.6012942024292
2026-04-19,39.6012942024292
2026-04-20,28.71093829676117
2026-04-21,32.67106771700409
2026-04-22,33.66110007206482
2026-04-23,32.67106771700409
2026-04-24,32.67106771700409
2026-04-25,37.62122949230774
2026-04-26,41.58135891255066
2026-04-27,33.66110007206482
2026-04-28,33.66110007206482
2026-04-29,36.631197137247014
2026-04-30,40.591326557489936
2026-05-01,44.55145597773285
2026-05-02,46.53152068785431
2026-05-03,50.49165010809723
2026-05-04,35.64116478218628
2026-05-05,34.65113242712555
2026-05-06,33.66110007206482
2026-05-07,32.67106771700409
2026-05-08,34.65113242712555
2026-05-09,41.58135891255066
2026-05-10,40.591326557489936
2026-05-11,28.71093829676117
2026-05-12,30.69100300688263
2026-05-13,31.681035361943362
2026-05-14,34.65113242712555
2026-05-15,34.65113242712555
2026-05-16,42.57139126761139
2026-05-17,41.58135891255066
2026-05-18,28.71093829676117
2026-05-19,29.7009706518219
2026-05-20,28.71093829676117
2026-05-21,31.681035361943362
2026-05-22,33.66110007206482
2026-05-23,38.611261847368475
2026-05-24,40.591326557489936
2026-05-25,36.631197137247014
2026-05-26,28.71093829676117
2026-05-27,31.681035361943362
2026-05-28,32.67106771700409
2026-05-29,34.65113242712555
2026-05-30,38.611261847368475
2026-05-31,36.631197137247014
