Time,bangladesh
2024-09-23,64.08843689222218
2024-09-24,58.74773381787033
2024-09-25,56.07738228069441
2024-09-26,61.41808535504626
2024-09-27,138.85827993314805
2024-09-28,138.85827993314805
2024-09-29,122.83617071009252
2024-09-30,170.90249837925916
2024-10-01,213.62812297407396
2024-10-02,64.08843689222218
2024-10-03,53.40703074351849
2024-10-04,48.06632766916664
2024-10-05,58.74773381787033
2024-10-06,205.61706836254618
2024-10-07,74.76984304092588
2024-10-08,61.41808535504626
2024-10-09,181.58390452796286
2024-10-10,74.76984304092588
2024-10-11,64.08843689222218
2024-10-12,253.68339603171282
2024-10-13,82.78089765245366
2024-10-14,48.06632766916664
2024-10-15,48.06632766916664
2024-10-16,45.395976131990714
2024-10-17,42.72562459481479
2024-10-18,45.395976131990714
2024-10-19,40.055273057638864
2024-10-20,40.055273057638864
2024-10-21,64.08843689222218
2024-10-22,56.07738228069441
2024-10-23,64.08843689222218
2024-10-24,53.40703074351849
2024-10-25,42.72562459481479
2024-10-26,40.055273057638864
2024-10-27,42.72562459481479
2024-10-28,45.395976131990714
2024-10-29,53.40703074351849
2024-10-30,72.09949150374996
2024-10-31,66.75878842939811
2024-11-01,45.395976131990714
2024-11-02,40.055273057638864
2024-11-03,42.72562459481479
2024-11-04,45.395976131990714
2024-11-05,40.055273057638864
2024-11-06,56.07738228069441
2024-11-07,48.06632766916664
2024-11-08,42.72562459481479
2024-11-09,88.1216007268055
2024-11-10,50.736679206342565
2024-11-11,77.44019457810181
2024-11-12,48.06632766916664
2024-11-13,50.736679206342565
2024-11-14,42.72562459481479
2024-11-15,45.395976131990714
2024-11-16,40.055273057638864
2024-11-17,45.395976131990714
2024-11-18,48.06632766916664
2024-11-19,45.395976131990714
2024-11-20,40.055273057638864
2024-11-21,45.395976131990714
2024-11-22,56.07738228069441
2024-11-23,58.74773381787033
2024-11-24,61.41808535504626
2024-11-25,72.09949150374996
2024-11-26,66.75878842939811
2024-11-27,48.06632766916664
2024-11-28,48.06632766916664
2024-11-29,45.395976131990714
2024-11-30,56.07738228069441
2024-12-01,66.75878842939811
2024-12-02,74.76984304092588
2024-12-03,80.11054611527773
2024-12-04,56.07738228069441
2024-12-05,50.736679206342565
2024-12-06,50.736679206342565
2024-12-07,42.72562459481479
2024-12-08,80.11054611527773
2024-12-09,61.41808535504626
2024-12-10,69.42913996657403
2024-12-11,50.736679206342565
2024-12-12,80.11054611527773
2024-12-13,50.736679206342565
2024-12-14,48.06632766916664
2024-12-15,53.40703074351849
2024-12-16,74.76984304092588
2024-12-17,53.40703074351849
2024-12-18,77.44019457810181
2024-12-19,50.736679206342565
2024-12-20,77.44019457810181
2024-12-21,40.055273057638864
2024-12-22,48.06632766916664
2024-12-23,45.395976131990714
2024-12-24,45.395976131990714
2024-12-25,42.72562459481479
2024-12-26,40.055273057638864
2024-12-27,42.72562459481479
2024-12-28,40.055273057638864
2024-12-29,40.055273057638864
2024-12-30,40.055273057638864
2024-12-31,40.055273057638864
2025-01-01,42.72562459481479
2025-01-02,42.72562459481479
2025-01-03,42.72562459481479
2025-01-04,42.72562459481479
2025-01-05,42.72562459481479
2025-01-06,45.395976131990714
2025-01-07,45.395976131990714
2025-01-08,45.395976131990714
2025-01-09,40.055273057638864
2025-01-10,42.72562459481479
2025-01-11,37.38492152046294
2025-01-12,42.72562459481479
2025-01-13,45.395976131990714
2025-01-14,45.395976131990714
2025-01-15,42.72562459481479
2025-01-16,42.72562459481479
2025-01-17,40.055273057638864
2025-01-18,40.055273057638864
2025-01-19,42.72562459481479
2025-01-20,42.72562459481479
2025-01-21,42.72562459481479
2025-01-22,42.72562459481479
2025-01-23,45.395976131990714
2025-01-24,48.06632766916664
2025-01-25,42.72562459481479
2025-01-26,48.06632766916664
2025-01-27,45.395976131990714
2025-01-28,45.395976131990714
2025-01-29,50.736679206342565
2025-01-30,45.395976131990714
2025-01-31,45.395976131990714
2025-02-01,42.72562459481479
2025-02-02,42.72562459481479
2025-02-03,40.055273057638864
2025-02-04,40.055273057638864
2025-02-05,42.72562459481479
2025-02-06,48.06632766916664
2025-02-07,42.72562459481479
2025-02-08,42.72562459481479
2025-02-09,48.06632766916664
2025-02-10,42.72562459481479
2025-02-11,45.395976131990714
2025-02-12,42.72562459481479
2025-02-13,40.055273057638864
2025-02-14,42.72562459481479
2025-02-15,45.395976131990714
2025-02-16,42.72562459481479
2025-02-17,42.72562459481479
2025-02-18,42.72562459481479
2025-02-19,50.736679206342565
2025-02-20,256.3537475688887
2025-02-21,66.75878842939811
2025-02-22,50.736679206342565
2025-02-23,50.736679206342565
2025-02-24,130.8472253216203
2025-02-25,56.07738228069441
2025-02-26,45.395976131990714
2025-02-27,104.14370994986105
2025-02-28,45.395976131990714
2025-03-01,40.055273057638864
2025-03-02,40.055273057638864
2025-03-03,45.395976131990714
2025-03-04,40.055273057638864
2025-03-05,42.72562459481479
2025-03-06,42.72562459481479
2025-03-07,42.72562459481479
2025-03-08,45.395976131990714
2025-03-09,48.06632766916664
2025-03-10,48.06632766916664
2025-03-11,42.72562459481479
2025-03-12,42.72562459481479
2025-03-13,42.72562459481479
2025-03-14,45.395976131990714
2025-03-15,40.055273057638864
2025-03-16,48.06632766916664
2025-03-17,45.395976131990714
2025-03-18,45.395976131990714
2025-03-19,45.395976131990714
2025-03-20,45.395976131990714
2025-03-21,40.055273057638864
2025-03-22,40.055273057638864
2025-03-23,42.72562459481479
2025-03-24,48.06632766916664
2025-03-25,101.47335841268513
2025-03-26,50.736679206342565
2025-03-27,48.06632766916664
2025-03-28,48.06632766916664
2025-03-29,48.06632766916664
2025-03-30,48.06632766916664
2025-03-31,45.395976131990714
2025-04-01,45.395976131990714
2025-04-02,48.06632766916664
2025-04-03,53.40703074351849
2025-04-04,56.07738228069441
2025-04-05,48.06632766916664
2025-04-06,45.395976131990714
2025-04-07,45.395976131990714
2025-04-08,48.06632766916664
2025-04-09,48.06632766916664
2025-04-10,48.06632766916664
2025-04-11,50.736679206342565
2025-04-12,42.72562459481479
2025-04-13,56.07738228069441
2025-04-14,50.736679206342565
2025-04-15,50.191709504878084
2025-04-16,48.85653373629012
2025-04-17,50.191709504878084
2025-04-18,42.31689731871643
2025-04-19,50.191709504878084
2025-04-20,63.40722476539158
2025-04-21,51.52688527346605
2025-04-22,54.19723681064197
2025-04-23,54.19723681064197
2025-04-24,51.52688527346605
2025-04-25,40.98172155012847
2025-04-26,39.64654578154051
2025-04-27,50.191709504878084
2025-04-28,66.07757630256751
2025-04-29,63.40722476539158
2025-04-30,64.74240053397955
2025-05-01,51.52688527346605
2025-05-02,52.86206104205401
2025-05-03,51.52688527346605
2025-05-04,52.86206104205401
2025-05-05,51.52688527346605
2025-05-06,52.86206104205401
2025-05-07,66.07757630256751
2025-05-08,63.40722476539158
2025-05-09,54.19723681064197
2025-05-10,55.53241257922993
2025-05-11,55.53241257922993
2025-05-12,54.19723681064197
2025-05-13,54.19723681064197
2025-05-14,54.19723681064197
2025-05-15,52.31709134058953
2025-05-16,52.31709134058953
2025-05-17,65.3963641757369
2025-05-18,52.31709134058953
2025-05-19,65.3963641757369
2025-05-20,52.31709134058953
2025-05-21,52.31709134058953
2025-05-22,52.31709134058953
2025-05-23,52.31709134058953
2025-05-24,52.31709134058953
2025-05-25,52.31709134058953
2025-05-26,52.31709134058953
2025-05-27,52.31709134058953
2025-05-28,104.63418268117906
2025-05-29,52.31709134058953
2025-05-30,78.4756370108843
2025-05-31,52.31709134058953
2025-06-01,78.4756370108843
2025-06-02,39.23781850544215
2025-06-03,39.23781850544215
2025-06-04,52.31709134058953
2025-06-05,39.23781850544215
2025-06-06,39.23781850544215
2025-06-07,39.23781850544215
2025-06-08,39.23781850544215
2025-06-09,39.23781850544215
2025-06-10,52.31709134058953
2025-06-11,39.23781850544215
2025-06-12,39.23781850544215
2025-06-13,39.23781850544215
2025-06-14,52.31709134058953
2025-06-15,39.23781850544215
2025-06-16,39.23781850544215
2025-06-17,65.3963641757369
2025-06-18,52.31709134058953
2025-06-19,52.31709134058953
2025-06-20,52.31709134058953
2025-06-21,65.3963641757369
2025-06-22,39.23781850544215
2025-06-23,39.23781850544215
2025-06-24,52.31709134058953
2025-06-25,65.3963641757369
2025-06-26,52.31709134058953
2025-06-27,52.31709134058953
2025-06-28,52.31709134058953
2025-06-29,52.31709134058953
2025-06-30,39.23781850544215
2025-07-01,39.23781850544215
2025-07-02,52.31709134058953
2025-07-03,39.23781850544215
2025-07-04,39.23781850544215
2025-07-05,65.3963641757369
2025-07-06,39.23781850544215
2025-07-07,39.23781850544215
2025-07-08,65.3963641757369
2025-07-09,78.4756370108843
2025-07-10,78.4756370108843
2025-07-11,78.4756370108843
2025-07-12,78.4756370108843
2025-07-13,91.55490984603168
2025-07-14,65.3963641757369
2025-07-15,65.3963641757369
2025-07-16,91.55490984603168
2025-07-17,405.45745788956884
2025-07-18,104.63418268117906
2025-07-19,693.2014602628112
2025-07-20,719.360005933106
2025-07-21,706.2807330979587
2025-07-22,510.09164057074787
2025-07-23,261.5854567029476
2025-07-24,313.9025480435372
2025-07-25,287.7440023732424
2025-07-26,470.85382206530574
2025-07-27,510.09164057074787
2025-07-28,379.2989122192741
2025-07-29,784.7563701088429
2025-07-30,1307.9272835147383
2025-07-31,954.7869169657589
2025-08-01,588.5672775816322
2025-08-02,39.23781850544215
2025-08-03,39.23781850544215
2025-08-04,39.23781850544215
2025-08-05,143.8720011866212
2025-08-06,222.3476381975055
2025-08-07,170.03054685691598
2025-08-08,170.03054685691598
2025-08-09,248.50618386780025
2025-08-10,261.5854567029476
2025-08-11,183.10981969206335
2025-08-12,78.4756370108843
2025-08-13,39.23781850544215
2025-08-14,52.31709134058953
2025-08-15,65.3963641757369
2025-08-16,52.31709134058953
2025-08-17,52.31709134058953
2025-08-18,39.23781850544215
2025-08-19,39.23781850544215
2025-08-20,39.23781850544215
2025-08-21,39.23781850544215
2025-08-22,39.23781850544215
2025-08-23,39.23781850544215
2025-08-24,39.23781850544215
2025-08-25,39.23781850544215
2025-08-26,39.23781850544215
2025-08-27,39.23781850544215
2025-08-28,39.23781850544215
2025-08-29,39.23781850544215
2025-08-30,52.31709134058953
2025-08-31,39.23781850544215
2025-09-01,65.3963641757369
2025-09-02,39.23781850544215
2025-09-03,52.31709134058953
2025-09-04,39.23781850544215
2025-09-05,39.23781850544215
2025-09-06,39.23781850544215
2025-09-07,39.23781850544215
2025-09-08,39.23781850544215
2025-09-09,39.23781850544215
2025-09-10,39.23781850544215
2025-09-11,65.3963641757369
2025-09-12,39.23781850544215
2025-09-13,78.4756370108843
2025-09-14,39.23781850544215
2025-09-15,39.23781850544215
2025-09-16,91.55490984603168
2025-09-17,52.31709134058953
2025-09-18,52.31709134058953
2025-09-19,52.31709134058953
2025-09-20,104.63418268117906
2025-09-21,52.31709134058953
2025-09-22,52.31709134058953
2025-09-23,65.3963641757369
2025-09-24,287.7440023732424
2025-09-25,222.3476381975055
2025-09-26,52.31709134058953
2025-09-27,52.31709134058953
2025-09-28,52.31709134058953
2025-09-29,52.31709134058953
2025-09-30,65.3963641757369
2025-10-01,39.23781850544215
2025-10-02,104.63418268117906
2025-10-03,340.06109371383195
2025-10-04,52.31709134058953
2025-10-05,78.4756370108843
2025-10-06,39.23781850544215
2025-10-07,65.3963641757369
2025-10-08,91.55490984603168
2025-10-09,91.55490984603168
2025-10-10,627.8050960870744
2025-10-11,78.4756370108843
2025-10-12,39.23781850544215
2025-10-13,78.4756370108843
2025-10-14,91.55490984603168
2025-10-15,1203.293100833559
2025-10-16,52.31709134058953
2025-10-17,39.23781850544215
2025-10-18,65.3963641757369
2025-10-19,52.31709134058953
2025-10-20,65.3963641757369
2025-10-21,156.9512740217686
2025-10-22,209.2683653623581
2025-10-23,143.8720011866212
2025-10-24,52.31709134058953
2025-10-25,39.23781850544215
2025-10-26,65.3963641757369
2025-10-27,78.4756370108843
2025-10-28,52.31709134058953
2025-10-29,78.4756370108843
2025-10-30,117.71345551632643
2025-10-31,130.7927283514738
2025-11-01,117.71345551632643
2025-11-02,130.7927283514738
2025-11-03,117.71345551632643
2025-11-04,117.71345551632643
2025-11-05,104.63418268117906
2025-11-06,117.71345551632643
2025-11-07,117.71345551632643
2025-11-08,117.71345551632643
2025-11-09,117.71345551632643
2025-11-10,117.71345551632643
2025-11-11,156.9512740217686
2025-11-12,156.9512740217686
2025-11-13,183.10981969206335
2025-11-14,130.7927283514738
2025-11-15,104.63418268117906
2025-11-16,104.63418268117906
2025-11-17,143.8720011866212
2025-11-18,209.2683653623581
2025-11-19,170.03054685691598
2025-11-20,170.03054685691598
2025-11-21,222.3476381975055
2025-11-22,196.18909252721073
2025-11-23,156.9512740217686
2025-11-24,117.71345551632643
2025-11-25,130.7927283514738
2025-11-26,170.03054685691598
2025-11-27,196.18909252721073
2025-11-28,196.18909252721073
2025-11-29,209.2683653623581
2025-11-30,209.2683653623581
2025-12-01,196.18909252721073
2025-12-02,222.3476381975055
2025-12-03,222.3476381975055
2025-12-04,196.18909252721073
2025-12-05,196.18909252721073
2025-12-06,209.2683653623581
2025-12-07,222.3476381975055
2025-12-08,196.18909252721073
2025-12-09,209.2683653623581
2025-12-10,222.3476381975055
2025-12-11,195.25485875327163
2025-12-12,209.2683653623581
2025-12-13,155.0828064738904
2025-12-14,160.688209117525
2025-12-15,156.9512740217686
2025-12-16,155.0828064738904
2025-12-17,181.24135214418516
2025-12-18,197.12332630114983
2025-12-19,183.10981969206335
2025-12-20,142.9377674126821
2025-12-21,120.51615683814373
2025-12-22,114.91075419450914
2025-12-23,120.51615683814373
2025-12-24,120.51615683814373
2025-12-25,116.77922174238734
2025-12-26,106.50265022905725
2025-12-27,94.35761116784897
2025-12-28,92.48914361997078
2025-12-29,90.62067607209258
2025-12-30,104.63418268117906
2025-12-31,88.75220852421438
2026-01-01,88.75220852421438
2026-01-02,90.62067607209258
2026-01-03,92.48914361997078
2026-01-04,92.48914361997078
2026-01-05,92.48914361997078
2026-01-06,90.62067607209258
2026-01-07,104.63418268117906
2026-01-08,116.77922174238734
2026-01-09,106.50265022905725
2026-01-10,115.84498796844824
2026-01-11,108.37111777693545
2026-01-12,112.10805287269184
2026-01-13,127.05579325571742
2026-01-14,153.21433892601218
2026-01-15,145.7404687344994
2026-01-16,115.84498796844824
2026-01-17,149.47740383025578
2026-01-18,142.003533638743
2026-01-19,138.2665985429866
2026-01-20,145.7404687344994
2026-01-21,183.10981969206335
2026-01-22,156.95127402176857
2026-01-23,153.21433892601218
2026-01-24,186.84675478781975
2026-01-25,198.05756007508893
2026-01-26,175.63594950055054
2026-01-27,160.68820911752496
2026-01-28,160.68820911752496
2026-01-29,171.89901440479414
2026-01-30,179.37288459630696
2026-01-31,198.05756007508893
2026-02-01,250.37465141567844
2026-02-02,179.37288459630696
2026-02-03,168.16207930903775
2026-02-04,254.11158651143484
2026-02-05,295.21787256475517
2026-02-06,213.0053004581145
2026-02-07,179.37288459630696
2026-02-08,201.79449517084532
2026-02-09,198.05756007508893
2026-02-10,186.84675478781975
2026-02-11,160.68820911752496
2026-02-12,250.37465141567844
2026-02-13,373.6935095756395
2026-02-14,265.322391798704
2026-02-15,213.0053004581145
2026-02-16,201.79449517084532
2026-02-17,198.05756007508893
2026-02-18,153.21433892601218
2026-02-19,138.2665985429866
2026-02-20,119.58192306420463
2026-02-21,127.05579325571742
2026-02-22,127.05579325571742
2026-02-23,149.47740383025578
2026-02-24,130.7927283514738
2026-02-25,145.7404687344994
2026-02-26,153.21433892601218
2026-02-27,190.58368988357614
2026-02-28,78.47563701088428
2026-03-01,71.0017668193715
2026-03-02,123.31885815996102
2026-03-03,179.37288459630696
2026-03-04,142.003533638743
2026-03-05,153.21433892601218
2026-03-06,123.31885815996102
2026-03-07,100.89724758542266
2026-03-08,89.68644229815348
2026-03-09,104.63418268117906
2026-03-10,104.63418268117906
2026-03-11,179.37288459630696
2026-03-12,119.58192306420463
2026-03-13,198.05756007508893
2026-03-14,100.89724758542266
2026-03-15,235.42691103265287
2026-03-16,115.84498796844824
2026-03-17,127.05579325571742
2026-03-18,186.84675478781975
2026-03-19,190.58368988357614
2026-03-20,156.95127402176857
2026-03-21,130.7927283514738
2026-03-22,127.05579325571742
2026-03-23,127.05579325571742
2026-03-24,97.16031248966627
2026-03-25,119.58192306420463
2026-03-26,130.7927283514738
2026-03-27,138.2665985429866
2026-03-28,149.47740383025578
2026-03-29,164.42514421328136
2026-03-30,138.2665985429866
2026-03-31,138.2665985429866
2026-04-01,127.05579325571742
2026-04-02,127.05579325571742
2026-04-03,138.2665985429866
2026-04-04,108.37111777693545
2026-04-05,142.003533638743
2026-04-06,142.003533638743
2026-04-07,142.003533638743
2026-04-08,179.37288459630696
2026-04-09,186.84675478781975
2026-04-10,160.68820911752496
2026-04-11,134.5296634472302
2026-04-12,100.89724758542266
2026-04-13,115.84498796844824
2026-04-14,149.47740383025578
2026-04-15,156.95127402176857
2026-04-16,127.05579325571742
2026-04-17,250.37465141567844
2026-04-18,160.68820911752496
2026-04-19,127.05579325571742
2026-04-20,119.58192306420463
2026-04-21,119.58192306420463
2026-04-22,138.2665985429866
2026-04-23,156.95127402176857
2026-04-24,138.2665985429866
2026-04-25,134.5296634472302
2026-04-26,149.47740383025578
2026-04-27,138.2665985429866
2026-04-28,112.10805287269184
2026-04-29,149.47740383025578
2026-04-30,175.63594950055054
2026-05-01,142.003533638743
2026-05-02,183.10981969206335
2026-05-03,183.10981969206335
2026-05-04,156.95127402176857
2026-05-05,149.47740383025578
2026-05-06,138.2665985429866
2026-05-07,149.47740383025578
2026-05-08,168.16207930903775
2026-05-09,127.05579325571742
2026-05-10,145.7404687344994
2026-05-11,138.2665985429866
2026-05-12,149.47740383025578
2026-05-13,123.31885815996102
2026-05-14,123.31885815996102
2026-05-15,127.05579325571742
2026-05-16,153.21433892601218
2026-05-17,168.16207930903775
2026-05-18,153.21433892601218
2026-05-19,153.21433892601218
2026-05-20,168.16207930903775
2026-05-21,127.05579325571742
2026-05-22,145.7404687344994
2026-05-23,168.16207930903775
2026-05-24,164.42514421328136
2026-05-25,168.16207930903775
2026-05-26,138.2665985429866
2026-05-27,130.7927283514738
2026-05-28,149.47740383025578
2026-05-29,164.42514421328136
2026-05-30,186.84675478781975
2026-05-31,190.58368988357614
