Time,stock_market
2024-09-22,6.9606209315815155
2024-09-23,13.921241863163031
2024-09-24,16.24144884035687
2024-09-25,13.921241863163031
2024-09-26,13.921241863163031
2024-09-27,13.921241863163031
2024-09-28,6.9606209315815155
2024-09-29,4.640413954387677
2024-09-30,16.24144884035687
2024-10-01,18.561655817550708
2024-10-02,16.24144884035687
2024-10-03,16.24144884035687
2024-10-04,16.24144884035687
2024-10-05,6.9606209315815155
2024-10-06,6.9606209315815155
2024-10-07,16.24144884035687
2024-10-08,13.921241863163031
2024-10-09,13.921241863163031
2024-10-10,13.921241863163031
2024-10-11,16.24144884035687
2024-10-12,9.280827908775354
2024-10-13,11.601034885969192
2024-10-14,27.842483726326062
2024-10-15,16.24144884035687
2024-10-16,13.921241863163031
2024-10-17,13.921241863163031
2024-10-18,13.921241863163031
2024-10-19,6.9606209315815155
2024-10-20,4.640413954387677
2024-10-21,16.24144884035687
2024-10-22,13.921241863163031
2024-10-23,16.24144884035687
2024-10-24,16.24144884035687
2024-10-25,13.921241863163031
2024-10-26,6.9606209315815155
2024-10-27,6.9606209315815155
2024-10-28,13.921241863163031
2024-10-29,13.921241863163031
2024-10-30,13.921241863163031
2024-10-31,18.561655817550708
2024-11-01,18.561655817550708
2024-11-02,6.9606209315815155
2024-11-03,6.9606209315815155
2024-11-04,16.24144884035687
2024-11-05,18.561655817550708
2024-11-06,64.96579536142748
2024-11-07,41.76372558948909
2024-11-08,32.48289768071374
2024-11-09,16.24144884035687
2024-11-10,18.561655817550708
2024-11-11,48.72434652107061
2024-11-12,27.842483726326062
2024-11-13,23.202069771938383
2024-11-14,18.561655817550708
2024-11-15,20.881862794744546
2024-11-16,9.280827908775354
2024-11-17,9.280827908775354
2024-11-18,18.561655817550708
2024-11-19,18.561655817550708
2024-11-20,18.561655817550708
2024-11-21,16.24144884035687
2024-11-22,16.24144884035687
2024-11-23,9.280827908775354
2024-11-24,6.9606209315815155
2024-11-25,18.561655817550708
2024-11-26,18.561655817550708
2024-11-27,20.881862794744546
2024-11-28,13.921241863163031
2024-11-29,32.48289768071374
2024-11-30,6.9606209315815155
2024-12-01,6.9606209315815155
2024-12-02,16.24144884035687
2024-12-03,16.24144884035687
2024-12-04,16.24144884035687
2024-12-05,16.24144884035687
2024-12-06,16.24144884035687
2024-12-07,9.280827908775354
2024-12-08,6.9606209315815155
2024-12-09,16.24144884035687
2024-12-10,18.561655817550708
2024-12-11,16.24144884035687
2024-12-12,16.24144884035687
2024-12-13,16.24144884035687
2024-12-14,6.9606209315815155
2024-12-15,6.9606209315815155
2024-12-16,16.24144884035687
2024-12-17,16.24144884035687
2024-12-18,37.123311635101416
2024-12-19,37.123311635101416
2024-12-20,25.522276749132224
2024-12-21,9.280827908775354
2024-12-22,6.9606209315815155
2024-12-23,20.881862794744546
2024-12-24,39.44351861229526
2024-12-25,11.601034885969192
2024-12-26,20.881862794744546
2024-12-27,20.881862794744546
2024-12-28,9.280827908775354
2024-12-29,9.280827908775354
2024-12-30,30.1626907035199
2024-12-31,39.44351861229526
2025-01-01,16.24144884035687
2025-01-02,18.561655817550708
2025-01-03,16.24144884035687
2025-01-04,9.280827908775354
2025-01-05,6.9606209315815155
2025-01-06,18.561655817550708
2025-01-07,18.561655817550708
2025-01-08,20.881862794744546
2025-01-09,39.44351861229526
2025-01-10,20.881862794744546
2025-01-11,11.601034885969192
2025-01-12,6.9606209315815155
2025-01-13,18.561655817550708
2025-01-14,16.24144884035687
2025-01-15,18.561655817550708
2025-01-16,16.24144884035687
2025-01-17,18.561655817550708
2025-01-18,9.280827908775354
2025-01-19,11.601034885969192
2025-01-20,37.123311635101416
2025-01-21,25.522276749132224
2025-01-22,20.881862794744546
2025-01-23,27.842483726326062
2025-01-24,16.24144884035687
2025-01-25,9.280827908775354
2025-01-26,6.9606209315815155
2025-01-27,41.76372558948909
2025-01-28,37.123311635101416
2025-01-29,23.202069771938383
2025-01-30,18.561655817550708
2025-01-31,23.202069771938383
2025-02-01,16.24144884035687
2025-02-02,20.881862794744546
2025-02-03,74.24662327020283
2025-02-04,30.1626907035199
2025-02-05,23.202069771938383
2025-02-06,18.561655817550708
2025-02-07,18.561655817550708
2025-02-08,9.280827908775354
2025-02-09,9.280827908775354
2025-02-10,18.561655817550708
2025-02-11,18.561655817550708
2025-02-12,18.561655817550708
2025-02-13,18.561655817550708
2025-02-14,18.561655817550708
2025-02-15,11.601034885969192
2025-02-16,11.601034885969192
2025-02-17,32.48289768071374
2025-02-18,18.561655817550708
2025-02-19,16.24144884035687
2025-02-20,20.881862794744546
2025-02-21,27.842483726326062
2025-02-22,18.561655817550708
2025-02-23,13.921241863163031
2025-02-24,30.1626907035199
2025-02-25,32.48289768071374
2025-02-26,23.202069771938383
2025-02-27,27.842483726326062
2025-02-28,32.48289768071374
2025-03-01,13.921241863163031
2025-03-02,9.280827908775354
2025-03-03,39.44351861229526
2025-03-04,92.80827908775353
2025-03-05,67.28600233862132
2025-03-06,53.36476047545828
2025-03-07,44.08393256668293
2025-03-08,16.24144884035687
2025-03-09,11.601034885969192
2025-03-10,76.56683024739667
2025-03-11,102.0891069965289
2025-03-12,69.60620931581515
2025-03-13,58.005174429845965
2025-03-14,51.04455349826445
2025-03-15,18.561655817550708
2025-03-16,13.921241863163031
2025-03-17,37.123311635101416
2025-03-18,32.48289768071374
2025-03-19,30.1626907035199
2025-03-20,30.1626907035199
2025-03-21,23.202069771938383
2025-03-22,11.601034885969192
2025-03-23,9.280827908775354
2025-03-24,25.522276749132224
2025-03-25,23.202069771938383
2025-03-26,27.842483726326062
2025-03-27,23.202069771938383
2025-03-28,34.803104657907575
2025-03-29,18.561655817550708
2025-03-30,18.561655817550708
2025-03-31,39.44351861229526
2025-04-01,30.1626907035199
2025-04-02,53.36476047545828
2025-04-03,183.29635119831323
2025-04-04,176.33573026673173
2025-04-05,76.56683024739667
2025-04-06,58.005174429845965
2025-04-07,232.02069771938386
2025-04-08,150.8134535175995
2025-04-09,180.9761442211194
2025-04-10,132.2517977000488
2025-04-11,85.84765815617203
2025-04-12,25.522276749132224
2025-04-13,18.561655817550708
2025-04-14,51.04455349826445
2025-04-15,46.627236368606944
2025-04-16,46.31490081398469
2025-04-17,48.09967541182611
2025-04-18,62.556349654341574
2025-04-19,13.832003133270959
2025-04-20,11.734892980807299
2025-04-21,53.23090238062018
2025-04-22,51.13379222815652
2025-04-23,41.18367384519063
2025-04-24,37.30178909488556
2025-04-25,30.385787528250077
2025-04-26,11.422557426185051
2025-04-27,11.110221871562803
2025-04-28,32.48289768071374
2025-04-29,29.448780864383334
2025-04-30,32.48289768071374
2025-05-01,30.07345197362783
2025-05-02,27.97634182116417
2025-05-03,11.734892980807299
2025-05-04,11.110221871562803
2025-05-05,27.351670711919674
2025-05-06,27.97634182116417
2025-05-07,25.25456055945601
2025-05-08,29.76111641900558
2025-05-09,23.469785961614598
2025-05-10,9.32544727372139
2025-05-11,11.110221871562803
2025-05-12,46.627236368606944
2025-05-13,32.795233235335985
2025-05-14,25.56689611407826
2025-05-15,21.23881771431283
2025-05-16,19.364804386579344
2025-05-17,9.99473774791192
2025-05-18,9.370066638667424
2025-05-19,22.48815993280182
2025-05-20,21.23881771431283
2025-05-21,27.485528806757777
2025-05-22,31.23355546222475
2025-05-23,22.48815993280182
2025-05-24,9.370066638667424
2025-05-25,8.745395529422929
2025-05-26,13.742764403378889
2025-05-27,24.9868443697798
2025-05-28,22.48815993280182
2025-05-29,21.863488823557326
2025-05-30,19.364804386579344
2025-05-31,8.120724420178435
2025-06-01,6.871382201689444
2025-06-02,19.364804386579344
2025-06-03,18.115462168090353
2025-06-04,18.74013327733485
2025-06-05,18.74013327733485
2025-06-06,21.23881771431283
2025-06-07,9.370066638667424
2025-06-08,9.370066638667424
2025-06-09,19.98947549582384
2025-06-10,18.115462168090353
2025-06-11,20.614146605068335
2025-06-12,19.364804386579344
2025-06-13,26.23618658826879
2025-06-14,9.99473774791192
2025-06-15,9.99473774791192
2025-06-16,19.98947549582384
2025-06-17,26.860857697513286
2025-06-18,23.112831042046313
2025-06-19,34.981582117691715
2025-06-20,21.23881771431283
2025-06-21,8.745395529422929
2025-06-22,16.866119949601366
2025-06-23,30.608884352980255
2025-06-24,21.23881771431283
2025-06-25,19.98947549582384
2025-06-26,19.364804386579344
2025-06-27,21.23881771431283
2025-06-28,13.118093294134395
2025-06-29,11.24407996640091
2025-06-30,21.23881771431283
2025-07-01,23.73750215129081
2025-07-02,21.23881771431283
2025-07-03,40.603622100892174
2025-07-04,16.24144884035687
2025-07-05,10.619408857156415
2025-07-06,11.868751075645404
2025-07-07,23.112831042046313
2025-07-08,22.48815993280182
2025-07-09,21.863488823557326
2025-07-10,20.614146605068335
2025-07-11,20.614146605068335
2025-07-12,12.4934221848899
2025-07-13,10.619408857156415
2025-07-14,21.23881771431283
2025-07-15,20.614146605068335
2025-07-16,21.23881771431283
2025-07-17,29.98421324373576
2025-07-18,21.863488823557326
2025-07-19,20.614146605068335
2025-07-20,20.614146605068335
2025-07-21,34.981582117691715
2025-07-22,28.110199916002273
2025-07-23,28.110199916002273
2025-07-24,26.23618658826879
2025-07-25,25.611515479024295
2025-07-26,14.99210662186788
2025-07-27,16.24144884035687
2025-07-28,31.23355546222475
2025-07-29,36.8555954454252
2025-07-30,48.72434652107061
2025-07-31,48.09967541182611
2025-08-01,54.971057613515555
2025-08-02,16.24144884035687
2025-08-03,14.367435512623384
2025-08-04,28.110199916002273
2025-08-05,29.359542134491264
2025-08-06,28.73487102524677
2025-08-07,27.485528806757777
2025-08-08,25.611515479024295
2025-08-09,15.616777731112375
2025-08-10,14.99210662186788
2025-08-11,26.860857697513286
2025-08-12,23.73750215129081
2025-08-13,22.48815993280182
2025-08-14,25.611515479024295
2025-08-15,21.23881771431283
2025-08-16,11.24407996640091
2025-08-17,11.24407996640091
2025-08-18,18.115462168090353
2025-08-19,26.860857697513286
2025-08-20,26.23618658826879
2025-08-21,20.614146605068335
2025-08-22,26.860857697513286
2025-08-23,13.118093294134395
2025-08-24,11.24407996640091
2025-08-25,21.23881771431283
2025-08-26,20.614146605068335
2025-08-27,21.863488823557326
2025-08-28,20.614146605068335
2025-08-29,24.362173260535304
2025-08-30,10.619408857156415
2025-08-31,11.24407996640091
2025-09-01,16.866119949601366
2025-09-02,28.110199916002273
2025-09-03,18.74013327733485
2025-09-04,20.614146605068335
2025-09-05,22.48815993280182
2025-09-06,11.868751075645404
2025-09-07,9.99473774791192
2025-09-08,20.614146605068335
2025-09-09,21.23881771431283
2025-09-10,19.98947549582384
2025-09-11,17.490791058845858
2025-09-12,16.24144884035687
2025-09-13,7.49605331093394
2025-09-14,6.24671109244495
2025-09-15,16.24144884035687
2025-09-16,21.863488823557326
2025-09-17,29.359542134491264
2025-09-18,23.73750215129081
2025-09-19,21.863488823557326
2025-09-20,12.4934221848899
2025-09-21,11.868751075645404
2025-09-22,26.23618658826879
2025-09-23,25.611515479024295
2025-09-24,23.112831042046313
2025-09-25,26.860857697513286
2025-09-26,23.112831042046313
2025-09-27,11.868751075645404
2025-09-28,10.619408857156415
2025-09-29,24.362173260535304
2025-09-30,24.9868443697798
2025-10-01,29.359542134491264
2025-10-02,26.23618658826879
2025-10-03,23.73750215129081
2025-10-04,7.49605331093394
2025-10-05,6.871382201689444
2025-10-06,19.364804386579344
2025-10-07,30.608884352980255
2025-10-08,23.73750215129081
2025-10-09,23.73750215129081
2025-10-10,56.84507094124904
2025-10-11,28.73487102524677
2025-10-12,25.611515479024295
2025-10-13,56.220399832004546
2025-10-14,33.107568789958236
2025-10-15,26.23618658826879
2025-10-16,26.23618658826879
2025-10-17,23.73750215129081
2025-10-18,9.370066638667424
2025-10-19,9.99473774791192
2025-10-20,22.48815993280182
2025-10-21,22.48815993280182
2025-10-22,29.359542134491264
2025-10-23,21.23881771431283
2025-10-24,21.23881771431283
2025-10-25,8.745395529422929
2025-10-26,8.745395529422929
2025-10-27,21.863488823557326
2025-10-28,22.48815993280182
2025-10-29,30.608884352980255
2025-10-30,31.23355546222475
2025-10-31,23.112831042046313
2025-11-01,11.24407996640091
2025-11-02,11.24407996640091
2025-11-03,25.611515479024295
2025-11-04,36.8555954454252
2025-11-05,31.858226571469245
2025-11-06,33.107568789958236
2025-11-07,33.73223989920273
2025-11-08,13.742764403378889
2025-11-09,13.118093294134395
2025-11-10,31.23355546222475
2025-11-11,40.603622100892174
2025-11-12,24.9868443697798
2025-11-13,39.97895099164768
2025-11-14,33.73223989920273
2025-11-15,11.868751075645404
2025-11-16,11.868751075645404
2025-11-17,29.359542134491264
2025-11-18,34.35691100844723
2025-11-19,30.608884352980255
2025-11-20,45.60099097484813
2025-11-21,38.10493766391419
2025-11-22,13.742764403378889
2025-11-23,12.4934221848899
2025-11-24,24.9868443697798
2025-11-25,28.110199916002273
2025-11-26,36.230924336180706
2025-11-27,22.48815993280182
2025-11-28,42.47763542862566
2025-11-29,12.4934221848899
2025-11-30,11.868751075645404
2025-12-01,26.23618658826879
2025-12-02,24.362173260535304
2025-12-03,23.73750215129081
2025-12-04,24.9868443697798
2025-12-05,23.112831042046313
2025-12-06,12.4934221848899
2025-12-07,12.4934221848899
2025-12-08,24.9868443697798
2025-12-09,25.611515479024295
2025-12-10,25.611515479024295
2025-12-11,26.135004713788287
2025-12-12,26.71299152187286
2025-12-13,13.512663538247551
2025-12-14,10.044742689740122
2025-12-15,21.245458995649386
2025-12-16,20.089485379480244
2025-12-17,26.71299152187286
2025-12-18,24.979031097619142
2025-12-19,21.245458995649386
2025-12-20,12.35668992207841
2025-12-21,11.200716305909266
2025-12-22,22.66708386528086
2025-12-23,26.97864277533518
2025-12-24,44.49052966901482
2025-12-25,16.35591327751049
2025-12-26,31.868188493474083
2025-12-27,13.200327983625305
2025-12-28,12.35668992207841
2025-12-29,23.557406227987677
2025-12-30,26.71299152187286
2025-12-31,42.49091799129877
2026-01-01,18.089873701764205
2026-01-02,24.979031097619142
2026-01-03,16.35591327751049
2026-01-04,14.356301599794449
2026-01-05,24.40104428953457
2026-01-06,23.82305748145
2026-01-07,25.244682351081465
2026-01-08,22.40143261181853
2026-01-09,21.245458995649386
2026-01-10,12.751260166191567
2026-01-11,11.688655152342271
2026-01-12,25.502520332383135
2026-01-13,23.90861281160919
2026-01-14,24.971217825458485
2026-01-15,23.90861281160919
2026-01-16,20.720797770061296
2026-01-17,13.813865180040864
2026-01-18,15.93907520773946
2026-01-19,40.3789905262733
2026-01-20,41.44159554012259
2026-01-21,43.03550306089654
2026-01-22,28.690335373931028
2026-01-23,22.314705290835242
2026-01-24,12.21995765926692
2026-01-25,12.751260166191567
2026-01-26,23.90861281160919
2026-01-27,21.252100276985946
2026-01-28,24.971217825458485
2026-01-29,34.53466295010216
2026-01-30,36.128570470876106
2026-01-31,18.064285235438053
2026-02-01,18.064285235438053
2026-02-02,32.40945292240357
2026-02-03,34.00336044317751
2026-02-04,35.59726796395146
2026-02-05,44.09810807474584
2026-02-06,39.316385512424
2026-02-07,17.001680221588757
2026-02-08,14.876470193890162
2026-02-09,25.502520332383135
2026-02-10,26.033822839307785
2026-02-11,28.159032867006378
2026-02-12,34.53466295010216
2026-02-13,32.94075542932821
2026-02-14,17.532982728513407
2026-02-15,18.064285235438053
2026-02-16,43.03550306089654
2026-02-17,29.752940387780324
2026-02-18,22.314705290835242
2026-02-19,23.377310304684542
2026-02-20,29.752940387780324
2026-02-21,17.001680221588757
2026-02-22,14.345167686965514
2026-02-23,37.191175484725406
2026-02-24,31.87815041547892
2026-02-25,28.159032867006378
2026-02-26,28.690335373931028
2026-02-27,30.284242894704974
2026-02-28,17.532982728513407
2026-03-01,21.252100276985946
2026-03-02,52.598948185540216
2026-03-03,51.00504066476627
2026-03-04,39.316385512424
2026-03-05,45.692015595519784
2026-03-06,41.972898047047245
2026-03-07,19.658192756212
2026-03-08,19.658192756212
2026-03-09,52.598948185540216
2026-03-10,37.191175484725406
2026-03-11,32.94075542932821
2026-03-12,35.59726796395146
2026-03-13,36.128570470876106
2026-03-14,19.12689024928735
2026-03-15,18.064285235438053
2026-03-16,35.06596545702681
2026-03-17,32.94075542932821
2026-03-18,36.128570470876106
2026-03-19,43.03550306089654
2026-03-20,42.50420055397189
2026-03-21,19.658192756212
2026-03-22,17.532982728513407
2026-03-23,39.316385512424
2026-03-24,31.34684790855427
2026-03-25,30.81554540162962
2026-03-26,34.53466295010216
2026-03-27,41.972898047047245
2026-03-28,19.658192756212
2026-03-29,19.658192756212
2026-03-30,52.598948185540216
2026-03-31,51.00504066476627
2026-04-01,37.191175484725406
2026-04-02,44.09810807474584
2026-04-03,53.13025069246486
2026-04-04,14.345167686965514
2026-04-05,28.690335373931028
2026-04-06,45.16071308859514
2026-04-07,39.847688019348645
2026-04-08,41.44159554012259
2026-04-09,31.87815041547892
2026-04-10,25.502520332383135
2026-04-11,12.751260166191567
2026-04-12,15.40777270081481
2026-04-13,31.87815041547892
2026-04-14,34.00336044317751
2026-04-15,32.94075542932821
2026-04-16,31.34684790855427
2026-04-17,47.81722562321838
2026-04-18,17.532982728513407
2026-04-19,18.064285235438053
2026-04-20,32.94075542932821
2026-04-21,30.81554540162962
2026-04-22,30.81554540162962
2026-04-23,31.87815041547892
2026-04-24,36.65987297780076
2026-04-25,17.532982728513407
2026-04-26,15.40777270081481
2026-04-27,32.40945292240357
2026-04-28,28.690335373931028
2026-04-29,31.34684790855427
2026-04-30,35.06596545702681
2026-05-01,28.159032867006378
2026-05-02,13.282562673116216
2026-05-03,15.93907520773946
2026-05-04,25.502520332383135
2026-05-05,27.627730360081728
2026-05-06,32.40945292240357
2026-05-07,31.87815041547892
2026-05-08,29.752940387780324
2026-05-09,16.470377714664107
2026-05-10,14.345167686965514
2026-05-11,30.81554540162962
2026-05-12,34.53466295010216
2026-05-13,28.159032867006378
2026-05-14,34.00336044317751
2026-05-15,33.47205793625287
2026-05-16,15.93907520773946
2026-05-17,15.40777270081481
2026-05-18,28.159032867006378
2026-05-19,27.09642785315708
2026-05-20,27.627730360081728
2026-05-21,28.159032867006378
2026-05-22,33.47205793625287
2026-05-23,19.12689024928735
2026-05-24,15.93907520773946
2026-05-25,22.314705290835242
2026-05-26,29.221637880855674
2026-05-27,31.34684790855427
2026-05-28,31.34684790855427
2026-05-29,32.40945292240357
2026-05-30,16.470377714664107
2026-05-31,18.064285235438053
