Time,mh370
2024-11-27,0.7051282051282051
2024-11-28,0.8333333333333333
2024-11-29,0.5769230769230769
2024-11-30,0.9615384615384615
2024-12-01,0.7692307692307692
2024-12-02,0.8333333333333333
2024-12-03,0.5769230769230769
2024-12-04,0.641025641025641
2024-12-05,0.7051282051282051
2024-12-06,0.641025641025641
2024-12-07,0.5128205128205128
2024-12-08,0.3846153846153846
2024-12-09,0.7692307692307692
2024-12-10,0.5128205128205128
2024-12-11,0.641025641025641
2024-12-12,0.5769230769230769
2024-12-13,0.5128205128205128
2024-12-14,1.6666666666666665
2024-12-15,0.8974358974358974
2024-12-16,0.641025641025641
2024-12-17,1.4743589743589742
2024-12-18,1.0256410256410255
2024-12-19,0.8974358974358974
2024-12-20,2.9487179487179485
2024-12-21,2.9487179487179485
2024-12-22,2.5
2024-12-23,1.7948717948717947
2024-12-24,1.6666666666666665
2024-12-25,1.5384615384615383
2024-12-26,1.4102564102564101
2024-12-27,1.6666666666666665
2024-12-28,0.9615384615384615
2024-12-29,2.115384615384615
2024-12-30,2.2435897435897436
2024-12-31,1.5384615384615383
2025-01-01,1.6666666666666665
2025-01-02,1.0897435897435896
2025-01-03,1.282051282051282
2025-01-04,1.4102564102564101
2025-01-05,1.0897435897435896
2025-01-06,0.8974358974358974
2025-01-07,0.8333333333333333
2025-01-08,0.8974358974358974
2025-01-09,0.7051282051282051
2025-01-10,1.0897435897435896
2025-01-11,0.8974358974358974
2025-01-12,0.8333333333333333
2025-01-13,1.0256410256410255
2025-01-14,0.8333333333333333
2025-01-15,0.5128205128205128
2025-01-16,0.5769230769230769
2025-01-17,0.3846153846153846
2025-01-18,0.7692307692307692
2025-01-19,0.3846153846153846
2025-01-20,0.4487179487179487
2025-01-21,0.4487179487179487
2025-01-22,0.641025641025641
2025-01-23,0.3205128205128205
2025-01-24,0.7692307692307692
2025-01-25,0.3205128205128205
2025-01-26,0.5769230769230769
2025-01-27,0.5769230769230769
2025-01-28,0.5128205128205128
2025-01-29,0.8333333333333333
2025-01-30,1.346153846153846
2025-01-31,1.4743589743589742
2025-02-01,1.987179487179487
2025-02-02,1.7307692307692306
2025-02-03,1.1538461538461537
2025-02-04,1.1538461538461537
2025-02-05,1.0897435897435896
2025-02-06,0.7692307692307692
2025-02-07,1.2179487179487178
2025-02-08,1.2179487179487178
2025-02-09,1.4743589743589742
2025-02-10,1.1538461538461537
2025-02-11,1.0256410256410255
2025-02-12,0.7051282051282051
2025-02-13,1.0256410256410255
2025-02-14,0.641025641025641
2025-02-15,0.8333333333333333
2025-02-16,0.8974358974358974
2025-02-17,0.7692307692307692
2025-02-18,0.8974358974358974
2025-02-19,1.2179487179487178
2025-02-20,0.8974358974358974
2025-02-21,1.1538461538461537
2025-02-22,1.0256410256410255
2025-02-23,0.7692307692307692
2025-02-24,0.8333333333333333
2025-02-25,1.6666666666666665
2025-02-26,1.7948717948717947
2025-02-27,1.6666666666666665
2025-02-28,1.2179487179487178
2025-03-01,1.7307692307692306
2025-03-02,1.7948717948717947
2025-03-03,1.5384615384615383
2025-03-04,1.5384615384615383
2025-03-05,1.0897435897435896
2025-03-06,1.282051282051282
2025-03-07,1.2179487179487178
2025-03-08,1.987179487179487
2025-03-09,2.3717948717948714
2025-03-10,1.7307692307692306
2025-03-11,0.9615384615384615
2025-03-12,1.346153846153846
2025-03-13,0.8974358974358974
2025-03-14,1.1538461538461537
2025-03-15,0.7692307692307692
2025-03-16,1.282051282051282
2025-03-17,1.1538461538461537
2025-03-18,0.9615384615384615
2025-03-19,1.6666666666666665
2025-03-20,1.8589743589743588
2025-03-21,1.4743589743589742
2025-03-22,1.346153846153846
2025-03-23,1.7948717948717947
2025-03-24,1.7307692307692306
2025-03-25,2.4358974358974357
2025-03-26,1.5384615384615383
2025-03-27,1.6025641025641024
2025-03-28,1.4102564102564101
2025-03-29,1.7307692307692306
2025-03-30,1.6025641025641024
2025-03-31,1.4743589743589742
2025-04-01,1.4102564102564101
2025-04-02,1.0256410256410255
2025-04-03,0.8974358974358974
2025-04-04,1.282051282051282
2025-04-05,1.0256410256410255
2025-04-06,1.1538461538461537
2025-04-07,0.9615384615384615
2025-04-08,0.8333333333333333
2025-04-09,0.8974358974358974
2025-04-10,1.282051282051282
2025-04-11,1.346153846153846
2025-04-12,1.0256410256410255
2025-04-13,1.282051282051282
2025-04-14,0.8974358974358974
2025-04-15,1.027526395173454
2025-04-16,0.7202111613876319
2025-04-17,1.2782805429864252
2025-04-18,1.1406485671191553
2025-04-19,0.7767722473604826
2025-04-20,0.9709653092006032
2025-04-21,1.027526395173454
2025-04-22,0.7767722473604826
2025-04-23,0.8333333333333333
2025-04-24,0.7767722473604826
2025-04-25,0.8333333333333333
2025-04-26,1.1406485671191553
2025-04-27,0.9709653092006032
2025-04-28,1.9739819004524883
2025-04-29,1.4724736048265457
2025-04-30,1.0030165912518854
2025-05-01,0.5825791855203619
2025-05-02,0.6957013574660633
2025-05-03,1.027526395173454
2025-05-04,1.2217194570135745
2025-05-05,1.027526395173454
2025-05-06,0.9464555052790345
2025-05-07,0.8333333333333333
2025-05-08,0.889894419306184
2025-05-09,0.5825791855203619
2025-05-10,0.6957013574660633
2025-05-11,0.7522624434389139
2025-05-12,0.9709653092006032
2025-05-13,1.4724736048265457
2025-05-14,1.3914027149321266
2025-05-15,1.0784313725490193
2025-05-16,0.784313725490196
2025-05-17,0.980392156862745
2025-05-18,1.3235294117647056
2025-05-19,0.784313725490196
2025-05-20,0.980392156862745
2025-05-21,0.6862745098039215
2025-05-22,0.784313725490196
2025-05-23,1.3235294117647056
2025-05-24,0.6372549019607843
2025-05-25,0.8823529411764705
2025-05-26,0.980392156862745
2025-05-27,0.8333333333333333
2025-05-28,0.8823529411764705
2025-05-29,0.8823529411764705
2025-05-30,1.0784313725490193
2025-05-31,1.6176470588235292
2025-06-01,1.176470588235294
2025-06-02,0.8823529411764705
2025-06-03,0.6862745098039215
2025-06-04,1.1274509803921566
2025-06-05,0.9313725490196076
2025-06-06,0.6372549019607843
2025-06-07,0.6372549019607843
2025-06-08,1.0784313725490193
2025-06-09,0.8823529411764705
2025-06-10,0.8333333333333333
2025-06-11,0.588235294117647
2025-06-12,1.5196078431372546
2025-06-13,1.176470588235294
2025-06-14,1.4215686274509802
2025-06-15,1.568627450980392
2025-06-16,0.9313725490196076
2025-06-17,1.0294117647058822
2025-06-18,1.2254901960784312
2025-06-19,2.009803921568627
2025-06-20,2.1568627450980387
2025-06-21,1.568627450980392
2025-06-22,1.0294117647058822
2025-06-23,1.3235294117647056
2025-06-24,1.372549019607843
2025-06-25,1.4705882352941173
2025-06-26,1.176470588235294
2025-06-27,1.372549019607843
2025-06-28,1.6666666666666665
2025-06-29,1.568627450980392
2025-06-30,1.7156862745098036
2025-07-01,1.1274509803921566
2025-07-02,1.2254901960784312
2025-07-03,1.6176470588235292
2025-07-04,1.4215686274509802
2025-07-05,1.0784313725490193
2025-07-06,1.5196078431372546
2025-07-07,1.1274509803921566
2025-07-08,1.3235294117647056
2025-07-09,0.8823529411764705
2025-07-10,1.176470588235294
2025-07-11,0.8333333333333333
2025-07-12,2.009803921568627
2025-07-13,1.764705882352941
2025-07-14,1.1274509803921566
2025-07-15,1.1274509803921566
2025-07-16,1.6666666666666665
2025-07-17,1.4705882352941173
2025-07-18,1.0784313725490193
2025-07-19,1.2254901960784312
2025-07-20,1.4705882352941173
2025-07-21,1.2254901960784312
2025-07-22,1.1274509803921566
2025-07-23,0.8823529411764705
2025-07-24,1.0784313725490193
2025-07-25,0.4901960784313725
2025-07-26,1.1274509803921566
2025-07-27,1.1274509803921566
2025-07-28,1.0784313725490193
2025-07-29,0.784313725490196
2025-07-30,1.5196078431372546
2025-07-31,0.8823529411764705
2025-08-01,1.0784313725490193
2025-08-02,0.8823529411764705
2025-08-03,0.784313725490196
2025-08-04,0.588235294117647
2025-08-05,0.6862745098039215
2025-08-06,0.8333333333333333
2025-08-07,0.7352941176470587
2025-08-08,0.8823529411764705
2025-08-09,1.6176470588235292
2025-08-10,2.009803921568627
2025-08-11,1.4215686274509802
2025-08-12,0.980392156862745
2025-08-13,0.784313725490196
2025-08-14,0.8333333333333333
2025-08-15,1.176470588235294
2025-08-16,0.6862745098039215
2025-08-17,1.2254901960784312
2025-08-18,0.588235294117647
2025-08-19,0.6862745098039215
2025-08-20,0.8333333333333333
2025-08-21,0.588235294117647
2025-08-22,0.4901960784313725
2025-08-23,0.7352941176470587
2025-08-24,1.1274509803921566
2025-08-25,0.8823529411764705
2025-08-26,0.8333333333333333
2025-08-27,0.784313725490196
2025-08-28,0.588235294117647
2025-08-29,0.588235294117647
2025-08-30,0.4901960784313725
2025-08-31,0.0
2025-09-01,0.8333333333333333
2025-09-02,0.8823529411764705
2025-09-03,0.5392156862745097
2025-09-04,0.4411764705882352
2025-09-05,0.4901960784313725
2025-09-06,0.4411764705882352
2025-09-07,0.8823529411764705
2025-09-08,0.7352941176470587
2025-09-09,0.6862745098039215
2025-09-10,0.6372549019607843
2025-09-11,0.6862745098039215
2025-09-12,0.6372549019607843
2025-09-13,0.7352941176470587
2025-09-14,0.588235294117647
2025-09-15,0.392156862745098
2025-09-16,0.4901960784313725
2025-09-17,0.588235294117647
2025-09-18,0.7352941176470587
2025-09-19,0.4411764705882352
2025-09-20,0.4901960784313725
2025-09-21,0.6372549019607843
2025-09-22,0.588235294117647
2025-09-23,0.4901960784313725
2025-09-24,0.588235294117647
2025-09-25,0.4901960784313725
2025-09-26,0.588235294117647
2025-09-27,0.588235294117647
2025-09-28,0.0
2025-09-29,0.588235294117647
2025-09-30,0.4901960784313725
2025-10-01,0.4901960784313725
2025-10-02,0.392156862745098
2025-10-03,0.34313725490196073
2025-10-04,0.4901960784313725
2025-10-05,0.6862745098039215
2025-10-06,0.6372549019607843
2025-10-07,0.392156862745098
2025-10-08,0.392156862745098
2025-10-09,0.588235294117647
2025-10-10,0.34313725490196073
2025-10-11,0.5392156862745097
2025-10-12,0.588235294117647
2025-10-13,0.4901960784313725
2025-10-14,0.4411764705882352
2025-10-15,0.0
2025-10-16,0.34313725490196073
2025-10-17,0.4411764705882352
2025-10-18,0.4411764705882352
2025-10-19,0.588235294117647
2025-10-20,0.784313725490196
2025-10-21,0.7352941176470587
2025-10-22,0.5392156862745097
2025-10-23,0.6372549019607843
2025-10-24,0.4901960784313725
2025-10-25,0.4901960784313725
2025-10-26,0.4411764705882352
2025-10-27,0.9313725490196076
2025-10-28,0.588235294117647
2025-10-29,0.4411764705882352
2025-10-30,0.6372549019607843
2025-10-31,0.5392156862745097
2025-11-01,0.392156862745098
2025-11-02,0.5392156862745097
2025-11-03,0.7352941176470587
2025-11-04,0.5392156862745097
2025-11-05,0.588235294117647
2025-11-06,0.588235294117647
2025-11-07,0.8333333333333333
2025-11-08,0.6862745098039215
2025-11-09,0.6372549019607843
2025-11-10,0.4901960784313725
2025-11-11,0.6372549019607843
2025-11-12,0.5392156862745097
2025-11-13,0.4411764705882352
2025-11-14,0.588235294117647
2025-11-15,0.6372549019607843
2025-11-16,0.980392156862745
2025-11-17,0.6862745098039215
2025-11-18,0.4901960784313725
2025-11-19,0.8823529411764705
2025-11-20,0.980392156862745
2025-11-21,0.6862745098039215
2025-11-22,0.6372549019607843
2025-11-23,0.6372549019607843
2025-11-24,0.784313725490196
2025-11-25,0.8823529411764705
2025-11-26,0.0
2025-11-27,0.8823529411764705
2025-11-28,0.7352941176470587
2025-11-29,1.0784313725490193
2025-11-30,0.588235294117647
2025-12-01,0.9313725490196076
2025-12-02,0.4901960784313725
2025-12-03,4.5098039215686265
2025-12-04,4.901960784313725
2025-12-05,2.794117647058823
2025-12-06,1.764705882352941
2025-12-07,1.7156862745098036
2025-12-08,1.5196078431372546
2025-12-09,1.372549019607843
2025-12-10,1.4215686274509802
2025-12-11,1.2815923522433883
2025-12-12,1.1967762193845508
2025-12-13,0.701102505058963
2025-12-14,1.0158572325727442
2025-12-15,0.8462249668550693
2025-12-16,0.6407961761216941
2025-12-17,0.7859186379178005
2025-12-18,0.8462249668550693
2025-12-19,0.9310410997139067
2025-12-20,1.076163561510013
2025-12-21,0.7256123089805315
2025-12-22,1.0158572325727442
2025-12-23,0.7614088339962317
2025-12-24,0.5804898471844253
2025-12-25,0.9310410997139067
2025-12-26,0.870734770776638
2025-12-27,0.810428441839369
2025-12-28,1.3664084851022258
2025-12-29,2.6234910334240453
2025-12-30,4.655205498569534
2025-12-31,4.655205498569534
2026-01-01,2.648000837345614
2026-01-02,1.8017758704905447
2026-01-03,2.00720466122392
2026-01-04,1.571837275835601
2026-01-05,1.4870211429767632
2026-01-06,1.341898681180657
2026-01-07,2.0920207940827575
2026-01-08,1.1967762193845508
2026-01-09,1.6924499337101386
2026-01-10,1.288674900565208
2026-01-11,1.288674900565208
2026-01-12,1.288674900565208
2026-01-13,1.4318610006280088
2026-01-14,1.288674900565208
2026-01-15,0.9307096504082057
2026-01-16,1.2170818505338075
2026-01-17,0.8591166003768054
2026-01-18,1.5034540506594094
2026-01-19,0.8591166003768054
2026-01-20,0.9307096504082057
2026-01-21,1.2170818505338075
2026-01-22,0.7875235503454049
2026-01-23,1.0738957504710067
2026-01-24,1.7182332007536107
2026-01-25,1.0023027004396061
2026-01-26,1.3602679505966084
2026-01-27,2.076198450910613
2026-01-28,1.4318610006280088
2026-01-29,1.0738957504710067
2026-01-30,1.288674900565208
2026-01-31,1.288674900565208
2026-02-01,1.145488800502407
2026-02-02,1.0738957504710067
2026-02-03,1.0738957504710067
2026-02-04,1.145488800502407
2026-02-05,1.0738957504710067
2026-02-06,1.288674900565208
2026-02-07,1.0738957504710067
2026-02-08,1.288674900565208
2026-02-09,1.0023027004396061
2026-02-10,1.145488800502407
2026-02-11,1.2170818505338075
2026-02-12,0.7875235503454049
2026-02-13,1.0023027004396061
2026-02-14,0.9307096504082057
2026-02-15,1.0023027004396061
2026-02-16,0.7159305003140044
2026-02-17,0.644337450282604
2026-02-18,0.7875235503454049
2026-02-19,0.8591166003768054
2026-02-20,0.7875235503454049
2026-02-21,0.8591166003768054
2026-02-22,0.7875235503454049
2026-02-23,0.8591166003768054
2026-02-24,0.644337450282604
2026-02-25,0.7875235503454049
2026-02-26,0.4295583001884027
2026-02-27,0.644337450282604
2026-02-28,0.5727444002512035
2026-03-01,0.8591166003768054
2026-03-02,1.0738957504710067
2026-03-03,0.9307096504082057
2026-03-04,0.8591166003768054
2026-03-05,0.9307096504082057
2026-03-06,0.7875235503454049
2026-03-07,1.0023027004396061
2026-03-08,2.6489428511618165
2026-03-09,7.1593050031400445
2026-03-10,3.6512455516014226
2026-03-11,1.7898262507850111
2026-03-12,1.2170818505338075
2026-03-13,0.7159305003140044
2026-03-14,1.145488800502407
2026-03-15,1.4318610006280088
2026-03-16,1.2170818505338075
2026-03-17,1.288674900565208
2026-03-18,0.9307096504082057
2026-03-19,1.145488800502407
2026-03-20,1.0023027004396061
2026-03-21,1.4318610006280088
2026-03-22,1.288674900565208
2026-03-23,1.0738957504710067
2026-03-24,1.3602679505966084
2026-03-25,1.2170818505338075
2026-03-26,1.0738957504710067
2026-03-27,0.8591166003768054
2026-03-28,0.7159305003140044
2026-03-29,1.145488800502407
2026-03-30,1.2170818505338075
2026-03-31,1.0023027004396061
2026-04-01,0.7875235503454049
2026-04-02,0.8591166003768054
2026-04-03,0.7159305003140044
2026-04-04,0.7875235503454049
2026-04-05,0.9307096504082057
2026-04-06,1.0023027004396061
2026-04-07,1.0738957504710067
2026-04-08,0.8591166003768054
2026-04-09,0.8591166003768054
2026-04-10,0.9307096504082057
2026-04-11,0.9307096504082057
2026-04-12,0.7159305003140044
2026-04-13,1.145488800502407
2026-04-14,1.145488800502407
2026-04-15,0.9307096504082057
2026-04-16,0.8591166003768054
2026-04-17,1.3602679505966084
2026-04-18,0.9307096504082057
2026-04-19,0.7159305003140044
2026-04-20,0.8591166003768054
2026-04-21,1.0738957504710067
2026-04-22,0.9307096504082057
2026-04-23,1.2170818505338075
2026-04-24,0.7159305003140044
2026-04-25,0.5727444002512035
2026-04-26,0.8591166003768054
2026-04-27,0.9307096504082057
2026-04-28,0.7875235503454049
2026-04-29,0.5727444002512035
2026-04-30,0.7875235503454049
2026-05-01,0.8591166003768054
2026-05-02,0.8591166003768054
2026-05-03,1.288674900565208
2026-05-04,1.5034540506594094
2026-05-05,2.8637220012560176
2026-05-06,1.5034540506594094
2026-05-07,0.9307096504082057
2026-05-08,1.6466401507222101
2026-05-09,1.5750471006908098
2026-05-10,3.2932803014444203
2026-05-11,2.577349801130416
2026-05-12,1.8614193008164115
2026-05-13,1.2170818505338075
2026-05-14,1.145488800502407
2026-05-15,0.8591166003768054
2026-05-16,1.6466401507222101
2026-05-17,1.5750471006908098
2026-05-18,0.8591166003768054
2026-05-19,0.8591166003768054
2026-05-20,1.5034540506594094
2026-05-21,1.0023027004396061
2026-05-22,1.5750471006908098
2026-05-23,1.7898262507850111
2026-05-24,1.145488800502407
2026-05-25,0.8591166003768054
2026-05-26,0.9307096504082057
2026-05-27,0.5727444002512035
2026-05-28,1.145488800502407
2026-05-29,1.0738957504710067
2026-05-30,0.644337450282604
2026-05-31,0.9307096504082057
