Time,mortgage_rates
2024-10-28,22.94977171460328
2024-10-29,22.94977171460328
2024-10-30,21.674784397125322
2024-10-31,20.39979707964736
2024-11-01,22.94977171460328
2024-11-02,19.1248097621694
2024-11-03,17.84982244469144
2024-11-04,22.94977171460328
2024-11-05,20.39979707964736
2024-11-06,31.874682936949
2024-11-07,58.64941660398616
2024-11-08,57.3744292865082
2024-11-09,33.14967025442696
2024-11-10,24.22475903208124
2024-11-11,31.874682936949
2024-11-12,31.874682936949
2024-11-13,33.14967025442696
2024-11-14,26.77473366703716
2024-11-15,22.94977171460328
2024-11-16,17.84982244469144
2024-11-17,17.84982244469144
2024-11-18,22.94977171460328
2024-11-19,22.94977171460328
2024-11-20,22.94977171460328
2024-11-21,21.674784397125322
2024-11-22,20.39979707964736
2024-11-23,17.84982244469144
2024-11-24,14.02486049225756
2024-11-25,21.674784397125322
2024-11-26,21.674784397125322
2024-11-27,20.39979707964736
2024-11-28,14.02486049225756
2024-11-29,16.57483512721348
2024-11-30,15.299847809735521
2024-12-01,15.299847809735521
2024-12-02,22.94977171460328
2024-12-03,24.22475903208124
2024-12-04,22.94977171460328
2024-12-05,20.39979707964736
2024-12-06,20.39979707964736
2024-12-07,19.1248097621694
2024-12-08,14.02486049225756
2024-12-09,20.39979707964736
2024-12-10,20.39979707964736
2024-12-11,21.674784397125322
2024-12-12,21.674784397125322
2024-12-13,19.1248097621694
2024-12-14,17.84982244469144
2024-12-15,14.02486049225756
2024-12-16,20.39979707964736
2024-12-17,20.39979707964736
2024-12-18,40.79959415929472
2024-12-19,40.79959415929472
2024-12-20,25.4997463495592
2024-12-21,19.1248097621694
2024-12-22,15.299847809735521
2024-12-23,17.84982244469144
2024-12-24,15.299847809735521
2024-12-25,11.47488585730164
2024-12-26,19.1248097621694
2024-12-27,21.674784397125322
2024-12-28,20.39979707964736
2024-12-29,16.57483512721348
2024-12-30,22.94977171460328
2024-12-31,19.1248097621694
2025-01-01,15.299847809735521
2025-01-02,22.94977171460328
2025-01-03,22.94977171460328
2025-01-04,20.39979707964736
2025-01-05,16.57483512721348
2025-01-06,20.39979707964736
2025-01-07,22.94977171460328
2025-01-08,20.39979707964736
2025-01-09,19.1248097621694
2025-01-10,20.39979707964736
2025-01-11,17.84982244469144
2025-01-12,15.299847809735521
2025-01-13,21.674784397125322
2025-01-14,21.674784397125322
2025-01-15,21.674784397125322
2025-01-16,28.04972098451512
2025-01-17,26.77473366703716
2025-01-18,24.22475903208124
2025-01-19,20.39979707964736
2025-01-20,22.94977171460328
2025-01-21,22.94977171460328
2025-01-22,21.674784397125322
2025-01-23,22.94977171460328
2025-01-24,22.94977171460328
2025-01-25,20.39979707964736
2025-01-26,16.57483512721348
2025-01-27,21.674784397125322
2025-01-28,22.94977171460328
2025-01-29,25.4997463495592
2025-01-30,21.674784397125322
2025-01-31,17.84982244469144
2025-02-01,19.1248097621694
2025-02-02,17.84982244469144
2025-02-03,21.674784397125322
2025-02-04,21.674784397125322
2025-02-05,24.22475903208124
2025-02-06,22.94977171460328
2025-02-07,20.39979707964736
2025-02-08,19.1248097621694
2025-02-09,15.299847809735521
2025-02-10,17.84982244469144
2025-02-11,20.39979707964736
2025-02-12,21.674784397125322
2025-02-13,20.39979707964736
2025-02-14,19.1248097621694
2025-02-15,21.674784397125322
2025-02-16,17.84982244469144
2025-02-17,21.674784397125322
2025-02-18,21.674784397125322
2025-02-19,21.674784397125322
2025-02-20,20.39979707964736
2025-02-21,21.674784397125322
2025-02-22,20.39979707964736
2025-02-23,19.1248097621694
2025-02-24,21.674784397125322
2025-02-25,24.22475903208124
2025-02-26,25.4997463495592
2025-02-27,22.94977171460328
2025-02-28,24.22475903208124
2025-03-01,21.674784397125322
2025-03-02,19.1248097621694
2025-03-03,26.77473366703716
2025-03-04,34.42465757190492
2025-03-05,49.72450538164044
2025-03-06,33.14967025442696
2025-03-07,31.874682936949
2025-03-08,29.32470830199308
2025-03-09,25.4997463495592
2025-03-10,34.42465757190492
2025-03-11,33.14967025442696
2025-03-12,33.14967025442696
2025-03-13,35.69964488938288
2025-03-14,28.04972098451512
2025-03-15,22.94977171460328
2025-03-16,19.1248097621694
2025-03-17,26.77473366703716
2025-03-18,25.4997463495592
2025-03-19,30.599695619471042
2025-03-20,29.32470830199308
2025-03-21,19.1248097621694
2025-03-22,19.1248097621694
2025-03-23,17.84982244469144
2025-03-24,22.94977171460328
2025-03-25,22.94977171460328
2025-03-26,22.94977171460328
2025-03-27,20.39979707964736
2025-03-28,21.674784397125322
2025-03-29,20.39979707964736
2025-03-30,17.84982244469144
2025-03-31,22.94977171460328
2025-04-01,25.4997463495592
2025-04-02,24.22475903208124
2025-04-03,44.6245561117286
2025-04-04,73.94926441372168
2025-04-05,49.72450538164044
2025-04-06,36.97463220686084
2025-04-07,50.9994926991184
2025-04-08,43.349568794250644
2025-04-09,48.44951806416248
2025-04-10,34.42465757190492
2025-04-11,34.42465757190492
2025-04-12,30.599695619471042
2025-04-13,21.674784397125322
2025-04-14,31.874682936949
2025-04-15,29.233637779316084
2025-04-16,27.989007302730457
2025-04-17,31.722898732487337
2025-04-18,25.4997463495592
2025-04-19,21.15871810195567
2025-04-20,15.542702536874181
2025-04-21,26.74437682614483
2025-04-22,26.13724000829818
2025-04-23,25.4997463495592
2025-04-24,23.647979055126925
2025-04-25,20.52122444321669
2025-04-26,17.424826672198787
2025-04-27,15.542702536874181
2025-04-28,22.403348578541298
2025-04-29,25.4997463495592
2025-04-30,24.89260953171255
2025-05-01,24.255115872973576
2025-05-02,23.010485396387946
2025-05-03,20.52122444321669
2025-05-04,19.27659396663106
2025-05-05,24.255115872973576
2025-05-06,22.403348578541298
2025-05-07,26.74437682614483
2025-05-08,24.255115872973576
2025-05-09,20.52122444321669
2025-05-10,18.031963490045435
2025-05-11,15.542702536874181
2025-05-12,23.647979055126925
2025-05-13,23.010485396387946
2025-05-14,22.403348578541298
2025-05-15,20.64265180678602
2025-05-16,18.21410453539943
2025-05-17,16.999830899706133
2025-05-18,13.357009992626248
2025-05-19,29.142567256639087
2025-05-20,24.285472713865907
2025-05-21,23.07119907817261
2025-05-22,21.856925442479316
2025-05-23,19.428378171092724
2025-05-24,16.999830899706133
2025-05-25,14.571283628319543
2025-05-26,14.571283628319543
2025-05-27,20.64265180678602
2025-05-28,21.856925442479316
2025-05-29,21.856925442479316
2025-05-30,19.428378171092724
2025-05-31,16.999830899706133
2025-06-01,15.785557264012839
2025-06-02,21.856925442479316
2025-06-03,20.64265180678602
2025-06-04,23.07119907817261
2025-06-05,21.856925442479316
2025-06-06,19.428378171092724
2025-06-07,18.21410453539943
2025-06-08,14.571283628319543
2025-06-09,19.428378171092724
2025-06-10,20.64265180678602
2025-06-11,21.856925442479316
2025-06-12,21.856925442479316
2025-06-13,18.21410453539943
2025-06-14,14.571283628319543
2025-06-15,13.357009992626248
2025-06-16,19.428378171092724
2025-06-17,18.21410453539943
2025-06-18,23.07119907817261
2025-06-19,18.21410453539943
2025-06-20,16.999830899706133
2025-06-21,16.999830899706133
2025-06-22,14.571283628319543
2025-06-23,20.64265180678602
2025-06-24,23.07119907817261
2025-06-25,21.856925442479316
2025-06-26,21.856925442479316
2025-06-27,20.64265180678602
2025-06-28,18.21410453539943
2025-06-29,15.785557264012839
2025-06-30,23.07119907817261
2025-07-01,25.4997463495592
2025-07-02,25.4997463495592
2025-07-03,21.856925442479316
2025-07-04,16.999830899706133
2025-07-05,18.21410453539943
2025-07-06,15.785557264012839
2025-07-07,23.07119907817261
2025-07-08,24.285472713865907
2025-07-09,23.07119907817261
2025-07-10,21.856925442479316
2025-07-11,19.428378171092724
2025-07-12,21.856925442479316
2025-07-13,20.64265180678602
2025-07-14,26.714019985252495
2025-07-15,26.714019985252495
2025-07-16,25.4997463495592
2025-07-17,26.714019985252495
2025-07-18,24.285472713865907
2025-07-19,25.4997463495592
2025-07-20,23.07119907817261
2025-07-21,27.92829362094579
2025-07-22,27.92829362094579
2025-07-23,24.285472713865907
2025-07-24,24.285472713865907
2025-07-25,23.07119907817261
2025-07-26,23.07119907817261
2025-07-27,20.64265180678602
2025-07-28,26.714019985252495
2025-07-29,27.92829362094579
2025-07-30,32.78538816371897
2025-07-31,27.92829362094579
2025-08-01,27.92829362094579
2025-08-02,24.285472713865907
2025-08-03,20.64265180678602
2025-08-04,24.285472713865907
2025-08-05,30.356840892332382
2025-08-06,29.142567256639087
2025-08-07,29.142567256639087
2025-08-08,29.142567256639087
2025-08-09,25.4997463495592
2025-08-10,20.64265180678602
2025-08-11,27.92829362094579
2025-08-12,27.92829362094579
2025-08-13,31.571114528025678
2025-08-14,31.571114528025678
2025-08-15,27.92829362094579
2025-08-16,20.64265180678602
2025-08-17,18.21410453539943
2025-08-18,23.07119907817261
2025-08-19,23.07119907817261
2025-08-20,21.856925442479316
2025-08-21,20.64265180678602
2025-08-22,27.92829362094579
2025-08-23,26.714019985252495
2025-08-24,21.856925442479316
2025-08-25,25.4997463495592
2025-08-26,25.4997463495592
2025-08-27,23.07119907817261
2025-08-28,21.856925442479316
2025-08-29,21.856925442479316
2025-08-30,16.999830899706133
2025-08-31,14.571283628319543
2025-09-01,16.999830899706133
2025-09-02,24.285472713865907
2025-09-03,25.4997463495592
2025-09-04,26.714019985252495
2025-09-05,36.42820907079886
2025-09-06,37.64248270649215
2025-09-07,25.4997463495592
2025-09-08,37.64248270649215
2025-09-09,37.64248270649215
2025-09-10,36.42820907079886
2025-09-11,37.64248270649215
2025-09-12,33.999661799412266
2025-09-13,25.4997463495592
2025-09-14,23.07119907817261
2025-09-15,33.999661799412266
2025-09-16,36.42820907079886
2025-09-17,121.42736356932953
2025-09-18,98.35616449115692
2025-09-19,43.71385088495863
2025-09-20,30.356840892332382
2025-09-21,25.4997463495592
2025-09-22,33.999661799412266
2025-09-23,33.999661799412266
2025-09-24,31.571114528025678
2025-09-25,29.142567256639087
2025-09-26,25.4997463495592
2025-09-27,20.64265180678602
2025-09-28,16.999830899706133
2025-09-29,26.714019985252495
2025-09-30,25.4997463495592
2025-10-01,26.714019985252495
2025-10-02,25.4997463495592
2025-10-03,21.856925442479316
2025-10-04,18.21410453539943
2025-10-05,13.357009992626248
2025-10-06,21.856925442479316
2025-10-07,23.07119907817261
2025-10-08,21.856925442479316
2025-10-09,23.07119907817261
2025-10-10,21.856925442479316
2025-10-11,18.21410453539943
2025-10-12,14.571283628319543
2025-10-13,23.07119907817261
2025-10-14,23.07119907817261
2025-10-15,25.4997463495592
2025-10-16,29.142567256639087
2025-10-17,25.4997463495592
2025-10-18,20.64265180678602
2025-10-19,15.785557264012839
2025-10-20,25.4997463495592
2025-10-21,27.92829362094579
2025-10-22,27.92829362094579
2025-10-23,36.42820907079886
2025-10-24,33.999661799412266
2025-10-25,21.856925442479316
2025-10-26,19.428378171092724
2025-10-27,26.714019985252495
2025-10-28,25.4997463495592
2025-10-29,75.2849654129843
2025-10-30,75.2849654129843
2025-10-31,37.64248270649215
2025-11-01,26.714019985252495
2025-11-02,24.285472713865907
2025-11-03,33.999661799412266
2025-11-04,29.142567256639087
2025-11-05,27.92829362094579
2025-11-06,29.142567256639087
2025-11-07,25.4997463495592
2025-11-08,20.64265180678602
2025-11-09,21.856925442479316
2025-11-10,27.92829362094579
2025-11-11,29.142567256639087
2025-11-12,29.142567256639087
2025-11-13,26.714019985252495
2025-11-14,23.07119907817261
2025-11-15,18.21410453539943
2025-11-16,18.21410453539943
2025-11-17,23.07119907817261
2025-11-18,24.285472713865907
2025-11-19,24.285472713865907
2025-11-20,21.856925442479316
2025-11-21,21.856925442479316
2025-11-22,18.21410453539943
2025-11-23,16.999830899706133
2025-11-24,27.92829362094579
2025-11-25,23.07119907817261
2025-11-26,27.92829362094579
2025-11-27,18.21410453539943
2025-11-28,18.21410453539943
2025-11-29,18.21410453539943
2025-11-30,16.999830899706133
2025-12-01,25.4997463495592
2025-12-02,25.4997463495592
2025-12-03,26.714019985252495
2025-12-04,25.4997463495592
2025-12-05,21.856925442479316
2025-12-06,19.428378171092724
2025-12-07,16.999830899706133
2025-12-08,25.4997463495592
2025-12-09,27.92829362094579
2025-12-10,61.92795542035806
2025-12-11,69.43125005601003
2025-12-12,34.41205661908169
2025-12-13,24.33129436049584
2025-12-14,19.116790974009163
2025-12-15,25.63492020711751
2025-12-16,23.027668513874172
2025-12-17,23.375913028261685
2025-12-18,26.59030153935167
2025-12-19,20.420416820630834
2025-12-20,16.85778379515333
2025-12-21,15.902402462919174
2025-12-22,19.465035488396673
2025-12-23,19.465035488396673
2025-12-24,15.554157948531664
2025-12-25,13.295150769675836
2025-12-26,19.465035488396673
2025-12-27,18.161409641775002
2025-12-28,17.206028309540844
2025-12-29,25.28667569273
2025-12-30,23.98304984610833
2025-12-31,21.7240426672525
2026-01-01,16.85778379515333
2026-01-02,24.33129436049584
2026-01-03,21.7240426672525
2026-01-04,19.465035488396673
2026-01-05,25.63492020711751
2026-01-06,26.59030153935167
2026-01-07,26.59030153935167
2026-01-08,25.63492020711751
2026-01-09,42.84094851665836
2026-01-10,41.78934172650133
2026-01-11,29.25253920855093
2026-01-12,40.39636366895129
2026-01-13,38.306896582626216
2026-01-14,32.03849532365102
2026-01-15,36.91391852507618
2026-01-16,37.610407553851196
2026-01-17,27.163072122225863
2026-01-18,21.591159892025686
2026-01-19,26.466583093450843
2026-01-20,32.03849532365102
2026-01-21,29.949028237325955
2026-01-22,27.859561151000886
2026-01-23,20.894670863250663
2026-01-24,18.108714748150575
2026-01-25,17.412225719375556
2026-01-26,22.28764892080071
2026-01-27,25.073605035900798
2026-01-28,28.55605017977591
2026-01-29,26.466583093450843
2026-01-30,24.377116007125775
2026-01-31,20.198181834475644
2026-02-01,20.198181834475644
2026-02-02,25.073605035900798
2026-02-03,21.591159892025686
2026-02-04,22.28764892080071
2026-02-05,22.28764892080071
2026-02-06,21.591159892025686
2026-02-07,18.805203776925598
2026-02-08,18.108714748150575
2026-02-09,20.198181834475644
2026-02-10,27.163072122225863
2026-02-11,24.377116007125775
2026-02-12,24.377116007125775
2026-02-13,27.163072122225863
2026-02-14,24.377116007125775
2026-02-15,24.377116007125775
2026-02-16,29.949028237325955
2026-02-17,29.949028237325955
2026-02-18,28.55605017977591
2026-02-19,29.25253920855093
2026-02-20,29.949028237325955
2026-02-21,25.77009406467582
2026-02-22,22.984137949575732
2026-02-23,32.03849532365102
2026-02-24,33.431473381201066
2026-02-25,33.431473381201066
2026-02-26,39.69987464017626
2026-02-27,43.18231978405137
2026-02-28,29.25253920855093
2026-03-01,26.466583093450843
2026-03-02,36.91391852507618
2026-03-03,33.431473381201066
2026-03-04,30.645517266100974
2026-03-05,29.949028237325955
2026-03-06,32.73498435242604
2026-03-07,26.466583093450843
2026-03-08,25.073605035900798
2026-03-09,37.610407553851196
2026-03-10,30.645517266100974
2026-03-11,27.859561151000886
2026-03-12,30.645517266100974
2026-03-13,28.55605017977591
2026-03-14,25.073605035900798
2026-03-15,25.77009406467582
2026-03-16,28.55605017977591
2026-03-17,31.342006294875997
2026-03-18,34.82445143875111
2026-03-19,32.03849532365102
2026-03-20,31.342006294875997
2026-03-21,27.163072122225863
2026-03-22,25.073605035900798
2026-03-23,32.03849532365102
2026-03-24,26.466583093450843
2026-03-25,27.859561151000886
2026-03-26,30.645517266100974
2026-03-27,30.645517266100974
2026-03-28,22.984137949575732
2026-03-29,30.645517266100974
2026-03-30,27.859561151000886
2026-03-31,27.163072122225863
2026-04-01,26.466583093450843
2026-04-02,29.25253920855093
2026-04-03,32.73498435242604
2026-04-04,20.894670863250663
2026-04-05,20.894670863250663
2026-04-06,26.466583093450843
2026-04-07,29.25253920855093
2026-04-08,32.73498435242604
2026-04-09,34.82445143875111
2026-04-10,27.163072122225863
2026-04-11,22.984137949575732
2026-04-12,22.28764892080071
2026-04-13,27.859561151000886
2026-04-14,30.645517266100974
2026-04-15,31.342006294875997
2026-04-16,27.163072122225863
2026-04-17,31.342006294875997
2026-04-18,25.77009406467582
2026-04-19,24.377116007125775
2026-04-20,32.73498435242604
2026-04-21,27.163072122225863
2026-04-22,31.342006294875997
2026-04-23,32.73498435242604
2026-04-24,25.073605035900798
2026-04-25,22.984137949575732
2026-04-26,22.984137949575732
2026-04-27,26.466583093450843
2026-04-28,25.073605035900798
2026-04-29,27.859561151000886
2026-04-30,32.73498435242604
2026-05-01,25.77009406467582
2026-05-02,23.680626978350755
2026-05-03,24.377116007125775
2026-05-04,27.859561151000886
2026-05-05,26.466583093450843
2026-05-06,26.466583093450843
2026-05-07,31.342006294875997
2026-05-08,24.377116007125775
2026-05-09,20.198181834475644
2026-05-10,22.28764892080071
2026-05-11,25.073605035900798
2026-05-12,27.859561151000886
2026-05-13,26.466583093450843
2026-05-14,28.55605017977591
2026-05-15,26.466583093450843
2026-05-16,24.377116007125775
2026-05-17,23.680626978350755
2026-05-18,26.466583093450843
2026-05-19,32.03849532365102
2026-05-20,32.73498435242604
2026-05-21,36.21742949630115
2026-05-22,24.377116007125775
2026-05-23,25.77009406467582
2026-05-24,26.466583093450843
2026-05-25,33.431473381201066
2026-05-26,27.163072122225863
2026-05-27,26.466583093450843
2026-05-28,31.342006294875997
2026-05-29,22.984137949575732
2026-05-30,20.198181834475644
2026-05-31,22.984137949575732
