Time,sonic
2024-09-23,19.370084946004358
2024-09-24,20.177171818754537
2024-09-25,20.177171818754537
2024-09-26,19.370084946004358
2024-09-27,20.177171818754537
2024-09-28,23.405519309755263
2024-09-29,24.212606182505446
2024-09-30,18.562998073254175
2024-10-01,18.562998073254175
2024-10-02,19.370084946004358
2024-10-03,19.370084946004358
2024-10-04,20.177171818754537
2024-10-05,24.212606182505446
2024-10-06,23.405519309755263
2024-10-07,18.562998073254175
2024-10-08,16.94882432775381
2024-10-09,17.755911200503995
2024-10-10,17.755911200503995
2024-10-11,19.370084946004358
2024-10-12,22.598432437005084
2024-10-13,22.598432437005084
2024-10-14,19.370084946004358
2024-10-15,17.755911200503995
2024-10-16,18.562998073254175
2024-10-17,18.562998073254175
2024-10-18,19.370084946004358
2024-10-19,22.598432437005084
2024-10-20,23.405519309755263
2024-10-21,20.177171818754537
2024-10-22,20.98425869150472
2024-10-23,21.7913455642549
2024-10-24,21.7913455642549
2024-10-25,23.405519309755263
2024-10-26,25.019693055255626
2024-10-27,25.019693055255626
2024-10-28,19.370084946004358
2024-10-29,19.370084946004358
2024-10-30,18.562998073254175
2024-10-31,22.598432437005084
2024-11-01,22.598432437005084
2024-11-02,23.405519309755263
2024-11-03,22.598432437005084
2024-11-04,17.755911200503995
2024-11-05,16.94882432775381
2024-11-06,12.913389964002905
2024-11-07,17.755911200503995
2024-11-08,18.562998073254175
2024-11-09,22.598432437005084
2024-11-10,22.598432437005084
2024-11-11,20.177171818754537
2024-11-12,19.370084946004358
2024-11-13,18.562998073254175
2024-11-14,18.562998073254175
2024-11-15,18.562998073254175
2024-11-16,20.98425869150472
2024-11-17,22.598432437005084
2024-11-18,20.98425869150472
2024-11-19,18.562998073254175
2024-11-20,19.370084946004358
2024-11-21,20.98425869150472
2024-11-22,20.98425869150472
2024-11-23,23.405519309755263
2024-11-24,25.019693055255626
2024-11-25,24.212606182505446
2024-11-26,25.82677992800581
2024-11-27,25.019693055255626
2024-11-28,31.47638803725708
2024-11-29,27.440953673506172
2024-11-30,26.633866800755992
2024-12-01,26.633866800755992
2024-12-02,20.98425869150472
2024-12-03,20.98425869150472
2024-12-04,20.98425869150472
2024-12-05,20.177171818754537
2024-12-06,22.598432437005084
2024-12-07,25.82677992800581
2024-12-08,27.440953673506172
2024-12-09,21.7913455642549
2024-12-10,23.405519309755263
2024-12-11,25.82677992800581
2024-12-12,26.633866800755992
2024-12-13,25.82677992800581
2024-12-14,30.669301164506898
2024-12-15,30.669301164506898
2024-12-16,28.248040546256355
2024-12-17,30.669301164506898
2024-12-18,36.318909273758166
2024-12-19,42.775604255759625
2024-12-20,64.56694982001453
2024-12-21,80.70868727501815
2024-12-22,75.86616603851706
2024-12-23,60.53151545626361
2024-12-24,58.91734171076325
2024-12-25,61.338602329013796
2024-12-26,57.30316796526289
2024-12-27,56.49608109251271
2024-12-28,58.11025483801307
2024-12-29,61.338602329013796
2024-12-30,51.65355985601162
2024-12-31,46.00395174676035
2025-01-01,54.881907347012344
2025-01-02,45.19686487401017
2025-01-03,44.389778001259984
2025-01-04,52.4606467287618
2025-01-05,49.232299237761076
2025-01-06,37.12599614650835
2025-01-07,32.283474910007264
2025-01-08,33.89764865550762
2025-01-09,30.669301164506898
2025-01-10,30.669301164506898
2025-01-11,41.16143051025926
2025-01-12,58.91734171076325
2025-01-13,33.89764865550762
2025-01-14,29.055127419006535
2025-01-15,29.055127419006535
2025-01-16,29.055127419006535
2025-01-17,31.47638803725708
2025-01-18,37.93308301925853
2025-01-19,35.51182240100799
2025-01-20,33.09056178275744
2025-01-21,31.47638803725708
2025-01-22,33.09056178275744
2025-01-23,30.669301164506898
2025-01-24,32.283474910007264
2025-01-25,41.16143051025926
2025-01-26,41.16143051025926
2025-01-27,28.248040546256355
2025-01-28,28.248040546256355
2025-01-29,27.440953673506172
2025-01-30,25.82677992800581
2025-01-31,27.440953673506172
2025-02-01,34.70473552825781
2025-02-02,35.51182240100799
2025-02-03,25.019693055255626
2025-02-04,24.212606182505446
2025-02-05,25.019693055255626
2025-02-06,25.019693055255626
2025-02-07,25.82677992800581
2025-02-08,30.669301164506898
2025-02-09,29.862214291756718
2025-02-10,21.7913455642549
2025-02-11,22.598432437005084
2025-02-12,24.212606182505446
2025-02-13,25.019693055255626
2025-02-14,25.019693055255626
2025-02-15,29.055127419006535
2025-02-16,29.055127419006535
2025-02-17,26.633866800755992
2025-02-18,24.212606182505446
2025-02-19,26.633866800755992
2025-02-20,25.019693055255626
2025-02-21,26.633866800755992
2025-02-22,33.09056178275744
2025-02-23,34.70473552825781
2025-02-24,25.019693055255626
2025-02-25,22.598432437005084
2025-02-26,23.405519309755263
2025-02-27,22.598432437005084
2025-02-28,25.82677992800581
2025-03-01,30.669301164506898
2025-03-02,36.318909273758166
2025-03-03,26.633866800755992
2025-03-04,25.019693055255626
2025-03-05,25.019693055255626
2025-03-06,24.212606182505446
2025-03-07,26.633866800755992
2025-03-08,29.055127419006535
2025-03-09,31.47638803725708
2025-03-10,24.212606182505446
2025-03-11,22.598432437005084
2025-03-12,22.598432437005084
2025-03-13,23.405519309755263
2025-03-14,24.212606182505446
2025-03-15,28.248040546256355
2025-03-16,29.862214291756718
2025-03-17,23.405519309755263
2025-03-18,22.598432437005084
2025-03-19,22.598432437005084
2025-03-20,23.405519309755263
2025-03-21,22.598432437005084
2025-03-22,27.440953673506172
2025-03-23,28.248040546256355
2025-03-24,21.7913455642549
2025-03-25,21.7913455642549
2025-03-26,20.98425869150472
2025-03-27,20.98425869150472
2025-03-28,22.598432437005084
2025-03-29,26.633866800755992
2025-03-30,25.82677992800581
2025-03-31,20.98425869150472
2025-04-01,19.370084946004358
2025-04-02,20.177171818754537
2025-04-03,20.177171818754537
2025-04-04,20.98425869150472
2025-04-05,25.019693055255626
2025-04-06,23.405519309755263
2025-04-07,20.177171818754537
2025-04-08,17.755911200503995
2025-04-09,18.562998073254175
2025-04-10,19.370084946004358
2025-04-11,20.98425869150472
2025-04-12,23.405519309755263
2025-04-13,24.212606182505446
2025-04-14,19.370084946004358
2025-04-15,18.71334520582159
2025-04-16,20.051803693737657
2025-04-17,20.051803693737657
2025-04-18,21.119561649070107
2025-04-19,22.45802013698618
2025-04-20,25.6663087279842
2025-04-21,19.382574449779625
2025-04-22,18.71334520582159
2025-04-23,19.382574449779625
2025-04-24,18.71334520582159
2025-04-25,19.515417353571095
2025-04-26,22.59086304077765
2025-04-27,23.392935188527154
2025-04-28,19.382574449779625
2025-04-29,19.24973154598815
2025-04-30,18.580502302030116
2025-05-01,19.382574449779625
2025-05-02,19.24973154598815
2025-05-03,21.788790893028143
2025-05-04,23.525778092318625
2025-05-05,19.116888642196677
2025-05-06,18.447659398238645
2025-05-07,19.24973154598815
2025-05-08,20.986718745278637
2025-05-09,21.65594798923667
2025-05-10,24.06216443248519
2025-05-11,24.32785024006813
2025-05-12,19.382574449779625
2025-05-13,19.382574449779625
2025-05-14,20.853875841487167
2025-05-15,19.660749761137833
2025-05-16,19.926435568720777
2025-05-17,23.380351067299046
2025-05-18,23.380351067299046
2025-05-19,18.332320723223116
2025-05-20,17.800949108057228
2025-05-21,18.598006530806057
2025-05-22,19.129378145971945
2025-05-23,21.254864606635493
2025-05-24,22.31760783696727
2025-05-25,26.56858075829437
2025-05-26,22.583293644550213
2025-05-27,18.863692338389
2025-05-28,19.660749761137833
2025-05-29,19.129378145971945
2025-05-30,18.863692338389
2025-05-31,22.051922029384325
2025-06-01,23.380351067299046
2025-06-02,19.129378145971945
2025-06-03,19.926435568720777
2025-06-04,19.926435568720777
2025-06-05,18.598006530806057
2025-06-06,21.520550414218437
2025-06-07,26.037209143128482
2025-06-08,24.708780105213762
2025-06-09,19.129378145971945
2025-06-10,18.598006530806057
2025-06-11,19.129378145971945
2025-06-12,19.129378145971945
2025-06-13,19.129378145971945
2025-06-14,20.989178799052553
2025-06-15,22.31760783696727
2025-06-16,18.066634915640172
2025-06-17,18.332320723223116
2025-06-18,18.332320723223116
2025-06-19,19.660749761137833
2025-06-20,18.598006530806057
2025-06-21,22.31760783696727
2025-06-22,24.177408490047874
2025-06-23,20.457807183886665
2025-06-24,20.72349299146961
2025-06-25,20.457807183886665
2025-06-26,19.926435568720777
2025-06-27,24.974465912796706
2025-06-28,26.56858075829437
2025-06-29,24.708780105213762
2025-06-30,19.926435568720777
2025-07-01,20.19212137630372
2025-07-02,19.926435568720777
2025-07-03,20.989178799052553
2025-07-04,25.505837527962594
2025-07-05,23.1146652597161
2025-07-06,24.974465912796706
2025-07-07,18.863692338389
2025-07-08,19.660749761137833
2025-07-09,19.660749761137833
2025-07-10,20.457807183886665
2025-07-11,20.989178799052553
2025-07-12,22.583293644550213
2025-07-13,22.31760783696727
2025-07-14,23.1146652597161
2025-07-15,20.19212137630372
2025-07-16,19.660749761137833
2025-07-17,21.254864606635493
2025-07-18,20.72349299146961
2025-07-19,22.848979452133158
2025-07-20,25.505837527962594
2025-07-21,19.660749761137833
2025-07-22,19.129378145971945
2025-07-23,19.129378145971945
2025-07-24,19.660749761137833
2025-07-25,19.39506395355489
2025-07-26,21.78623622180138
2025-07-27,21.254864606635493
2025-07-28,19.39506395355489
2025-07-29,19.129378145971945
2025-07-30,19.660749761137833
2025-07-31,21.78623622180138
2025-08-01,19.39506395355489
2025-08-02,20.989178799052553
2025-08-03,22.31760783696727
2025-08-04,18.332320723223116
2025-08-05,18.598006530806057
2025-08-06,19.39506395355489
2025-08-07,19.129378145971945
2025-08-08,19.926435568720777
2025-08-09,21.254864606635493
2025-08-10,22.583293644550213
2025-08-11,18.863692338389
2025-08-12,18.066634915640172
2025-08-13,17.800949108057228
2025-08-14,17.535263300474284
2025-08-15,18.066634915640172
2025-08-16,21.78623622180138
2025-08-17,22.31760783696727
2025-08-18,17.800949108057228
2025-08-19,17.26957749289134
2025-08-20,17.535263300474284
2025-08-21,18.332320723223116
2025-08-22,18.598006530806057
2025-08-23,19.926435568720777
2025-08-24,21.520550414218437
2025-08-25,16.738205877725452
2025-08-26,16.472520070142508
2025-08-27,17.26957749289134
2025-08-28,18.066634915640172
2025-08-29,21.78623622180138
2025-08-30,23.911722682464934
2025-08-31,24.708780105213762
2025-09-01,24.443094297630818
2025-09-02,17.800949108057228
2025-09-03,16.472520070142508
2025-09-04,17.003891685308396
2025-09-05,17.26957749289134
2025-09-06,20.457807183886665
2025-09-07,19.660749761137833
2025-09-08,17.26957749289134
2025-09-09,16.472520070142508
2025-09-10,16.472520070142508
2025-09-11,16.738205877725452
2025-09-12,16.738205877725452
2025-09-13,19.926435568720777
2025-09-14,19.926435568720777
2025-09-15,16.206834262559564
2025-09-16,16.206834262559564
2025-09-17,17.535263300474284
2025-09-18,18.598006530806057
2025-09-19,19.660749761137833
2025-09-20,22.31760783696727
2025-09-21,21.78623622180138
2025-09-22,18.332320723223116
2025-09-23,19.926435568720777
2025-09-24,19.39506395355489
2025-09-25,20.457807183886665
2025-09-26,21.78623622180138
2025-09-27,24.443094297630818
2025-09-28,23.380351067299046
2025-09-29,18.598006530806057
2025-09-30,18.598006530806057
2025-10-01,17.800949108057228
2025-10-02,18.332320723223116
2025-10-03,19.129378145971945
2025-10-04,22.848979452133158
2025-10-05,22.848979452133158
2025-10-06,18.332320723223116
2025-10-07,17.26957749289134
2025-10-08,18.332320723223116
2025-10-09,18.598006530806057
2025-10-10,18.332320723223116
2025-10-11,22.051922029384325
2025-10-12,21.254864606635493
2025-10-13,18.332320723223116
2025-10-14,17.003891685308396
2025-10-15,16.472520070142508
2025-10-16,17.535263300474284
2025-10-17,17.800949108057228
2025-10-18,19.926435568720777
2025-10-19,20.457807183886665
2025-10-20,17.003891685308396
2025-10-21,17.003891685308396
2025-10-22,16.472520070142508
2025-10-23,17.800949108057228
2025-10-24,17.535263300474284
2025-10-25,19.926435568720777
2025-10-26,20.19212137630372
2025-10-27,16.206834262559564
2025-10-28,18.066634915640172
2025-10-29,18.066634915640172
2025-10-30,18.066634915640172
2025-10-31,22.31760783696727
2025-11-01,21.254864606635493
2025-11-02,20.19212137630372
2025-11-03,16.206834262559564
2025-11-04,17.003891685308396
2025-11-05,17.26957749289134
2025-11-06,17.26957749289134
2025-11-07,19.129378145971945
2025-11-08,20.989178799052553
2025-11-09,19.926435568720777
2025-11-10,16.206834262559564
2025-11-11,18.598006530806057
2025-11-12,17.003891685308396
2025-11-13,18.332320723223116
2025-11-14,18.332320723223116
2025-11-15,19.660749761137833
2025-11-16,20.72349299146961
2025-11-17,17.003891685308396
2025-11-18,17.26957749289134
2025-11-19,17.535263300474284
2025-11-20,17.800949108057228
2025-11-21,19.129378145971945
2025-11-22,20.989178799052553
2025-11-23,20.72349299146961
2025-11-24,18.066634915640172
2025-11-25,18.332320723223116
2025-11-26,20.19212137630372
2025-11-27,21.520550414218437
2025-11-28,20.457807183886665
2025-11-29,20.989178799052553
2025-11-30,20.19212137630372
2025-12-01,18.066634915640172
2025-12-02,17.26957749289134
2025-12-03,17.26957749289134
2025-12-04,18.598006530806057
2025-12-05,17.26957749289134
2025-12-06,20.989178799052553
2025-12-07,20.72349299146961
2025-12-08,17.26957749289134
2025-12-09,17.800949108057228
2025-12-10,17.535263300474284
2025-12-11,17.800949108057228
2025-12-12,18.08724846967678
2025-12-13,19.65158818156601
2025-12-14,18.94614655453543
2025-12-15,17.22835038481813
2025-12-16,16.52290875778755
2025-12-17,18.22009137346825
2025-12-18,18.659847192915883
2025-12-19,17.800949108057228
2025-12-20,20.92962853183569
2025-12-21,21.215927893455238
2025-12-22,20.510486266424664
2025-12-23,18.94614655453543
2025-12-24,20.92962853183569
2025-12-25,24.498063775061773
2025-12-26,21.215927893455238
2025-12-27,20.643329170216134
2025-12-28,20.224186904805112
2025-12-29,18.506390735087802
2025-12-30,17.514649746437676
2025-12-31,18.659847192915883
2026-01-01,21.215927893455238
2026-01-02,19.93788754318556
2026-01-03,19.232445916154987
2026-01-04,18.659847192915883
2026-01-05,16.236609396168
2026-01-06,16.52290875778755
2026-01-07,16.236609396168
2026-01-08,17.22835038481813
2026-01-09,17.514649746437676
2026-01-10,20.870078264618822
2026-01-11,21.790817011587297
2026-01-12,18.414774939369547
2026-01-13,17.494036192401072
2026-01-14,18.107862023713388
2026-01-15,17.187123276744913
2026-01-16,17.800949108057228
2026-01-17,20.870078264618822
2026-01-18,22.404642842899616
2026-01-19,19.028600770681866
2026-01-20,16.880210361088754
2026-01-21,17.494036192401072
2026-01-22,16.880210361088754
2026-01-23,17.800949108057228
2026-01-24,18.721687855025706
2026-01-25,17.187123276744913
2026-01-26,15.652558698464116
2026-01-27,16.880210361088754
2026-01-28,15.959471614120275
2026-01-29,16.573297445432594
2026-01-30,17.187123276744913
2026-01-31,19.949339517650344
2026-02-01,20.256252433306503
2026-02-02,17.187123276744913
2026-02-03,16.266384529776435
2026-02-04,16.573297445432594
2026-02-05,17.187123276744913
2026-02-06,18.414774939369547
2026-02-07,20.870078264618822
2026-02-08,19.642426601994185
2026-02-09,15.038732867151797
2026-02-10,16.573297445432594
2026-02-11,16.573297445432594
2026-02-12,16.880210361088754
2026-02-13,16.880210361088754
2026-02-14,19.642426601994185
2026-02-15,21.48390409593114
2026-02-16,19.028600770681866
2026-02-17,17.800949108057228
2026-02-18,17.187123276744913
2026-02-19,18.414774939369547
2026-02-20,17.800949108057228
2026-02-21,22.097729927243456
2026-02-22,20.256252433306503
2026-02-23,16.880210361088754
2026-02-24,17.494036192401072
2026-02-25,16.880210361088754
2026-02-26,17.800949108057228
2026-02-27,18.414774939369547
2026-02-28,21.48390409593114
2026-03-01,22.097729927243456
2026-03-02,16.880210361088754
2026-03-03,18.107862023713388
2026-03-04,18.414774939369547
2026-03-05,18.107862023713388
2026-03-06,19.028600770681866
2026-03-07,21.48390409593114
2026-03-08,22.097729927243456
2026-03-09,18.721687855025706
2026-03-10,19.028600770681866
2026-03-11,18.107862023713388
2026-03-12,18.721687855025706
2026-03-13,19.335513686338025
2026-03-14,20.870078264618822
2026-03-15,21.790817011587297
2026-03-16,18.414774939369547
2026-03-17,18.721687855025706
2026-03-18,18.721687855025706
2026-03-19,21.790817011587297
2026-03-20,21.790817011587297
2026-03-21,24.85994616814889
2026-03-22,24.55303325249273
2026-03-23,19.335513686338025
2026-03-24,19.028600770681866
2026-03-25,19.642426601994185
2026-03-26,19.642426601994185
2026-03-27,19.642426601994185
2026-03-28,23.018468674211935
2026-03-29,23.632294505524253
2026-03-30,19.028600770681866
2026-03-31,19.642426601994185
2026-04-01,20.870078264618822
2026-04-02,21.17699118027498
2026-04-03,21.48390409593114
2026-04-04,23.018468674211935
2026-04-05,25.47377199946121
2026-04-06,21.48390409593114
2026-04-07,19.949339517650344
2026-04-08,20.256252433306503
2026-04-09,20.563165348962663
2026-04-10,30.691291565615913
2026-04-11,27.622162409054322
2026-04-12,24.55303325249273
2026-04-13,19.949339517650344
2026-04-14,20.563165348962663
2026-04-15,19.949339517650344
2026-04-16,21.17699118027498
2026-04-17,21.790817011587297
2026-04-18,24.55303325249273
2026-04-19,23.018468674211935
2026-04-20,19.949339517650344
2026-04-21,19.335513686338025
2026-04-22,19.335513686338025
2026-04-23,20.870078264618822
2026-04-24,19.642426601994185
2026-04-25,22.711555758555775
2026-04-26,23.939207421180413
2026-04-27,19.642426601994185
2026-04-28,18.721687855025706
2026-04-29,19.335513686338025
2026-04-30,19.335513686338025
2026-05-01,20.563165348962663
2026-05-02,22.711555758555775
2026-05-03,24.85994616814889
2026-05-04,20.256252433306503
2026-05-05,18.414774939369547
2026-05-06,19.028600770681866
2026-05-07,19.642426601994185
2026-05-08,19.949339517650344
2026-05-09,23.632294505524253
2026-05-10,24.246120336836572
2026-05-11,19.642426601994185
2026-05-12,18.721687855025706
2026-05-13,21.17699118027498
2026-05-14,23.018468674211935
2026-05-15,23.632294505524253
2026-05-16,28.5429011560228
2026-05-17,27.92907532471048
2026-05-18,22.711555758555775
2026-05-19,23.632294505524253
2026-05-20,19.949339517650344
2026-05-21,20.256252433306503
2026-05-22,22.711555758555775
2026-05-23,23.325381589868094
2026-05-24,23.939207421180413
2026-05-25,23.632294505524253
2026-05-26,19.949339517650344
2026-05-27,21.48390409593114
2026-05-28,23.018468674211935
2026-05-29,24.85994616814889
2026-05-30,28.23598824036664
2026-05-31,29.770552818647435
